Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2X(46),H2OX(23),CO2X(24),COX(47),C2H6X(49)
0.0007408454259925808,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062345972704883693,0.097069005918716103,0.0051095396463482993,0.00036687401412852007,0.0023159451691353002,0.0032988273284385336,0.00020062064769486032,9.5709297220763553e-08,4.4663420444792847e-16,7.6461799178475925e-11,5.6453617835993072e-22,1.6634774310983643e-13,4.3446236796193463e-17,7.9808476443887409e-13,4.8590248652251322e-18,1.6061827521335586e-16,5.26010640776854e-17,3.7097883714196359e-17,0.00011588502871339454,0.18427587290369377,5.4694331485570157e-09,1.907057486764875e-07,1.350117735131284e-05,2.7522777428823868e-14,7.280245852284469e-10,6.3895724395606046e-12,0.0022473615716027229,4.6752685172353818e-08,1.1539214027134885e-06,7.1265122373120746e-06,7.7773798774016282e-11,8.2599016711754896e-09,1.4526986216229716e-11
0.0007429170520526887,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062276691267985837,0.097067786851104579,0.0051033362349927119,0.00036808099982426289,0.0023186462663965677,0.0032988330661252101,0.00020083781233084497,9.5758848973907943e-08,4.4749225479247593e-16,7.6462850057882497e-11,5.6747353094644094e-22,1.663486056326632e-13,4.3526545961958264e-17,7.994527026422732e-13,4.8643138345500157e-18,1.6092437529604001e-16,5.2663569749336884e-17,3.7289780030298348e-17,0.00011575479533027266,0.18428302205822097,5.4634221584186741e-09,1.907142610383795e-07,1.3486253036473943e-05,2.7465277566280052e-14,7.2639642174690016e-10,6.3752432402774367e-12,0.0022472866322771376,4.6751399193122371e-08,1.1526411185591841e-06,7.126879304000663e-06,7.786079673773558e-11,8.2596540377518363e-09,1.4518355902787372e-11
0.0007470603041729047,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062139131539649889,0.097065355740219475,0.0050909930520268232,0.00037049297368326698,0.0023240298423216387,0.0032988452139258257,0.00020126991486241135,9.5857626921528175e-08,4.4920544675075725e-16,7.6464887510422961e-11,5.7336459272315998e-22,1.6635039557395965e-13,4.3686514401451172e-17,8.0218426558188256e-13,4.8748398575035158e-18,1.6153554369600008e-16,5.2788121944888339e-17,3.767463343297345e-17,0.00011549621122689743,0.18429722260761697,5.4514832315764433e-09,1.9073127366132447e-07,1.3456627384590359e-05,2.7351297893525302e-14,7.23169071390655e-10,6.3468367483722473e-12,0.0022471320715308682,4.6748751543224014e-08,1.1500993380535028e-06,7.1276162103868809e-06,7.8033911158501302e-11,8.2591411154759686e-09,1.4501229982332696e-11
0.000750789231081099,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0062016457735255097,0.097063175679653155,0.0050799559735472928,0.00037266144747342636,0.0023288539996190079,0.0032988569393255043,0.00020165628937470419,9.5946159308992747e-08,4.5074402705682472e-16,7.6466648552122508e-11,5.7868511127491864e-22,1.6635208014030135e-13,4.382974871457133e-17,8.0463779166574874e-13,4.884254595515351e-18,1.6208442668493837e-16,5.2899699311696537e-17,3.8022205556537249e-17,0.00011526560616640177,0.18430989294951197,5.4408317609279317e-09,1.9074657196563316e-07,1.3430215465877044e-05,2.7249862867133171e-14,7.2029702699037922e-10,6.3215540682544408e-12,0.0022469877281595047,4.67462842692089e-08,1.1478329090849833e-06,7.1282825941539154e-06,7.8188717356164836e-11,8.2586597265397727e-09,1.4485968501161847e-11
0.0007545181579892933,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0061894839587573382,0.097061003065755408,0.0050689860728596759,0.00037482771207792667,0.0023336583836997098,0.0032988694430365582,0.00020204030131755813,9.6034346960846034e-08,4.5227951388925102e-16,7.646834145828462e-11,5.8402312384573713e-22,1.6635383404667484e-13,4.3972288511308437e-17,8.0708673423693726e-13,4.8936142878775303e-18,1.6263221096571101e-16,5.3010788593795591e-17,3.8370912632143222e-17,0.00011503698229155403,0.18432246034251332,5.4302677146344916e-09,1.9076185868929989e-07,1.3404038204544423e-05,2.7149496617587874e-14,7.174553377583865e-10,6.2965352976498097e-12,0.0022468385293574061,4.6743739109368654e-08,1.1455862730574241e-06,7.1289519855154937e-06,7.8342588142531264e-11,8.2581600192373391e-09,1.4470849004862759e-11
0.0007582470848974877,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0061774263063854281,0.097058837827569189,0.0050580825634873542,0.00037699174130537605,0.0023384431652631573,0.003298882750768999,0.00020242197233243719,9.6122193363722979e-08,4.5381193173337858e-16,7.6469966903042033e-11,5.8937854225443783e-22,1.6635565689851962e-13,4.411413759960671e-17,8.0953113152093702e-13,4.9029194574846844e-18,1.6317890450643063e-16,5.3121393771066823e-17,3.8720749158364853e-17,0.00011481031325250699,0.1843349261177592,5.4197899427744706e-09,1.9077713456348358e-07,1.3378092484164651e-05,2.7050182573549277e-14,7.1464353025058117e-10,6.2717763301859176e-12,0.0022466845769736725,4.6741118011985641e-08,1.1433591777815782e-06,7.1296243893183401e-06,7.8495532021382263e-11,8.2576423729527263e-09,1.4455869720093165e-11
0.000761976011805682,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0061654714379671301,0.097056679895169834,0.0050472446723188111,0.00037915350945971337,0.00234320851286803,0.0032988968873454093,0.00020280132383844912,9.6209701951016194e-08,4.5534130479439305e-16,7.6471525554494543e-11,5.9475127877781994e-22,1.6635754829719853e-13,4.4255299775271073e-17,8.1197102124903734e-13,4.9121706215131676e-18,1.6372451518666246e-16,5.3231518777812692e-17,3.9071709663973992e-17,0.0001145855731660515,0.184347291582803,5.4093973158220369e-09,1.9079240029192199e-07,1.3352375242790355e-05,2.695190449669773e-14,7.1186114061980723e-10,6.2472731429766086e-12,0.0022465259710855536,4.6738422887988307e-08,1.1411513753116629e-06,7.1302998092550541e-06,7.8647557404579634e-11,8.2571071604981273e-09,1.4441028902351348e-11
0.0007657049387138764,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0061536179993433391,0.097054529199645204,0.0050364716393148101,0.00038131299133370314,0.0023479545929680134,0.0032989118767262297,0.00020317837703484959,9.6296876103944739e-08,4.5686765700161138e-16,7.6473018074725253e-11,6.0014124614983591e-22,1.6635950784031691e-13,4.4395778821775878e-17,8.1440644066683131e-13,4.9213682914921457e-18,1.642690507987923e-16,5.3341167503445332e-17,3.942378870784377e-17,0.00011436273660529607,0.18435955802213969,5.3990887241921943e-09,1.9080765655184918e-07,1.3326883471773677e-05,2.6854646473970711e-14,7.0910771438220258e-10,6.2230217945320899e-12,0.0022463628100326499,4.6735655611566882e-08,1.1389626218564351e-06,7.1309782479126818e-06,7.8798672616389012e-11,8.2565547482413084e-09,1.4426324835395241e-11
0.0007694338656220707,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.006141864660104729,0.097052385673076239,0.0050257627172235171,0.00038347016220253137,0.0023526815699467583,0.0032989277420342939,0.00020355315290356295,9.6383719152596226e-08,4.5839101201268902e-16,7.6474445119817482e-11,6.0554835756072474e-22,1.6636153512202317e-13,4.4535578510081434e-17,8.1683742654253231e-13,4.9305129733739884e-18,1.6481251904936596e-16,5.3450343793160587e-17,3.9776980878849958e-17,0.00011414177858963042,0.18437172669771726,5.3888630777993786e-09,1.9082290399482932e-07,1.3301614214614283e-05,2.675839291104102e-14,7.0638280620311009e-10,6.1990184227413986e-12,0.0022461951904502327,4.6732818020368873e-08,1.136792677692541e-06,7.1316597068156097e-06,7.8948885904794005e-11,8.2559854962262862e-09,1.4411755830672163e-11
0.000773162792530265,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0061302101130719976,0.097050249248517892,0.0050151171713031387,0.00038562499781746954,0.0023573896061521195,0.0032989445055786244,0.00020392567221164817,9.6470234376943338e-08,4.599113932177488e-16,7.6475807339874743e-11,6.1097252665610751e-22,1.6636362973329251e-13,4.4674702598457771e-17,8.1926401517511238e-13,4.9396051676071551e-18,1.6535492756040346e-16,5.3559051448600287e-17,4.0131280795770885e-17,0.00011392267457494974,0.18438379884943493,5.3787193056262985e-09,1.9083814324762259e-07,1.3276564565840966e-05,2.6663128522542175e-14,7.0368597964805508e-10,6.1752592429040094e-12,0.0022460232073018261,4.6729911917086453e-08,1.1346413070800483e-06,7.1323441864711217e-06,7.9098205428166012e-11,8.2553997582964257e-09,1.4397320226766252e-11
0.0007768917194384594,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0061186530737899897,0.097048119859980908,0.005004534279052006,0.00038777747439955638,0.002362078861929641,0.0032989621888775168,0.00020429595551368595,9.6556425007834778e-08,4.6142882374342741e-16,7.6477105379042326e-11,6.1641366753604543e-22,1.6636579126220389e-13,4.4813154832315357e-17,8.2168624240226687e-13,4.9486453692052874e-18,1.6589628387068573e-16,5.3667294228500554e-17,4.0486683107185862e-17,0.00011370540044414231,0.18439577569562793,5.3686563553047891e-09,1.9085337491303505e-07,1.3251731669921789e-05,2.6568838324428865e-14,7.0101680696267756e-10,6.1517405458182645e-12,0.0022458469539111377,4.6726939070244094e-08,1.1325082781801484e-06,7.1330316864145016e-06,7.9246639255463116e-11,8.2547978822148974e-09,1.4383016388860831e-11
0.0007806206463466537,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0061071922800352936,0.097045997442413559,0.0049940133299457498,0.0003899275686334431,0.0023667494956553623,0.0032989808126809433,0.00020466402315414436,9.6642294227962302e-08,4.6294332645685015e-16,7.6478339875529275e-11,6.2187169475406101e-22,1.6636801929421193e-13,4.4950938944042748e-17,8.2410414360820927e-13,4.9576340678119603e-18,1.6643659543701762e-16,5.3775075849327255e-17,4.0843182491372513e-17,0.00011348993249783242,0.18440765843353893,5.3586731927090178e-09,1.9086859957066138e-07,1.3227112720199432e-05,2.6475507629512087e-14,6.9837486889475458e-10,6.1284586959385807e-12,0.0022456665219931626,4.6723901213780575e-08,1.1303933629748825e-06,7.1337222052466585e-06,7.9394195387269375e-11,8.2541802097738935e-09,1.436884270820818e-11
0.000784349573254848,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0060958264913367182,0.097043881931684034,0.0049835536251813077,0.00039207525766132628,0.0023714016637679252,0.0032990003969923082,0.00020502989526973353,9.6727845172804116e-08,4.6445492396952824e-16,7.6479511461631379e-11,6.2734652331612353e-22,1.6637031341240829e-13,4.5088058652850875e-17,8.265177537313028e-13,4.9665717477689155e-18,1.6697586963546521e-16,5.3882399985898624e-17,4.1200773656202625e-17,0.00011327624744536071,0.18441944823977741,5.34876880155766e-09,1.9088381777767096e-07,1.3202704957858508e-05,2.6383122037826887e-14,6.957597544583572e-10,6.1054101295756526e-12,0.0022454820016845458,4.672080004879293e-08,1.1282963371888898e-06,7.134415740675218e-06,7.9540881738792088e-11,8.2535470769090367e-09,1.4354797601616393e-11
0.0007880785001630424,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.006084554488507885,0.097041773264563341,0.0049731544774275537,0.00039422051907679319,0.0023760355208000115,0.0032990209610895644,0.00020539359179172639,9.6813080931545693e-08,4.6596363864118711e-16,7.6480620763755311e-11,6.3283806867960337e-22,1.6637267319776248e-13,4.5224517664623664e-17,8.2892710727153315e-13,4.9754588881847578e-18,1.6751411376257009e-16,5.3989270271995886e-17,4.1559451339036922e-17,0.00011306432239599548,0.18443114627076684,5.3389421830272221e-09,1.9089903006959895e-07,1.3178505670916347e-05,2.6291667428090103e-14,6.931710607139594e-10,6.0825913531440099e-12,0.0022452934815734293,4.6717637244879206e-08,1.1262169802130714e-06,7.1351122895565325e-06,7.9686706129236576e-11,8.2528988138154254e-09,1.4340879510950785e-11
0.0007918074270712367,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.006073375073192216,0.097039671378708239,0.0049628152105823924,0.00039636333091888279,0.0023806512194091542,0.0032990425235457175,0.00020575513244823314,9.6898004547978476e-08,4.674694925835221e-16,7.6481668402444432e-11,6.3834624675219028e-22,1.663750982293555e-13,4.5360319671774992e-17,8.3133223829782452e-13,4.9842959629964402e-18,1.6805133503653993e-16,5.40956903009622e-17,4.1919210306618647e-17,0.00011285413485037989,0.18444275366318053,5.3291923553766262e-09,1.9091423696099725e-07,1.3154512193237044e-05,2.6201129956143581e-14,6.9060839263536778e-10,6.0599989414762897e-12,0.0022451010487285019,4.6714414438737964e-08,1.1241550750301109e-06,7.1358118479279473e-06,7.9831676319058499e-11,8.2522357450478549e-09,1.4327086902639447e-11
0.0007955363539794311,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.006062287067419893,0.097037576212645096,0.0049525351595360962,0.00039850367166633938,0.0023852489104078892,0.003299065102248735,0.00020611453676644133,9.6982619021377004e-08,4.6897250766388472e-16,7.6482654992404677e-11,6.4387097389078149e-22,1.663775880846138e-13,4.5495468353111699e-17,8.3373318045520357e-13,4.993083441031637e-18,1.6858754059841649e-16,5.4201663626289903e-17,4.2280045354965989e-17,0.00011264566269219842,0.18445427153436547,5.3195183535792975e-09,1.909294389461416e-07,1.3130721903577447e-05,2.6111496046033865e-14,6.8807136289270658e-10,6.0376295361763589e-12,0.0022449047887272795,4.6711133235826248e-08,1.1221104081418696e-06,7.1365144110442677e-06,7.9975799993749303e-11,8.2515581896259704e-09,1.4313418267195565e-11
0.0007992652808876254,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0060512893131755502,0.09703548770575357,0.0049423136699407386,0.00040064152023157546,0.0023898287427933014,0.0032990887144208714,0.00020647182407484131,9.7066927307354936e-08,4.7047270550890249e-16,7.6483581142532522e-11,6.4941216690033833e-22,1.6638014233952266e-13,4.5629967373702594e-17,8.3612996697181631e-13,5.0018217860765548e-18,1.6912273751322089e-16,5.4307193762196629e-17,4.2641951309263503e-17,0.00011243888418004786,0.18446570098275594,5.3099192289665241e-09,1.9094463649977972e-07,1.3107132224650452e-05,2.6022752378355918e-14,6.8555959160564876e-10,6.015479844010615e-12,0.0022447047856841026,4.6707795213123516e-08,1.1200827694985252e-06,7.1372199734177841e-06,8.0119084727226878e-11,8.2508664611457146e-09,1.429987211875531e-11
0.0008029942077958197,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0060403806719772982,0.097033405798251066,0.0049321500979855031,0.00040277685595485873,0.0023943908637759767,0.0032991133766374393,0.00020682701350542771,9.7150932318701122e-08,4.7197010750803015e-16,7.6484447455943911e-11,6.5496974303271312e-22,1.6638276056883051e-13,4.5763820384753156e-17,8.3852263066579789e-13,5.0105114569357467e-18,1.6965693277107735e-16,5.4412284184190572e-17,4.3004923023752467e-17,0.00011223377793952612,0.18447704308827595,5.300394048880642e-09,1.9095983007769529e-07,1.3083740622210822e-05,2.5934885892559742e-14,6.8307270626534579e-10,5.9935466353627423e-12,0.0022445011222773557,4.6704401916337095e-08,1.1180719524293829e-06,7.137928528845388e-06,8.0261538042453325e-11,8.2501608678714971e-09,1.4286446994615927e-11
0.0008067231347040141,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0060295600244672952,0.09703133043117726,0.0049220438101776785,0.00040490965859902363,0.0023989354188083426,0.0032991391048450484,0.00020718012399584737,9.7234636926195561e-08,4.7346473481703973e-16,7.6485254530001889e-11,6.605436199854478e-22,1.6638544234625908e-13,4.5897031023485853e-17,8.4091120395200531e-13,5.0191529074878627e-18,1.7019013328831576e-16,5.4516938329624503e-17,4.3368955381620313e-17,0.0001120303229555304,0.18448829891273111,5.2909418963337359e-09,1.9097502011734084e-07,1.3060544604175969e-05,2.584788378121378e-14,6.8061034156440446e-10,5.9718267427265429e-12,0.0022442938797756691,4.6700954860481112e-08,1.1160777535755071e-06,7.1386400704406981e-06,8.0403167413770296e-11,8.24944171283312e-09,1.4273141454790869e-11
0.0008104520616122084,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0060188262700113584,0.097029261546379253,0.0049119941831291978,0.00040703990834354956,0.0024034625516124557,0.0032991659143793016,0.0002075311742915204,9.7318043959406607e-08,4.7495660836144316e-16,7.6486002956347326e-11,6.6613371590054304e-22,1.6638818724468955e-13,4.6029602913025935e-17,8.4329571884860878e-13,5.0277465867528028e-18,1.707223459085533e-16,5.4621159598239244e-17,4.3734043294889075e-17,0.00011182849856472774,0.1844994695001913,5.2815618696791023e-09,1.9099020703855916e-07,1.3037541719753332e-05,2.5761733471125513e-14,6.781721390740665e-10,5.9503170592281286e-12,0.0022440831380642194,4.6697455535691661e-08,1.1140999728238572e-06,7.1393545906731723e-06,8.0543980175764633e-11,8.2487092939337915e-09,1.4259954081581835e-11
0.0008141809885204028,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0060081783263084944,0.097027199086496776,0.0049020006033485492,0.00040916758577861029,0.0024079724042072375,0.0032991938199820074,0.00020788018294777259,9.740115620746907e-08,4.7644574883985575e-16,7.6486693320930952e-11,6.7173994936320163e-22,1.6639099483633601e-13,4.616153966229245e-17,8.4567620698355281e-13,5.036292938951916e-18,1.7125357740375613e-16,5.4724951352698135e-17,4.4100181704303013e-17,0.00011162828444822002,0.18451055587736329,5.2722530822906376e-09,1.9100539124405613e-07,1.3014729558589203e-05,2.5676422629136648e-14,6.7575774721562812e-10,5.9290145372042443e-12,0.0022438689756705365,4.6693905403141626e-08,1.1121384132428619e-06,7.1400720813896363e-06,8.0683983605065136e-11,8.2479639040335334e-09,1.4246883479145268e-11
0.0008179099154285971,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0059976151290126387,0.09702514299494798,0.0048920624670378944,0.00041129267190046409,0.0024124651169351381,0.003299222835817889,0.00020822716833190745,9.7483976419844606e-08,4.7793217672729877e-16,7.6487326204042626e-11,6.7736223940054693e-22,1.66393864692939e-13,4.6292844865894492e-17,8.4805269960088308e-13,5.0447924035542094e-18,1.7178383447528072e-16,5.4828316919110479e-17,4.4467365579215325e-17,0.00011142966062442694,0.18452155905395337,5.2630146622444397e-09,1.9102057311996071e-07,1.2992105749963286e-05,2.5591939166557589e-14,6.7336682121862825e-10,5.9079161868231295e-12,0.0022436514697885233,4.6690305891755213e-08,1.1101928810199208e-06,7.1407925338421128e-06,8.0823184990644221e-11,8.2472058310380868e-09,1.4233928273077849e-11
0.0008216388423367914,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0059871356313618796,0.097023093215915332,0.0048821791798952588,0.00041341514810587342,0.0024169408284882891,0.0032992529754908122,0.00020857214862521654,9.7566507307064228e-08,4.7941591227844117e-16,7.6487902180344195e-11,6.8300050548031214e-22,1.6639679638592986e-13,4.6423522104032407e-17,8.5042522756694906e-13,5.0532454153428777e-18,1.7231312375489618e-16,5.4931259587544644e-17,4.4835589917474066e-17,0.00011123260744211257,0.18453248002302086,5.2538457520173371e-09,1.9103575303655256e-07,1.2969667961973221e-05,2.5508271206977616e-14,6.7099902264983219e-10,5.887019074729087e-12,0.002243430696302983,4.6686658409519482e-08,1.1082631854002214e-06,7.1415159387283248e-06,8.0961591445634422e-11,8.2464353580063941e-09,1.4221087110022467e-11
