Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),CH4OX(41),H2OX(30),CH3OX(39)
0.06987016331770056,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101741078930161,0.099930544246380648,-2.7910439991350511e-29,0.099964930272817304,1.4213192920391994e-14,1.137196472242788e-06,3.039588594265765e-09,1.5500555244401801e-05,0.0,3.3072072726776861e-06,6.7612962123891704e-11,2.4186946746325585e-12,1.1544299069961054e-08,1.8958857428992433e-14,0.0,0.0,1.3188426353429178e-21,0.0,3.5109107600069966e-05,3.506820683928326e-05,3.2091435907217015e-05,6.6642441885248294e-10,4.202769731918071e-11,1.9236429349292137e-09,3.9927413987276597e-10,5.4546026847649037e-09,-2.6721732740456158e-11,1.0173785451665597e-14,2.3905649097684122e-14,1.8207792190081837e-12,3.2278782149442964e-19,5.1808025241770621e-19,1.0651914348957703e-12,5.0035485876801921e-19,-2.0893257709592099e-19,6.6637083776312785e-18,4.9898616994114407e-18,6.7868737600264299e-22
0.06996631431895588,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410173887030623,0.099930519027850231,-4.3000564870778524e-30,0.099964930272755811,1.4253463675925613e-14,1.1387635216891658e-06,3.046136446405428e-09,1.5513923019321259e-05,0.0,3.3056890913891103e-06,6.7713350427426039e-11,2.4203673125308442e-12,1.1546389095147747e-08,1.8965459377443167e-14,0.0,0.0,1.3113376257383279e-21,0.0,3.5109095522606893e-05,3.5068203625699212e-05,3.2113536104021021e-05,6.661184354943061e-10,4.1979484395402594e-11,1.9201136997218657e-09,3.9982430043845116e-10,5.4593062676542324e-09,-2.6760848454706335e-11,1.0175626357525693e-14,2.3941140801448945e-14,1.8191076419413057e-12,3.230101136472588e-19,5.1919624650978363e-19,1.0674859620896346e-12,5.0083045520004541e-19,-2.0877083831815283e-19,6.6660281348015753e-18,5.0039991866702308e-18,6.7845649419235814e-22
0.0700624653202112,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101736663782616,0.099930493831187045,4.4993583136516197e-29,0.09996493027268899,1.4293786473780657e-14,1.1403301580076623e-06,3.0526888034448484e-09,1.5527278531837672e-05,0.0,3.3041735599186589e-06,6.7813710803098004e-11,2.4220383609010969e-12,1.1548474533721686e-08,1.8972043726803192e-14,0.0,0.0,1.3182048998433204e-21,0.0,3.5109083455882476e-05,3.5068200415167023e-05,3.2135615275684151e-05,6.6581298620143616e-10,4.1931398870812106e-11,1.9165963964198439e-09,4.0037431588733843e-10,5.4640055350517034e-09,-2.6799914835361977e-11,1.0177463221988641e-14,2.397662262644899e-14,1.8174397492554401e-12,3.2323219432121267e-19,5.2031300866418474e-19,1.0697820676493799e-12,5.0104889153390326e-19,-2.0860982132692182e-19,6.6683419158830919e-18,5.0181549636870235e-18,6.7822712767977533e-22
0.07015861632146651,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101734459354762,0.099930468656345001,-2.5372912797406356e-29,0.099964930272616853,1.4334159205440963e-14,1.1418963813629122e-06,3.0592456610959873e-09,1.5540621808946286e-05,0.0,3.3026606704272019e-06,6.791404327487539e-11,2.4237078231978811e-12,1.1550555403391152e-08,1.8978616405146173e-14,0.0,0.0,1.3288740911426502e-21,0.0,3.510907139987884e-05,3.5068197207681965e-05,3.2157673467915249e-05,6.6550806939399093e-10,4.1883440229698075e-11,1.9130909672613858e-09,4.0092418627739473e-10,5.4687004964590934e-09,-2.6838932075162214e-11,1.0179296060659178e-14,2.4012094581172381e-14,1.8157755283082408e-12,3.2345406397607238e-19,5.2143053774948282e-19,1.0720797500729156e-12,5.0127107456383783e-19,-2.0844951810348079e-19,6.6706515752035592e-18,5.0323282674896081e-18,6.7799490632749945e-22
0.07025476732272183,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101732257018105,0.099930443503278038,-5.016978965802772e-29,0.099964930272539429,1.437458671153066e-14,1.1434621919226174e-06,3.0658070150924939e-09,1.5553952877549856e-05,0.0,3.3011504151081564e-06,6.8014347866739868e-11,2.4253757028696881e-12,1.155263172176982e-08,1.8985163895215776e-14,0.0,0.0,1.3112680504855291e-21,0.0,3.5109059354582886e-05,3.5068194003241989e-05,3.2179710726265565e-05,6.6520368349875664e-10,4.1835607959048193e-11,1.9095973548599984e-09,4.0147391166771679e-10,5.4733911613461389e-09,-2.6877900377961693e-11,1.0181124889058335e-14,2.4047556674116707e-14,1.8141149665159888e-12,3.2367572307005377e-19,5.2254883237185761e-19,1.0743790078661927e-12,5.0194152154091327e-19,-2.0828992441805824e-19,6.6729520292486075e-18,5.0465207626874691e-18,6.7776369652799275e-22
0.07035091832397715,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101730056768125,0.099930418371940472,7.4003275741956045e-29,0.099964930272456759,1.4415068431478123e-14,1.1450275898679859e-06,3.0723728611687968e-09,1.5567271764459039e-05,0.0,3.2996427861872859e-06,6.8114624602686397e-11,2.4270420033215361e-12,1.1554703506377408e-08,1.8991687740119887e-14,0.0,0.0,1.3105879065670231e-21,0.0,3.510904731995498e-05,3.5068190801833369e-05,3.2201727096108154e-05,6.6489982694852805e-10,4.1787901548623627e-11,1.9061155021816035e-09,4.0202349212184556e-10,5.4780775391461655e-09,-2.6916819937973431e-11,1.0182949722626061e-14,2.4083008913752472e-14,1.8124580513532273e-12,3.2389717205945649e-19,5.2366789306981693e-19,1.0766798395323106e-12,5.0222723095656023e-19,-2.0813103505610665e-19,6.6752445037724072e-18,5.0607323216834557e-18,6.7753579546691012e-22
0.07044706932523247,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101727858600314,0.099930393262286546,2.3928923740601813e-29,0.099964930272368815,1.4455595792114414e-14,1.146592575366775e-06,3.0789431950533693e-09,1.5580578496392848e-05,0.0,3.2981377759225431e-06,6.821487350672277e-11,2.4287067279640828e-12,1.1556770774640261e-08,1.899821191526026e-14,0.0,0.0,1.3453340811701834e-21,0.0,3.5109035295969678e-05,3.506818760344747e-05,3.2223722622692322e-05,6.6459649818282418e-10,4.1740320491085517e-11,1.9026453525336803e-09,4.0257292769875604e-10,5.4827596392626858e-09,-2.6955690932928432e-11,1.0184770576719165e-14,2.4118451308573259e-14,1.8108047703524135e-12,3.2411841139940443e-19,5.2478771922828031e-19,1.0789822435741248e-12,5.0204367561466844e-19,-2.07972841517111e-19,6.6775374379639425e-18,5.074959938016882e-18,6.7730376405281362e-22
0.07054322032648778,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101725662510157,0.099930368174270742,-1.1876584677466885e-29,0.099964930272275571,1.4496174154615563e-14,1.1481571485818075e-06,3.0855180125076468e-09,1.5593873099979093e-05,0.0,3.2966353766038963e-06,6.8315094602869175e-11,2.4303698802355955e-12,1.1558833543892085e-08,1.9004721431481829e-14,0.0,0.0,1.3232863884449033e-21,0.0,3.5109023282634249e-05,3.5068184408091401e-05,3.224569735112811e-05,6.6429369564828493e-10,4.1692864281690651e-11,1.8991868496057514e-09,4.031222184560568e-10,5.4874374710716587e-09,-2.6994513563524359e-11,1.0186587466610614e-14,2.4153883867114069e-14,1.8091551111036114e-12,3.2433944154376897e-19,5.2590830801303748e-19,1.0812862185096679e-12,5.0279317352153603e-19,-2.078153459079151e-19,6.6798244821676768e-18,5.089205381784046e-18,6.7707420258288663e-22
0.0706393713277431,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101723468493161,0.099930343107847694,3.1871361047708892e-29,0.099964930272177094,1.4536814570831568e-14,1.1497213096977594e-06,3.0920973093148053e-09,1.5607155601754759e-05,0.0,3.2951355805532026e-06,6.8415287915157857e-11,2.4320314635004945e-12,1.1560891831374473e-08,1.9011185421156878e-14,0.0,0.0,1.306813716031643e-21,0.0,3.5109011279903761e-05,3.5068181215748845e-05,3.2267651326332896e-05,6.6399141779696048e-10,4.1645532418466722e-11,1.8957399374168354e-09,4.0367136445844386e-10,5.4921110439093065e-09,-2.7033288040616892e-11,1.0188400407495622e-14,2.4189306597852207e-14,1.8075090612541932e-12,3.2456026294424111e-19,5.2702966034973929e-19,1.0835917628585057e-12,5.0338988766687734e-19,-2.0765853859799557e-19,6.6820956582906359e-18,5.1034726219141975e-18,6.7684397728901291e-22
0.07073552232899842,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101721276544877,0.09993031806297227,1.3793997616302709e-29,0.099964930272073371,1.4577500883044165e-14,1.1512850588914972e-06,3.0986810812176994e-09,1.5620426028166402e-05,0.0,3.2936383801239451e-06,6.8515453467632476e-11,2.4336914811244024e-12,1.156294565423745e-08,1.9017649005831229e-14,0.0,0.0,1.3355504877158376e-21,0.0,3.5108999287743993e-05,3.5068178026407672e-05,3.2289584593090457e-05,6.6368966308746306e-10,4.159832440213375e-11,1.8923045603341357e-09,4.0422036576798865e-10,5.4967803670817692e-09,-2.707201452531012e-11,1.0190209414488056e-14,2.4224719509282472e-14,1.805866608508393e-12,3.2478087605121912e-19,5.2815177632862211e-19,1.0858988751274048e-12,5.0328949098446518e-19,-2.0750241222122649e-19,6.6843672317686077e-18,5.1177560284820076e-18,6.76613650482381e-22
0.07083167333025374,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101719086660828,0.099930293039599286,-2.2871520487996557e-29,0.099964930271964403,1.4618236206861292e-14,1.1528483963290685e-06,3.1052693240012127e-09,1.5633684405570588e-05,0.0,3.2921437677011576e-06,6.8615591284347716e-11,2.4353499365074165e-12,1.1564995029540237e-08,1.9024103569381809e-14,0.0,0.0,1.3316575308393556e-21,0.0,3.5108987306158978e-05,3.5068174840073304e-05,3.231149719605912e-05,6.6338842998551819e-10,4.1551239736129449e-11,1.8888806630850113e-09,4.0476922244339266e-10,5.5014454498690925e-09,-2.7110693209692082e-11,1.0192014502619227e-14,2.4260122609948226e-14,1.8042277406271048e-12,3.250012813140156e-19,5.2927465334233347e-19,1.0882075538422516e-12,5.0374384539253531e-19,-2.0734696694185753e-19,6.6866351939486174e-18,5.1320565945954946e-18,6.7638390549552179e-22
0.07092782433150906,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101716898836587,0.099930268037683886,2.5223954147411562e-30,0.099964930271850203,1.465903140828543e-14,1.1544113221913398e-06,3.1118620334748834e-09,1.5646930760234343e-05,0.0,3.2906517357012425e-06,6.8715701389368948e-11,2.4370068329982163e-12,1.1567039974251859e-08,1.9030518760847186e-14,0.0,0.0,1.3130030007037571e-21,0.0,3.5108975335118913e-05,3.5068171656736111e-05,3.2333389179720707e-05,6.6308771696252104e-10,4.1504277926535453e-11,1.885468190726687e-09,4.0531793454818067e-10,5.5061063015147197e-09,-2.7149324300748067e-11,1.0193815686843166e-14,2.4295515908356228e-14,1.8025924454275022e-12,3.2522147918000985e-19,5.3039829124220854e-19,1.0905177975335962e-12,5.0438119356628598e-19,-2.0719219701956261e-19,6.6888891858786178e-18,5.1463781656108705e-18,6.7615408755009053e-22
0.07102397533276437,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101714713067729,0.099930243057181303,1.4351490133163745e-29,0.099964930271730784,1.4699876190283313e-14,1.1559738366596373e-06,3.1184592054196383e-09,1.5660165118335572e-05,0.0,3.2891622765717249e-06,6.881578380677164e-11,2.4386621739233256e-12,1.1569080505251692e-08,1.9036923294986551e-14,0.0,0.0,1.3310860603093041e-21,0.0,3.5108963374585146e-05,3.5068168476382073e-05,3.2355260588409105e-05,6.6278752249595035e-10,4.1457438482056161e-11,1.882067088657114e-09,4.0586650214593728e-10,5.5107629312295177e-09,-2.718790796662722e-11,1.0195612982035527e-14,2.433089941300679e-14,1.8009607107826384e-12,3.2544147009505291e-19,5.315226904709903e-19,1.092829604720991e-12,5.0442915078487378e-19,-2.0703809325846404e-19,6.6911398919201937e-18,5.160717188112427e-18,6.7592436240825985e-22
0.07112012633401969,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101712529349825,0.09993021809804685,-9.7192380734038082e-30,0.099964930271606148,1.474076785193455e-14,1.1575359399056417e-06,3.125060835637521e-09,1.56733875059634e-05,0.0,3.2876753827911518e-06,6.8915838560640951e-11,2.4403159626385697e-12,1.157111663933009e-08,1.904332474443705e-14,0.0,0.0,1.3368375886993623e-21,0.0,3.5108951424552983e-05,3.5068165299012464e-05,3.237711146633208e-05,6.6248784507020186e-10,4.1410720914081873e-11,1.8786773026195378e-09,4.0641492529724049e-10,5.5154153481980997e-09,-2.7226444386148426e-11,1.019740640299126e-14,2.4366273132443549e-14,1.7993325246212244e-12,3.2566125450388446e-19,5.3264784905444224e-19,1.0951429739353127e-12,5.0472080784180519e-19,-2.0688465546407545e-19,6.6933893140319841e-18,5.1750726468188149e-18,6.7569487993949609e-22
0.07121627733527501,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101710347678496,0.099930193160236117,-2.9099978171831146e-30,0.099964930271476335,1.4781711862725173e-14,1.1590976321099952e-06,3.1316669199551632e-09,1.56865979491186e-05,0.0,3.2861910468689761e-06,6.9015865675071412e-11,2.4419682024682372e-12,1.1573148393188907e-08,1.9049707786750769e-14,0.0,0.0,1.3260834933943475e-21,0.0,3.5108939485000283e-05,3.5068162124621173e-05,3.2398941857534405e-05,6.621886831755691e-10,4.1364124736590399e-11,1.8752987786859155e-09,4.0696320406561876e-10,5.5200635615713026e-09,-2.7264933753139966e-11,1.0199195964428463e-14,2.4401637075192338e-14,1.7977078749273234e-12,3.2588083284952256e-19,5.337737663126745e-19,1.0974579037139685e-12,5.0523821733148277e-19,-2.0673187834898226e-19,6.6956320980879609e-18,5.1894464636388578e-18,6.7546601719614606e-22
0.07131242833653033,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101708168049349,0.099930168243704723,2.3080713581817403e-30,0.099964930271341332,1.4822710286518548e-14,1.1606589134543111e-06,3.1382774542023902e-09,1.569979647371409e-05,0.0,3.2847092613452876e-06,6.9115865174166342e-11,2.4436188967137494e-12,1.1575175783442277e-08,1.9056066653390719e-14,0.0,0.0,1.3300866984358241e-21,0.0,3.5108927555895349e-05,3.506815895319722e-05,3.2420751805914531e-05,6.6189003530831992e-10,4.1317649466137006e-11,1.871931463261555e-09,4.0751133851483267e-10,5.5247075804677231e-09,-2.7303376253970972e-11,1.0200981680988586e-14,2.4436991249771159e-14,1.7960867497399072e-12,3.2610020557346942e-19,5.3490044221669711e-19,1.0997743925944264e-12,5.0552754267719739e-19,-2.065797552532153e-19,6.6978665604707157e-18,5.2038393994631866e-18,6.7523677053437741e-22
0.07140857933778565,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101705990458019,0.099930143348408482,-6.0237517263141127e-30,0.099964930271201083,1.4863759521695809e-14,1.1622197841177539e-06,3.1448924342071425e-09,1.5712983105575261e-05,0.0,3.2832300187906854e-06,6.9215837082037475e-11,2.4452680486825653e-12,1.157719882661705e-08,1.9062411409855035e-14,0.0,0.0,1.3360855764814594e-21,0.0,3.5108915637220745e-05,3.5068155784736236e-05,3.2442541355231813e-05,6.6159189997115319e-10,4.1271294621883452e-11,1.8685753030833161e-09,4.0805932870794145e-10,5.5293474139772051e-09,-2.7341772062969478e-11,1.0202763567235222e-14,2.4472335664717541e-14,1.7944691371526141e-12,3.2631937311589386e-19,5.3602787573732124e-19,1.1020924391151164e-12,5.0579964088041938e-19,-2.064282825248221e-19,6.7000960741181111e-18,5.2182501728883198e-18,6.7500779752393769e-22
0.07150473033904096,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101703814900147,0.099930118474303331,-2.5472344316244294e-30,0.099964930271055699,1.490486315476499e-14,1.1637802442811805e-06,3.1515118558191331e-09,1.5726157870440338e-05,0.0,3.2817533118061706e-06,6.9315781422804633e-11,2.4469156616712258e-12,1.1579217539153344e-08,1.9068732134511632e-14,0.0,0.0,1.3293938056463938e-21,0.0,3.5108903728958886e-05,3.5068152619233993e-05,3.2464310549099199e-05,6.6129427567289532e-10,4.1225059725546508e-11,1.8652302452146814e-09,4.0860717470859722e-10,5.5339830711588538e-09,-2.7380121365738291e-11,1.0204541637655515e-14,2.4507670328571524e-14,1.7928550253134902e-12,3.2653833591549101e-19,5.3715606587133901e-19,1.1044120418220618e-12,5.0625198396813466e-19,-2.0627745653175301e-19,6.7023170052319785e-18,5.2326800273292437e-18,6.7477867466821061e-22
0.07160088134029628,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101701641371401,0.099930093621345417,4.2326627014317273e-30,0.099964930270905125,1.4946020036114159e-14,1.1653402941279076e-06,3.158135714888997e-09,1.5739320793960802e-05,0.0,3.2802791330229484e-06,6.9415698220595294e-11,2.4485617389523397e-12,1.1581231937405131e-08,1.9075032039832828e-14,0.0,0.0,1.3305246619878064e-21,0.0,3.5108891831081542e-05,3.5068149456681118e-05,3.2486059430981926e-05,6.6099716092824332e-10,4.1178944301377089e-11,1.8618962370440725e-09,4.0915487658119403e-10,5.5386145610397183e-09,-2.7418424339231734e-11,1.0206315906661431e-14,2.4542995249863329e-14,1.7912444024246021e-12,3.2675709440942081e-19,5.3828501236977191e-19,1.1067331992603892e-12,5.0657960460105385e-19,-2.0612727132801479e-19,6.7045307149741891e-18,5.2471285834916996e-18,6.7454969657652447e-22
0.0717931833428069,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410169730038399,0.099930043978696204,3.0887017054320075e-30,0.099964930270588545,1.5028494126351491e-14,1.1684591636015735e-06,3.1713967288566529e-09,1.5765611219143321e-05,0.0,3.2773383307349648e-06,6.9615449283791765e-11,2.4518492994688623e-12,1.1585247856044999e-08,1.9087568020617034e-14,0.0,0.0,1.3346436759462411e-21,0.0,3.5108868066401404e-05,3.5068143140401764e-05,3.2529496431952817e-05,6.6040445418940023e-10,4.1087069979202933e-11,1.8552611609618585e-09,4.1024984819912566e-10,5.547865074860605e-09,-2.7494892006659218e-11,1.0209853097700257e-14,2.4613615898932925e-14,1.788033576573736e-12,3.2719400022201665e-19,5.4054517108740819e-19,1.1113801725336984e-12,5.0722687594134088e-19,-2.0582880675366199e-19,6.7089357011178146e-18,5.2760819764262842e-18,6.740913788726349e-22
0.07195313849950381,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101693695733373,0.099930002750425045,-6.1156210933461204e-31,0.099964930270309518,1.5097251548084227e-14,1.1710521637267652e-06,3.1824406126351787e-09,1.5787443509021077e-05,0.0,3.274899836572535e-06,6.978151678501636e-11,2.4545792129863997e-12,1.1588575258067605e-08,1.9097949157362619e-14,0.0,0.0,1.3349538339624543e-21,0.0,3.5108848330608204e-05,3.5068137895511487e-05,3.256556543942875e-05,6.599129856249999e-10,4.1011009635676258e-11,1.8497753764110206e-09,4.1116019756266354e-10,5.5555469526783833e-09,-2.7558357516386902e-11,1.0212783844181698e-14,2.467232793557665e-14,1.7853733682926608e-12,3.2755679596450297e-19,5.4242744978704814e-19,1.1152502101052532e-12,5.0781134735069533e-19,-2.0558246180348618e-19,6.7125834629700752e-18,5.3002199806821985e-18,6.7371075145918834e-22
0.07211309365620072,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101690096642894,0.09992996158011748,4.3158981716992099e-30,0.099964930270016295,1.5166149520578944e-14,1.1736440306752383e-06,3.193496723895754e-09,1.5809243355782947e-05,0.0,3.2724682452247821e-06,6.9947508372484571e-11,2.4573049183701341e-12,1.1591890928211991e-08,1.910829186951238e-14,0.0,0.0,1.3390323990821151e-21,0.0,3.5108828623281898e-05,3.5068132658705646e-05,3.2601578789071617e-05,6.5942290830826574e-10,4.0935273884813059e-11,1.8443195047690188e-09,4.1207014888697839e-10,5.5632174128623522e-09,-2.7621697062957597e-11,1.0215704253458622e-14,2.4731013119889386e-14,1.7827226654103108e-12,3.2791903187936069e-19,5.4431181224789132e-19,1.1191245317588982e-12,5.083249154454453e-19,-2.053378344723594e-19,6.7162177754586768e-18,5.3244073279117856e-18,6.7333096200124905e-22
0.07227304881289763,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24101686503092951,0.099929920467575276,2.8452509705311354e-30,0.099964930269708915,1.5235188105951714e-14,1.1762347653055568e-06,3.2045650437855185e-09,1.5831010875171624e-05,0.0,3.2700435235845464e-06,7.0113424157450382e-11,2.46002643043071e-12,1.1595194939449697e-08,1.9118595815383635e-14,0.0,0.0,1.3417399946634683e-21,0.0,3.5108808944326459e-05,3.5068127429956585e-05,3.2637536677090415e-05,6.5893421556652616e-10,4.085986060490717e-11,1.8388933125481316e-09,4.1297970247401078e-10,5.5708764961481717e-09,-2.7684911440844676e-11,1.0218614389835114e-14,2.4789671491241823e-14,1.7800814150710723e-12,3.2828070994014426e-19,5.4619825509432007e-19,1.1230031308879774e-12,5.0887453872398282e-19,-2.0509490531834877e-19,6.7198384309646259e-18,5.3486440314506358e-18,6.7295151801860404e-22
