Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
3.7479502891650656e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32151436677513634,0.079207445290957745,3.0165221822471784e-08,5.5880528801489173e-09,1.0083311245265671e-08,0.06961957831385511,0.035395522760570612,8.2508535717230742e-08,2.396990241718823e-10,4.4309800521296795e-06,3.71548503453984e-16,1.21067116500264e-06,7.6152538550721942e-14,2.6758112524500657e-14,5.5316000955724002e-11,3.0833910317871704e-12,5.4136515494809134e-15,6.0897799403473157e-11,0.0039338185144892103,0.010245810961580797,1.7837075646055756e-07,3.8060873650830376e-10,0.00070808318350080318,3.010022669832745e-08,7.8141366089190249e-05,4.8508223188047054e-05,1.6908044627763625e-06,0.0010369059290685928,2.8041875106664586e-08,5.4901158789399589e-10,3.8453936637125649e-15
3.7501947079524416e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3215223346613495,0.079199415429289488,2.9905434787328515e-08,5.5864363633317515e-09,1.0086970942059731e-08,0.069635867960952141,0.035403702683450597,8.270776479845748e-08,2.3999666842136111e-10,4.4360309422411572e-06,3.7289376850063007e-16,1.2108352528481465e-06,7.6348193355432061e-14,2.6778661335649923e-14,5.5336276947341898e-11,3.0885108590775497e-12,5.4112224626727972e-15,6.1050474012969469e-11,0.00393351700642327,0.010237631118887912,1.7859694248559538e-07,3.8034868356639541e-10,0.00070818230562839154,3.0139557524107901e-08,7.823446246212942e-05,4.8560420889463346e-05,1.6912359811228526e-06,0.0010371742732581996,2.8049050703800564e-08,5.4921496679677981e-10,3.8432090583992582e-15
3.7524391267398176e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32153029364327812,0.079191394106131935,2.9647872370678989e-08,5.5848170482565535e-09,1.0090625192110468e-08,0.069652140236986612,0.035411873686849067,8.2907481988498342e-08,2.4029441230271775e-10,4.441085820540282e-06,3.7424402809292364e-16,1.2109991817974549e-06,7.6544348182751551e-14,2.6799221316712708e-14,5.5356535186898668e-11,3.0936374861048031e-12,5.4087980793343665e-15,6.1203540830552479e-11,0.0039332157939412603,0.010229460191698035,1.7882330749064507e-07,3.8008884026618618e-10,0.0007082813159958501,3.0178912984390867e-08,7.8327611964124704e-05,4.8612646142624162e-05,1.6916670471720858e-06,0.0010374423419809787,2.8056218778413283e-08,5.4941815647192199e-10,3.8410254213993312e-15
3.7546835455271935e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32153824373094825,0.079183381311651119,2.9392515646383837e-08,5.5831949442464108e-09,1.0094273998911244e-08,0.069668395161878768,0.035420035780929865,8.3107688267313803e-08,2.405922556382748e-10,4.446144685191409e-06,3.7559930017538627e-16,1.2111629520765095e-06,7.6741004105822452e-14,2.6819792462007413e-14,5.5376775689933093e-11,3.0987709188606569e-12,5.406378376917431e-15,6.1357000858203694e-11,0.0039329148767417799,0.010221298169884705,1.7904985139334838e-07,3.7982920654034513e-10,0.0007083802147437036,3.0218293069730429e-08,7.8420814575625835e-05,4.8664898938072316e-05,1.6920976613967669e-06,0.0010377101355266772,2.806337933836801e-08,5.4962115706791698e-10,3.8388427546289705e-15
3.7569279643145695e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3215461849343742,0.079175377036025577,2.9139345848116985e-08,5.5815700606090498e-09,1.0097917365958658e-08,0.069684632755523723,0.035428188975844106,8.33083846160784e-08,2.4089019825046404e-10,4.4512075343557744e-06,3.7695960275049449e-16,1.2113265639108614e-06,7.6938162199303626e-14,2.6840374765838219e-14,5.5396998471975166e-11,3.1039111633345632e-12,5.4039633330433439e-15,6.1510855100052095e-11,0.0039326142545237303,0.010213145043333833,1.7927657411117409e-07,3.7956978232121212e-10,0.00070847900201226343,3.0257697770649195e-08,7.8514070277009676e-05,4.8717179266309304e-05,1.6925278242690857e-06,0.0010379776541847325,2.8070532391521713e-08,5.4982396873321081e-10,3.8366610599955785e-15
3.7591723831019455e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32155411726355804,0.079167381269446432,2.8888344368028081e-08,5.5799424066368456e-09,1.0101555296752488e-08,0.069700853037791499,0.035436333281730237,8.3509572017180482e-08,2.4118823996182726e-10,4.4562743661915018e-06,3.783249538788338e-16,1.2114900175256725e-06,7.7135823539371175e-14,2.6860968222495121e-14,5.5417203548546156e-11,3.1090582255136899e-12,5.4015529255016373e-15,6.1665104562377192e-11,0.0039323139269863217,0.010205000801943677,1.7950347556144578e-07,3.7931056754079862e-10,0.0007085776779416277,3.0297127077642654e-08,7.8607379048589826e-05,4.8769487117800395e-05,1.6929575362607286e-06,0.0010382448982442717,2.8077677945722958e-08,5.5002659161620403e-10,3.8344803393978198e-15
3.7614168018893214e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32156204072848998,0.079159394002117134,2.8639492755415644e-08,5.5783119916068189e-09,1.0105187794795699e-08,0.069717056028527014,0.035444468708714059,8.3711251454222237e-08,2.4148638059501574e-10,4.4613451788535951e-06,3.7969537167925219e-16,1.2116533131457137e-06,7.7333989203718588e-14,2.6881572826253975e-14,5.5437390935158641e-11,3.1142121113829079e-12,5.3991471322486803e-15,6.1819750253612061e-11,0.003932013893829074,0.010196865435624848,1.7973055566134587e-07,3.7905156213078972e-10,0.00070867624267168601,3.033658098117974e-08,7.8700740870617976e-05,4.8821822482975328e-05,1.6933867978428916e-06,0.0010385118679941097,2.8084816008812078e-08,5.5022902586525922e-10,3.8323005947256565e-15
3.765905639464073e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3215778611054983,0.079143444926084119,2.8148166107702262e-08,5.5750429154047044e-09,1.0112436506657891e-08,0.069749410214655846,0.035460712966414752,8.4116090376601005e-08,2.4208295791802337e-10,4.471498739261236e-06,3.824514800639615e-16,1.2119794312986238e-06,7.7731837823616972e-14,2.6922815452110578e-14,5.5477712700514758e-11,3.1245403781195596e-12,5.394349301260744e-15,6.2130234367329121e-11,0.0039314147094546125,0.010180621287905194,1.8018525147797802e-07,3.7853417914710461e-10,0.00070887303909238889,3.0415562539615923e-08,7.8887623586688694e-05,4.8926575715903633e-05,1.6942439716610512e-06,0.0010390449857183993,2.8099069692973577e-08,5.5063332905478851e-10,3.8279440406746067e-15
3.770394477038824e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32159364614508018,0.079127529729803012,2.7665221392626444e-08,5.571762905912227e-09,1.0119663529631796e-08,0.069781695472169752,0.035476921829700213,8.4522909276300767e-08,2.4267992880289774e-10,4.4816682007561002e-06,3.85228074026542e-16,1.2123049201599864e-06,7.8131716710910275e-14,2.696410259733423e-14,5.5517963891969424e-11,3.1348960113771763e-12,5.3895696670168726e-15,6.2442315551853473e-11,0.0039308166990025227,0.010164412519705934,1.8064066089547994e-07,3.7801763281717233e-10,0.00070906939238928404,3.0494642369143551e-08,7.9074718265918634e-05,4.9031438887779667e-05,1.6950993494831433e-06,0.0010395770096619389,2.8113293506562686e-08,5.5103687948783215e-10,3.8235914127890146e-15
3.774883314613575e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32160939592672549,0.079111648335348173,2.7190516529108203e-08,5.5684720367938288e-09,1.0126868891853604e-08,0.069813911958929525,0.035493095379123062,8.4931716065817211e-08,2.4327729183481283e-10,4.491853548465347e-06,3.88025300631032e-16,1.2126297815140033e-06,7.8533634541811262e-14,2.7005434215628393e-14,5.5558144633307851e-11,3.1452790589510139e-12,5.3848080590395102e-15,6.2756001952485741e-11,0.0039302198600798394,0.010148239050754548,1.8109678324585058e-07,3.7750192258288223e-10,0.00070926530367393565,3.0573820392500723e-08,7.9262024747962022e-05,4.913641192069288e-05,1.6959529350607884e-06,0.0010401079421241228,2.8127487512003412e-08,5.5143967834972808e-10,3.8192427258777778e-15
3.7793721521883265e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32162511052973292,0.07909580066499157,2.6723911826794345e-08,5.565170381469118e-09,1.013405262150857e-08,0.069846059832398361,0.035509233695035336,8.534251867705024e-08,2.4387504560071018e-10,4.5020547674657567e-06,3.908433078885709e-16,1.212954017138708e-06,7.8937600016844155e-14,2.7046810260475515e-14,5.5598255048174432e-11,3.1556895685985926e-12,5.3800643093950195e-15,6.3071301749273682e-11,0.0039296241902984303,0.01013210080097445,1.8155361785867536e-07,3.7698704788105092e-10,0.00070946077405457735,3.0653096531977415e-08,7.9449542871429536e-05,4.9241494736136137e-05,1.6968047321376825e-06,0.0010406377853994146,2.8141651771587633e-08,5.5184172682511742e-10,3.8148979946129952e-15
3.783860989763078e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.321640790033211,0.079079986641202055,2.6265269946195948e-08,5.5618580131131295e-09,1.014121474683041e-08,0.069878139249643076,0.035525336857588886,8.5755325061298349e-08,2.4447318868930179e-10,4.5122718427835928e-06,3.9368224476239954e-16,1.2132776288059936e-06,7.934362186085488e-14,2.7088230685138723e-14,5.5638295260072298e-11,3.1661275880393635e-12,5.3753382526531449e-15,6.3388223157109311e-11,0.0039290296872749961,0.01011599769048447,1.8201116406112268e-07,3.7647300814346566e-10,0.00070965580463612206,3.0732470709415092e-08,7.9637272473887199e-05,4.9346687255005229e-05,1.6976547444496007e-06,0.0010411665417773576,2.8155786347475377e-08,5.5224302609793128e-10,3.810557233530703e-15
3.788349827337829e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32165643451607839,0.079064206186644975,2.5814455859464206e-08,5.5585350046565729e-09,1.01483552961007e-08,0.069910150367335222,0.035541404946736098,8.6170143189252425e-08,2.4507171969107391e-10,4.5225047593944526e-06,3.9654226117287792e-16,1.2136006182816313e-06,7.9751708823020535e-14,2.7129695442663489e-14,5.5678265392362669e-11,3.1765931649543738e-12,5.3706297258471091e-15,6.3706774425825772e-11,0.0039284363486310515,0.010099929639598344,1.8246942117793249e-07,3.7595980279693381e-10,0.00070985039652017535,3.0811942846205138e-08,7.9825213391853018e-05,4.9451989397597249e-05,1.6985029757244228e-06,0.0010416942135425857,2.8169891301695128e-08,5.5264357735138628e-10,3.8062204570317283e-15
3.79283866491258e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3216720440570644,0.0790484592241813,2.5371336811797525e-08,5.5552014287860984e-09,1.0155474297648304e-08,0.069942093341752123,0.035557438042230348,8.6586981050989799e-08,2.4567063719829077e-10,4.5327535022231459e-06,3.9942350800252027e-16,1.2139229873253015e-06,8.0161869676858668e-14,2.7171204485879333e-14,5.5718165568264405e-11,3.1870863469859358e-12,5.3659385684343155e-15,6.4026963840294251e-11,0.0039278441719929318,0.010083896568824205,1.829283885314152e-07,3.7544743126332778e-10,0.00071004455080504866,3.0891512863288813e-08,8.0013365460796643e-05,4.9557401083610233e-05,1.6993494296821457e-06,0.0010422208029748328,2.8183966696144072e-08,5.5304338176797525e-10,3.8018876793824445e-15
3.7973275024873315e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32168761873470947,0.079032745676867411,2.4935782283489605e-08,5.5518573579445667e-09,1.0162571779848784e-08,0.069973968328778238,0.035573436223626728,8.700584665596737e-08,2.4626993980499735e-10,4.5430180561435312e-06,4.0232613710104708e-16,1.2142447376906126e-06,8.0574113220236423e-14,2.7212757767401475e-14,5.5757995910853714e-11,3.1976071817372941e-12,5.3612646222576677e-15,6.4348799720521257e-11,0.0039272531549917732,0.010067898398864092,1.8338806544144559e-07,3.7493589295963428e-10,0.00071023826858577143,3.0971180681156465e-08,8.0201728515137552e-05,4.9662922232142487e-05,1.7001941100349069e-06,0.0010427463123489462,2.8198012592588491e-08,5.5344244052946364e-10,3.7975589147156152e-15
3.801816340062083e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32170315862736565,0.079017065467954201,2.4507663952615424e-08,5.5485028643313054e-09,1.0169647771123819e-08,0.070005775483906171,0.035589399570282509,8.7426748033015099e-08,2.4686962610702391e-10,4.5532984059783977e-06,4.05250301290457e-16,1.2145658711251294e-06,8.098844827537947e-14,2.7254355239632513e-14,5.5797756543063563e-11,3.20815571677229e-12,5.3566077315074963e-15,6.4672290421745414e-11,0.0039266632952635007,0.010051935050613428,1.8384845122545647e-07,3.7442518729799803e-10,0.00071043155095410458,3.1050946219846661e-08,8.0390302388242966e-05,4.9768552761691307e-05,1.7010370204869947e-06,0.0010432707439348946,2.8212029052663927e-08,5.5384075481687821e-10,3.7932341770311357e-15
3.806305177636834e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32171866381319714,0.079001418520886754,2.408685565833722e-08,5.5451380199023927e-09,1.0176702299940642e-08,0.070037514962237674,0.035605328161357752,8.7849693230328753e-08,2.4746969470198788e-10,4.5635945364993178e-06,4.0819615437011415e-16,1.2148863893703949e-06,8.140488368888057e-14,2.7295996854764055e-14,5.5837447587683292e-11,3.2187319996150366e-12,5.3519677426841163e-15,6.4997444334534735e-11,0.0039260745904488234,0.010036006445160525,1.8430954519843394e-07,3.7391531368576893e-10,0.00071062439899855238,3.1130809398945654e-08,8.0579086912426721e-05,4.9874292590152645e-05,1.7018781647348707e-06,0.0010437940999977803,2.8226016137875552e-08,5.5423832581050344e-10,3.7889134801968536e-15
3.810794015211585e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32173413437018056,0.078985804759303641,2.3673233364813674e-08,5.5417628963709252e-09,1.0183735394811454e-08,0.070069186918485113,0.035621222075815945,8.8274690315462745e-08,2.480701441892984e-10,4.5739064324265226e-06,4.1116385112185502e-16,1.2152062941619535e-06,8.1823428331707579e-14,2.7337682564778368e-14,5.5877069167358128e-11,3.2293360777495793e-12,5.3473445045609396e-15,6.5324269884883714e-11,0.0039254870381932247,0.010020112503786087,1.8477134667291288e-07,3.7340627152554748e-10,0.00071081681380437477,3.1210770137586818e-08,8.0768081918947696e-05,4.9980141634820082e-05,1.7027175464671865e-06,0.0010443163827978511,2.8239973909598452e-08,5.5463515468987302e-10,3.7845968379493354e-15
3.8152828527863365e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32174957037610596,0.078970224107036413,2.3266675125702854e-08,5.5383775652073062e-09,1.0190747084292853e-08,0.070100791506972279,0.035637081392424469,8.8701747375322196e-08,2.4867097317015921e-10,4.5842340784287514e-06,4.1415354731511214e-16,1.215525587229378e-06,8.2244091099211603e-14,2.7379412321450028e-14,5.5916621404588862e-11,3.2399679986195697e-12,5.3427378681481886e-15,6.5652775534310525e-11,0.0039249006361469566,0.01000425314796268,1.8523385495896989e-07,3.7289806021522885e-10,0.00071100879645360127,3.1290828354449669e-08,8.0957287238007919e-05,5.0086099812384142e-05,1.7035551693647987e-06,0.0010448375945905078,2.8253902429077875e-08,5.5503124263376265e-10,3.7802842638946331e-15
3.819771690361088e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32176497190857667,0.078954676488109041,2.2867061049253019e-08,5.5349820976395248e-09,1.0197737396985281e-08,0.070132328881635661,0.035652906189755258,8.9130872516155492e-08,2.492721802475718e-10,4.5945774591231337e-06,4.1716539971205583e-16,1.2158442702962904e-06,8.2666880911134657e-14,2.7421186076347551e-14,5.5956104421731295e-11,3.250627809627935e-12,5.3381476866571638e-15,6.5982969779954147e-11,0.0039243153819650215,0.0099884282993542607,1.8569706936422026e-07,3.7239067914804902e-10,0.0007112003480250408,3.1370983967759588e-08,8.1146702698751372e-05,5.0192167038931464e-05,1.7043910371007882e-06,0.0010453577376263166,2.8267801757429568e-08,5.5542659082018372e-10,3.7759757715090746e-15
3.824260527935839e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32178033904501041,0.078939161826737339,2.2474273263972843e-08,5.5315765646534386e-09,1.0204706361532452e-08,0.070163799196025584,0.035668696546185305,8.9562073863545727e-08,2.4987376402633858e-10,4.6049365590750419e-06,4.2019956607275319e-16,1.2161623450803862e-06,8.3091806711616976e-14,2.7463003780834983e-14,5.59955183409959e-11,3.2613155581365475e-12,5.3335738154650869e-15,6.6314861154671591e-11,0.0039237312733071726,0.0099726378798156608,1.8616098919381065e-07,3.7188412771262884e-10,0.0007113914695942975,3.1451236895286863e-08,8.1336328129262228e-05,5.0298343229944112e-05,1.7052251533404781e-06,0.0010458768141510223,2.828167195564005e-08,5.558212004263775e-10,3.7716713741400191e-15
3.82874936551059e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32179567186263924,0.078923680047328373,2.2088195884870225e-08,5.5281610369930737e-09,1.0211654006620788e-08,0.070195202603307166,0.035684452539897327,8.9995359562402505e-08,2.5047572311306622e-10,4.6153113627979669e-06,4.2325620516034563e-16,1.2164798132934586e-06,8.3518877469204205e-14,2.7504865386073548e-14,5.6034863284447433e-11,3.2720312914658917e-12,5.3290161120804998e-15,6.6648458227135174e-11,0.0039231483078378988,0.0099568818113920845,1.86625613750417e-07,3.7137840529301719e-10,0.00071158216223377979,3.1531587054346393e-08,8.1526163356563809e-05,5.0404628300298887e-05,1.7060575217414512e-06,0.0010463948264055536,2.8295513084566904e-08,5.5621507262880804e-10,3.7673710850066281e-15
3.8332382030853416e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32181097043851026,0.078908231074480056,2.1708714980249122e-08,5.5247355851609133e-09,1.0218580360978885e-08,0.070226539256261628,0.035700174248880195,9.043073777695313e-08,2.5107805611616913e-10,4.6257018547533907e-06,4.2633547674624367e-16,1.2167966766414214e-06,8.3948102176854145e-14,2.7546770843023234e-14,5.607413937400442e-11,3.2827750568947385e-12,5.3244744361091971e-15,6.6983769601929841e-11,0.0039225664832264143,0.0099411600163186193,1.8709094233423493e-07,3.7087351126873599e-10,0.00071177242701271333,3.1612034361796508e-08,8.1716208206616039e-05,5.0511022164266256e-05,1.7068881459535611e-06,0.0010469117766260371,2.8309325204939009e-08,5.566082086031525e-10,3.7630749172006116e-15
3.837727040660093e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32182623484948641,0.078892814832980399,2.1335718539055632e-08,5.5213002794181963e-09,1.0225485453376927e-08,0.070257809307287311,0.035715861750929605,9.086821669073355e-08,2.5168076164587159e-10,4.6361080193506428e-06,4.2943754161533961e-16,1.2171129368243311e-06,8.4379489851943171e-14,2.7588720102444398e-14,5.6113346731438741e-11,3.2935469016598163e-12,5.3199486492207114e-15,6.7320803919650356e-11,0.0039219857971466519,0.0099254724170197237,1.8755697424297913e-07,3.7036944501482338e-10,0.00071196226499715552,3.1692578734038907e-08,8.1906462504315213e-05,5.0617524735510028e-05,1.7077170296189596e-06,0.0010474276670438089,2.832310837735694e-08,5.5700060952430049e-10,3.7587828836870012e-15
