Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),COX(50),O(29),C2H4X(206),CH4OX(60)
1.807503696540057e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229846857280975,0.11866109805732034,0.022821519349161875,0.0,2.509613023292023e-17,1.2207749835888513e-11,9.4474065433636191e-17,1.417779555074313e-17,1.4409575981816199e-36,1.5953902946307983e-07,7.0979528933616132e-34,1.594848504931688e-07,1.4307319120507527e-23,3.4784734728042849e-22,1.7225719805785314e-28,1.781096442270707e-29,6.244749823293657e-13,3.5962396925301851e-25,8.7074070523238643e-06,9.6685445623457841e-08,3.1087167945922813e-09,3.4127618334180293e-10,1.5640481629490452e-13,6.3532734667017603e-13,6.8387396901911325e-10,6.2103915844886444e-13,8.4078116023090355e-16,2.7732220842092089e-26,3.2779153445653433e-14,2.9850651634112711e-19,3.5846672350021141e-18,1.529998950594482e-22,4.3973618756884731e-13,2.2358802985859593e-31,2.2962309928768234e-27
1.82260316019726e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229839578915698,0.11866102401649536,0.022821519327934605,0.0,2.5700381979501158e-17,1.2412493151943511e-11,9.6664381321208011e-17,1.4535355300751257e-17,1.5045780187359496e-36,1.6087182512130911e-07,7.4593704482834185e-34,1.6081679938513555e-07,1.4787319287234584e-23,3.5622312737843339e-22,1.7816673499205303e-28,1.8406275859104529e-29,6.3431679741854807e-13,3.7458914499051639e-25,8.7801064971979425e-06,9.6727868471406951e-08,3.1419244648035113e-09,3.4178764705525324e-10,1.5663929954917771e-13,6.3628881725277919e-13,6.9193854448429903e-10,6.2824395338147346e-13,8.6200626104083911e-16,2.9120129454457158e-26,3.2836499991319155e-14,2.99261615391643e-19,3.6293825600532214e-18,1.5740201437939015e-22,4.4711082805784224e-13,2.3676768706107055e-31,2.3597407932273971e-27
1.8361926774887426e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229833028595839,0.1186609573803214,0.022821519309606787,0.0,2.6251991751293184e-17,1.2598217216156902e-11,9.8658885930174404e-17,1.4862253712526596e-17,1.5636918989144077e-36,1.620713414214505e-07,7.7976114475562644e-34,1.6201554843182601e-07,1.522950519460262e-23,3.6388306147485018e-22,1.8360730405118428e-28,1.8953788765917392e-29,6.4323051151427361e-13,3.8847590379483601e-25,8.8455354283538137e-06,9.676449546972015e-08,3.1718447807326809e-09,3.4223826812225327e-10,1.5684598502425839e-13,6.3713600675291003e-13,6.9920690396856727e-10,6.3473600912394523e-13,8.8141133490452694e-16,3.0417850734981448e-26,3.2887056706114753e-14,2.9992585640710334e-19,3.6696547904576636e-18,1.6142869781214256e-22,4.5380042502518512e-13,2.4919011027049932e-31,2.4179315271853192e-27
1.849782194780225e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229826478468099,0.11866089074468597,0.022821519291985667,0.0,2.6811019122977506e-17,1.2785319764662691e-11,1.0067540374300396e-16,1.5194015887376929e-17,1.624603044507933e-36,1.6327085791478218e-07,8.1485158911931549e-34,1.6321429278335777e-07,1.5681486927572278e-23,3.7165971125801199e-22,1.8916492994535788e-28,1.9512544698770034e-29,6.5219728535888523e-13,4.0276758192519494e-25,8.9109638202432183e-06,9.6799708960666817e-08,3.2017961495905732e-09,3.4267990725511494e-10,1.5704839808859031e-13,6.3796672281371952e-13,7.0648476517188384e-10,6.4123522674822287e-13,9.0110517483716338e-16,3.1762993692005561e-26,3.2936649731528773e-14,3.0057604222609297e-19,3.7099533349298347e-18,1.6551697559202694e-22,4.6053968326792224e-13,2.6216397212860307e-31,2.4771116585905129e-27
1.8633717120717076e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229819928527143,0.11866082410958913,0.022821519275044215,0.0,2.737750654848522e-17,1.2973800785617738e-11,1.0271394890654881e-16,1.5530677760308307e-17,1.6873499532591717e-36,1.6447037459789824e-07,8.512459151651205e-34,1.6441303243980178e-07,1.6143406429538597e-23,3.7955443045827821e-22,1.9484105512142195e-28,2.0082667089253987e-29,6.6121705463596706e-13,4.1747280690892765e-25,8.9763916728708113e-06,9.6833562988126777e-08,3.2317780041220672e-09,3.4311275684881902e-10,1.5724675823359969e-13,6.3878115012692183e-13,7.1377193883039956e-10,6.4774144513853742e-13,9.2108990506970332e-16,3.3156913790588243e-26,3.2985312608171329e-14,3.0121262823358821e-19,3.7502776154988348e-18,1.6966706240705686e-22,4.6732860251920157e-13,2.7570934477569023e-31,2.5372926962986148e-27
1.87696122936319e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229813378767814,0.11866075747503083,0.022821519258756442,0.0,2.7951496467760824e-17,1.3163660267220885e-11,1.0477453525840912e-16,1.587227526710906e-17,1.751971595198022e-36,1.6566989146746549e-07,8.8898248385546153e-34,1.6561176740122811e-07,1.6615406618464243e-23,3.8756858514910869e-22,2.006371262772979e-28,2.0664279447049697e-29,6.7028975726452039e-13,4.3260032240147346e-25,9.0418189862412244e-06,9.6866109566382729e-08,3.2617897890700358e-09,3.4353700517751759e-10,1.5744150694048727e-13,6.3957916896838609e-13,7.2106823980828899e-10,6.542545068038948e-13,9.413676496520997e-16,3.4600994476589276e-26,3.303307780925922e-14,3.0183605789427371e-19,3.7906270787775817e-18,1.738791684193114e-22,4.7416718251217137e-13,2.8984687183093343e-31,2.5984862808674097e-27
1.8905507466546726e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229806829185148,0.11866069084101107,0.022821519243097287,0.0,2.8533031307581239e-17,1.335489819772378e-11,1.0685717634027789e-16,1.6218844344336767e-17,1.8185074140325129e-36,1.6686940852022205e-07,9.2810049164528876e-34,1.6681049766770617e-07,1.7097631385922589e-23,3.9570355366863422e-22,2.0655459434679239e-28,2.1257505358206176e-29,6.7941533332719075e-13,4.4815898881965746e-25,9.1072457603590926e-06,9.6897398754226471e-08,3.2918309616469265e-09,3.4395283648334381e-10,1.5763221896275634e-13,6.4036179938901003e-13,7.2837348665507276e-10,6.6077425779597699e-13,9.6194053245338218e-16,3.609664752922071e-26,3.3079976769962569e-14,3.0244676292282605e-19,3.8310011947225346e-18,1.7815349936007462e-22,4.8105542297998007e-13,3.0459778010026312e-31,2.66070418482538e-27
1.904140263946155e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229800279774401,0.11866062420752987,0.022821519228042698,0.0,2.9122153482299817e-17,1.3547514565418216e-11,1.0896188541005939e-16,1.6570420929305398e-17,1.8869973285314891e-36,1.6806892575297551e-07,9.6863998238646102e-34,1.680092232393043e-07,1.7590225596141616e-23,4.0396072654270628e-22,2.125949144854989e-28,2.1862468483543821e-29,6.8859372500137742e-13,4.6415778397102348e-25,9.172671995229039e-06,9.6927478725060896e-08,3.3219009905508067e-09,3.4436043106208423e-10,1.5781868892956795e-13,6.4112975959762607e-13,7.356875018765043e-10,6.673005476300904e-13,9.8281067716174095e-16,3.764531341598107e-26,3.3126039913597245e-14,3.0304516346570001e-19,3.8713994554044446e-18,1.8249025662268099e-22,4.8799332365577559e-13,3.1998389152172742e-31,2.7239583128741438e-27
1.9177297812376376e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229793730530971,0.11866055757458724,0.02282151921356948,0.0,2.9718905394576754e-17,1.3741509358622456e-11,1.1108867545383255e-16,1.6927040960072501e-17,1.9574817339056243e-36,1.6926844316260184e-07,1.0106418592677561e-33,1.6920794411609015e-07,1.8093335085048147e-23,4.1234150640888227e-22,2.1875954605691949e-28,2.2479292557081282e-29,6.9782487649132237e-13,4.8060580368209065e-25,9.2380976908556765e-06,9.6956395835979738e-08,3.3519993549219019e-09,3.4475996534808914e-10,1.5800210813408672e-13,6.4188190572498323e-13,7.430101122346407e-10,6.73833229206853e-13,1.0039802072846044e-15,3.9248461648224572e-26,3.3171296678360816e-14,3.0363166828564088e-19,3.9118213738521908e-18,1.86889637354666e-22,4.9498088427270676e-13,3.3602763517924525e-31,2.7882607020778383e-27
1.93131929852912e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229787181450465,0.11866049094218312,0.022821519199655322,0.0,3.0323329436049413e-17,1.3936882565710797e-11,1.132375591968114e-16,1.7288740375426496e-17,2.0300015031818215e-36,1.7046796074604359e-07,1.0541478968687812e-33,1.7040666029813049e-07,1.8607106659312857e-23,4.2084730794186776e-22,2.2504995261944091e-28,2.3108101384559206e-29,7.0710873396273082e-13,4.9751226242314617e-25,9.3035228472436163e-06,9.6984194693506789e-08,3.3821255459931094e-09,3.4515161199652798e-10,1.5818225304721415e-13,6.4261896190309634e-13,7.5034114774848176e-10,6.8037215873645523e-13,1.0254512461487173e-15,4.0907591138808858e-26,3.3215775547261385e-14,3.0420667495416999e-19,3.9522664829975364e-18,1.9135183454781031e-22,5.0201810456392211e-13,3.5275205952911681e-31,2.8536235219993158e-27
1.9449088158206026e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229780632528616,0.11866042431031755,0.022821519186278786,0.0,3.0935467987988863e-17,1.4133634175113137e-11,1.1540854911414559e-16,1.7655555114874066e-17,2.1045979885758243e-36,1.7166747850030862e-07,1.0992007532552601e-33,1.7160537178549143e-07,1.9131688095395609e-23,4.2947955778003122e-22,2.3146760191354342e-28,2.3749018841989345e-29,7.1644524547846722e-13,5.1488649393179914e-25,9.368947464397463e-06,9.7010918218212709e-08,3.4122790668766792e-09,3.4553553996479148e-10,1.5835744734834162e-13,6.4334356970339786e-13,7.5768044160257001e-10,6.8691719566374249e-13,1.0472259169002164e-15,4.2624230560469777e-26,3.3259504073541075e-14,3.0477057004615722e-19,3.9927343346129304e-18,1.9587703712737657e-22,5.0910498426257045e-13,3.7018084470672999e-31,2.9200590748227798e-27
1.958498333112085e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229774083761376,0.1186603576789905,0.022821519173419201,0.0,3.1555363421900674e-17,1.4331764175259418e-11,1.1760165744077195e-16,1.8027521118627684e-17,2.1813130228586279e-36,1.7286699642246885e-07,1.1458439821875864e-33,1.7280407857823822e-07,1.9667228138591587e-23,4.3823969445340147e-22,2.3801396584979327e-28,2.4402168874292631e-29,7.25834360936713e-13,5.3273795183310793e-25,9.4343715423218176e-06,9.7036607706142332e-08,3.4424594289325316e-09,3.459119145913354e-10,1.5852960943663731e-13,6.4405359265568743e-13,7.6502783171754288e-10,6.9346820259577641e-13,1.0693063425047076e-15,4.4399938706240941e-26,3.3302508901893462e-14,3.0532372934073499e-19,4.0332244982377701e-18,2.0046543003922192e-22,5.1624152310180063e-13,3.8833831504651523e-31,2.9875797954270533e-27
1.9720878504035676e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229767535144783,0.11866029104820196,0.022821519161056715,0.0,3.2183058100109446e-17,1.4531272554618493e-11,1.198168961810774e-16,1.8404674327593173e-17,2.2601889207207854e-36,1.7406651450965854e-07,1.1941220453787361e-33,1.7400278067643535e-07,2.0213876502077835e-23,4.4712916831282439e-22,2.4469052049710633e-28,2.5067675493967013e-29,7.352760320102945e-13,5.5107621025823761e-25,9.499795081021266e-06,9.7061302888946727e-08,3.4726661540039063e-09,3.4628089767352417e-10,1.5870058918984112e-13,6.4474697767547149e-13,7.7238315947551061e-10,7.0002504523035841e-13,1.0916946457473401e-15,4.6236304850735154e-26,3.334481579998694e-14,3.0586651802374878e-19,4.0737365603504339e-18,2.0511719433596337e-22,5.2342772081476198e-13,4.0724945169794246e-31,3.0561982514432332e-27
1.98567736769505e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229760986675094,0.11866022441795196,0.022821519149172208,0.0,3.2818594376294511e-17,1.4732159301765749e-11,1.220542771177201e-16,1.8787050683357499e-17,2.3412684801312027e-36,1.7526603275907333e-07,1.2440803248605471e-33,1.752014780801467e-07,2.0771783865960534e-23,4.5614944146059585e-22,2.5149874607168605e-28,2.5745662779832071e-29,7.4477021208827336e-13,5.6991096445986321e-25,9.5652180805004024e-06,9.7085041991122055e-08,3.5028987784495681e-09,3.4664264754311313e-10,1.5886585147429713e-13,6.454301333263357e-13,7.7974626758416913e-10,7.0658759228683417e-13,1.1143929492328742e-15,4.8134949113355871e-26,3.3386449687180324e-14,3.0639929089429486e-19,4.1142701235448427e-18,2.0983250726108158e-22,5.3066357713460422e-13,4.2693990544747527e-31,3.1259271432690799e-27
1.9992668849865326e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229754438348646,0.11866015778824049,0.022821519137747309,0.0,3.3462014596012615e-17,1.4934424405239651e-11,1.2431381182032286e-16,1.9174686128176586e-17,2.4245949836941883e-36,1.7646555116796859e-07,1.2957651353952233e-33,1.7640017078943526e-07,2.1341101876322673e-23,4.6530198768222346e-22,2.584401269261807e-28,2.6436254875797629e-29,7.5431685621865454e-13,5.8925203142623962e-25,9.6306405407637974e-06,9.7107861786141877e-08,3.5331568440588055e-09,3.4699731914086105e-10,1.5902764393608207e-13,6.461004597444455e-13,7.8711700430582296e-10,7.1315571543773388e-13,1.1374033753857588e-15,5.0097522822285631e-26,3.3427434645425385e-14,3.0692239257293476e-19,4.1548248054381441e-18,2.1461154233215578e-22,5.379490917944772e-13,4.4743600962951435e-31,3.1967793040709934e-27
2.0114568364568865e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229748564544409,0.11866009802109014,0.022821519127875532,0.0,3.4045912451601426e-17,1.5117031226286337e-11,1.2635949834770748e-16,1.9526903599343578e-17,2.5012875008643744e-36,1.7754153294808222e-07,1.3436347748970931e-33,1.774754077800762e-07,2.1861620379837949e-23,4.736256864782083e-22,2.647811385398875e-28,2.7066550313848552e-29,7.6292490634818413e-13,6.0704013322537614e-25,9.6893247724467051e-06,9.7127578330375486e-08,3.5603199500920652e-09,3.4730956590099991e-10,1.5917160242034275e-13,6.4668878091056862e-13,7.9373500742400044e-10,7.1905203768938288e-13,1.1583112931751516e-15,5.1913748241055313e-26,3.3463665639243444e-14,3.0738366743767513e-19,4.1912204816407644e-18,2.1895274685565921e-22,5.4452653136072964e-13,4.6652890426579986e-31,3.2613008478926518e-27
2.022427792780205e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229743278214724,0.11866004423102529,0.022821519119284758,0.0,3.4576898723573582e-17,1.5282325602051388e-11,1.2821587157630718e-16,1.9847563525273536e-17,2.5719130540287487e-36,1.7850991665648141e-07,1.3879664546736477e-33,1.7844311784216654e-07,2.2338133629919705e-23,4.8120992797587102e-22,2.7058156842019393e-28,2.7642647367947674e-29,7.7070818969669718e-13,6.2341058036930883e-25,9.7421402100093481e-06,9.7144735484940741e-08,3.5847836796763052e-09,3.4758591142768325e-10,1.5929792896993635e-13,6.4721104886221188e-13,7.9969626819525979e-10,7.243624042377698e-13,1.1773458724247405e-15,5.3594510853231658e-26,3.3495856579630189e-14,3.0779258600847895e-19,4.2239906538248205e-18,2.2290388536317312e-22,5.5048038948629886e-13,4.8430186499495742e-31,3.3201597257890646e-27
2.0333987491035237e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229737991972468,0.11865999044131144,0.022821519110963341,0.0,3.5113097966011699e-17,1.5448518301240926e-11,1.3008670325756483e-16,2.0171714413291329e-17,2.6440809197284703e-36,1.7947830046417259e-07,1.4335081230470638e-33,1.7941082484477668e-07,2.2822354179455112e-23,4.8888301361685996e-22,2.7647141183521005e-28,2.8227178618800824e-29,7.7852559236083952e-13,6.4012871778847739e-25,9.7949552961462985e-06,9.7161353852340379e-08,3.6092632168871645e-09,3.4785790613788464e-10,1.5942209987021079e-13,6.4772546454620534e-13,8.0566224268269959e-10,7.296761880758829e-13,1.1965876178378228e-15,5.5319953144733028e-26,3.3527664463288368e-14,3.0819577681463949e-19,4.2567739615872979e-18,2.2689684891264802e-22,5.5646661195504864e-13,5.0264860366626862e-31,3.3797737436905433e-27
2.0443697054268423e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229732705815939,0.11865993665194854,0.022821519102902872,0.0,3.565453244621772e-17,1.5615609317886865e-11,1.3197199910792691e-16,2.0499375176146519e-17,2.7178147976222478e-36,1.804466843698199e-07,1.4802859746247081e-33,1.8037852878793851e-07,2.3314363648858345e-23,4.9664574074875883e-22,2.8245145760754733e-28,2.8820209505146038e-29,7.8637709360360677e-13,6.5719994458258494e-25,9.8477700308599535e-06,9.7177450252862603e-08,3.6337583384753214e-09,3.481256254280405e-10,1.595456214516926e-13,6.482302160412037e-13,8.1163285718332763e-10,7.3499332700574899e-13,1.2160376458163371e-15,5.709100482852668e-26,3.3559100490607619e-14,3.0859340277557657e-19,4.2895702292083839e-18,2.3093172207747797e-22,5.6248519862657283e-13,5.2158432930458832e-31,3.4401499057623569e-27
2.055340661750161e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229727419743554,0.11865988286293662,0.022821519095095198,0.0,3.6201224428886364e-17,1.5783598646070479e-11,1.3387176476744094e-16,2.0830564726850219e-17,2.7931385958125916e-36,1.8141506837211065e-07,1.5283266244557147e-33,1.8134622967168365e-07,2.3814244067047349e-23,5.0449891155866326e-22,2.8852249629837066e-28,2.9421805491266827e-29,7.9426267329209692e-13,6.7462971272535905e-25,9.9005844141527168e-06,9.7193040987149827e-08,3.6582688272328339e-09,3.4838914338815373e-10,1.596667454653475e-13,6.4872780689780273e-13,8.1760803821576841e-10,7.4031375996149373e-13,1.2356970726857587e-15,5.8908609579759989e-26,3.3590175559057745e-14,3.0898562289174751e-19,4.3223792860908455e-18,2.3500858799923981e-22,5.6853614936046551e-13,5.4112456649007486e-31,3.5012952724286506e-27
2.0663116180734794e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229722133753736,0.11865982907427564,0.022821519087532431,0.0,3.6753196176238273e-17,1.5952486279876183e-11,1.3578600580199087e-16,2.116530197867115e-17,2.8700764313055266e-36,1.823834524697546e-07,1.5776571124239672e-33,1.8231392749604354e-07,2.4322077871118341e-23,5.1244333305203124e-22,2.9468532020433823e-28,3.0032032066644476e-29,8.0218231188056011e-13,6.9242352727110647e-25,9.9533984460269822e-06,9.7208141852231679e-08,3.6827944690718497e-09,3.4864853282470195e-10,1.5978471161456517e-13,6.4921942498644301e-13,8.2358771388639259e-10,7.4563742698847168e-13,1.2555670146951214e-15,6.0773725162932425e-26,3.3620900264685271e-14,3.0937259231658481e-19,4.355200966441958e-18,2.3912752841362625e-22,5.7461946401632094e-13,5.6128516005285985e-31,3.5632169603319299e-27
2.077282574396798e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229716847844992,0.11865977528596564,0.022821519080206899,0.0,3.7310469948133682e-17,1.6122272213361912e-11,1.3771472770523181e-16,2.1503605845131786e-17,2.9486526304678135e-36,1.8335183666148408e-07,1.6283049077070761e-33,1.8328162226104909e-07,2.48379479060207e-23,5.2047981703264289e-22,3.0094072335481401e-28,3.0650954745641339e-29,8.1013599039473292e-13,7.1058694655934119e-25,1.0006212126485147e-05,9.7222768156135742e-08,3.7073350511317483e-09,3.4890386528232192e-10,1.5990246123308193e-13,6.4970134417927666e-13,8.2957181475266553e-10,7.509642692235704e-13,1.2756485880170421e-15,6.268732356017914e-26,3.3651284906806531e-14,3.0975446242842078e-19,4.3880351090308107e-18,2.4328862367513348e-22,5.8073514245373329e-13,5.8208227989826337e-31,3.6259221422755328e-27
2.0882535307201166e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229711562015856,0.11865972149800656,0.022821519073111196,0.0,3.7873068002196755e-17,1.629295644065225e-11,1.3965793590069553e-16,2.1845495240004478e-17,3.0288917294854581e-36,1.8432022094605309e-07,1.680297913203752e-33,1.8424931396673122e-07,2.5361937424231729e-23,5.2860918008214527e-22,3.0728950150893931e-28,3.127863906716805e-29,8.1812369041561442e-13,7.2912558242034064e-25,1.0059025455529599e-05,9.7236934733207625e-08,3.7318903675136103e-09,3.4915521106610095e-10,1.6001801704302415e-13,6.5017636450456749e-13,8.3556027098134756e-10,7.5629422887493052e-13,1.2959429087477391e-15,6.4650391099016191e-26,3.368133950492779e-14,3.101313809028091e-19,4.4208815571528708e-18,2.4749195278234934e-22,5.8688318453229784e-13,6.0353242577010492e-31,3.6894180471752469e-27
