Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(84),COX(57)
1.3693891712863443e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31578309051559544,0.11241525892956712,0.01370619805023324,2.9827632514879895e-09,0.0013078469115711889,1.478841459329196e-06,0.00062016198770765345,2.1886620520711864e-07,4.2313884186599717e-08,0.00014602634404686543,1.251921365459285e-10,1.1529092321444775e-08,1.88479737558287e-08,1.7934170016433279e-06,1.1533013624839306e-11,5.3901816627895731e-15,5.5593318241332947e-06,7.5024784613773311e-09,0.0054855702470991011,0.016294149922592392,4.2503572988747471e-07,1.0883856601649678e-06,5.9413425100871834e-08,3.0012474268575341e-06,2.9364564896374536e-11,1.9074561263476027e-08,1.5874215430860781e-07,1.0383108777555607e-10,1.551926018816497e-08,4.8255914959345435e-10
1.3715646455118668e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31576922129242907,0.11241355165654633,0.013696350695607672,2.9990738677304688e-09,0.0013115448615265339,1.477378865155455e-06,0.00062195151609593957,2.200216019348756e-07,4.2447693677778442e-08,0.00014626128496039758,1.2626634690298749e-10,1.1551670584674432e-08,1.8937721581565689e-08,1.7997984172329766e-06,1.1597993645416031e-11,5.4402002705587189e-15,5.5633053983668297e-06,7.5539547621772772e-09,0.0054852434249807458,0.016308345859770337,4.2549414622461523e-07,1.0889685023963735e-06,5.9573556186196164e-08,3.0001285959480047e-06,2.9394826079484123e-11,1.907153065515682e-08,1.5876904784052135e-07,1.0411461682386573e-10,1.5533068150456814e-08,4.8393036212427959e-10
1.3737401197373892e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31575537928148006,0.11241184239186942,0.013686514417840669,3.0154431811635757e-09,0.0013152463970839896,1.4759215693420829e-06,0.00062374290440600196,2.2118063610245282e-07,4.2581634240946072e-08,0.00014649595367321889,1.2734739921924364e-10,1.1574289855626519e-08,1.902767471771896e-08,1.806190138028859e-06,1.1663196809081067e-11,5.490579551557498e-15,5.5672703946941689e-06,7.6056760509088007e-09,0.0054849169889624088,0.016322514196969215,4.259518068976732e-07,1.0895500695259405e-06,5.9733827199968179e-08,2.9990133660631984e-06,2.9425036868689298e-11,1.9068511259428401e-08,1.5879588024554212e-07,1.0439841041202476e-10,1.554682391634302e-08,4.85302941285341e-10
1.3759155939629117e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31574156444434842,0.1124101311394913,0.013676689202324432,3.0318712825136998e-09,0.0013189515117420238,1.4744695523963889e-06,0.00062553614944652058,2.2234330915692644e-07,4.2715705445428156e-08,0.00014673034991485119,1.2843531957802667e-10,1.1596949969084656e-08,1.9117832780324579e-08,1.8125921525617312e-06,1.1728623248709368e-11,5.5413212721972092e-15,5.5712268352460209e-06,7.6576428878191237e-09,0.0054845909385587829,0.016336654973084161,4.264087124287108e-07,1.09013036455698e-06,5.9894237881111074e-08,2.9979017237549941e-06,2.9455197300266938e-11,1.9065503034470969e-08,1.5882265168825109e-07,1.0468246807150401e-10,1.5560527563255401e-08,4.8667688470438478e-10
1.377873520765882e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31572915429284026,0.11240858931613015,0.013667855954524032,3.0467069122769567e-09,0.001322289169697432,1.4731672345129685e-06,0.00062715165485215736,2.2339282733084062e-07,4.2836480872272056e-08,0.00014694107334838966,1.294203416379453e-10,1.1617378855018086e-08,1.9199149929820098e-08,1.8183627572934765e-06,1.1787698053727046e-11,5.5873001694410872e-15,5.5747803347746552e-06,7.7046234469319607e-09,0.0054842978224953036,0.016349358138973515,4.26819282193254e-07,1.0906515449159581e-06,6.0038726694529533e-08,2.9969043019953407e-06,2.9482298663137171e-11,1.9062805149647671e-08,1.5884669399854929e-07,1.0493834535818076e-10,1.5572816347897932e-08,4.8791459826373408e-10
1.3798314475688522e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31571676609312005,0.11240704588880379,0.01365903164470156,3.0615902995882399e-09,0.0013256297167341419,1.4718691626413765e-06,0.00062876865930423819,2.2444529517676152e-07,4.2957361456981427e-08,0.00014715157567083369,1.3041096696193714e-10,1.1637840569196358e-08,1.9280632474368868e-08,1.8241416822635683e-06,1.1846953912867605e-11,5.6335753690992238e-15,5.5783269379891145e-06,7.75180375996345e-09,0.0054840050180337005,0.016362039040150437,4.2722924110051395e-07,1.0911716994668907e-06,6.0183328238717564e-08,2.9959097656387202e-06,2.9509359292541938e-11,1.90601162508597e-08,1.5887068718084526e-07,1.0519443582132196e-10,1.5585063035742882e-08,4.8915341322773661e-10
1.3817893743718225e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31570439981728149,0.11240550086038252,0.013650216262241839,3.0765215103128669e-09,0.001328973148127234,1.4705753226917307e-06,0.00063038716048211939,2.2550071369963499e-07,4.307834688672883e-08,0.0001473618566913844,1.3140721457114164e-10,1.1658334991256235e-08,1.9362280129906685e-08,1.8299289190760428e-06,1.1906390919344976e-11,5.6801481661673281e-15,5.5818666608405672e-06,7.7991842331479561e-09,0.0054837125248209748,0.016374697704881411,4.2763858953510676e-07,1.0916908303768651e-06,6.0328042323806895e-08,2.9949181050309962e-06,2.9536379215035358e-11,1.9057436306773823e-08,1.5889463135545934e-07,1.0545073912196606e-10,1.559726768361139e-08,4.9039332787263069e-10
1.3837473011747928e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.315692055437446,0.11240395423373249,0.013641409796540379,3.0915006102294003e-09,0.0013323194591564349,1.469285700612309e-06,0.00063200715606700586,2.2655908388868245e-07,4.319943684904726e-08,0.00014757191622123846,1.3240910348822277e-10,1.1678862000861365e-08,1.9444092611071768e-08,1.8357244593240983e-06,1.1966009165221702e-11,5.7270198579211895e-15,5.5853995192233105e-06,7.8467652720228396e-09,0.0054834203425043792,0.016387334161405056,4.2804732788286283e-07,1.0922089398112814e-06,6.0472868760837061e-08,2.9939293105550303e-06,2.9563358457674631e-11,1.905476528928829e-08,1.5891852663926256e-07,1.0570725491828367e-10,1.56094303484385e-08,4.9163434047665785e-10
1.385705227977763e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31567973292576224,0.11240240601171585,0.013632612237003388,3.1065276650295798e-09,0.001335668645106116,1.4680002823896207e-06,0.00063362864374195309,2.2762040671742861e-07,4.3320631031831167e-08,0.00014778175407357879,1.3341665273713321e-10,1.1699421477703093e-08,1.9526069631211531e-08,1.8415282945901732e-06,1.202580874140986e-11,5.7741917439073098e-15,5.5889255289750571e-06,7.8945472814252492e-09,0.0054831284707314082,0.016399948437932223,4.2845545653086074e-07,1.0927260299173041e-06,6.0617807361797929e-08,2.9929433726515559e-06,2.959029704737608e-11,1.905210316979288e-08,1.5894237315022733e-07,1.0596398286964237e-10,1.5621551087273605e-08,4.9287644932021683e-10
1.3876631547807334e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31566743225440647,0.11240085619719074,0.013623823573047778,3.1216027403182555e-09,0.0013390207012653015,1.4667190540484756e-06,0.00063525162119187168,2.2868468314372887e-07,4.3441929123337434e-08,0.00014799137006356588,1.3442988134287918e-10,1.1720013301501268e-08,1.9608210902389426e-08,1.8473404164460327e-06,1.2085789737671996e-11,5.8216651259335079e-15,5.5924447058772143e-06,7.942530665488979e-09,0.0054828369091498175,0.016412540562645923,4.2886297586743557e-07,1.0932421028420528e-06,6.0762857937471486e-08,2.991960281803626e-06,2.961719501089203e-11,1.9049449916914805e-08,1.5896617100815881e-07,1.0622092263870563e-10,1.563362995727731e-08,4.9411965268494259e-10
1.3894252889034066e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31565638030069265,0.11239946000488238,0.013615921372471496,3.135211419748052e-09,0.0013420400019478209,1.4655695193705939e-06,0.00063671357274247456,2.2964505803236983e-07,4.3551185990287977e-08,0.00014817983461105842,1.3534665866297544e-10,1.1738573500179513e-08,1.968227824207835e-08,1.8525784041761005e-06,1.2139927821734292e-11,5.8646500266303423e-15,5.595606136000967e-06,7.9858882199290378e-09,0.0054825747686490772,0.01642385455835858,4.2922922263101342e-07,1.0937057005586849e-06,6.0893499038420645e-08,2.9910779264346044e-06,2.9641368465284405e-11,1.9047069547727483e-08,1.5898754757746489e-07,1.0645234925309603e-10,1.5644465189761e-08,4.9523947011020657e-10
1.3911874230260799e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31564534599488508,0.11239806252703183,0.013608026361052471,3.1488590965463923e-09,0.0013450616202601655,1.4644233570741292e-06,0.00063817672745200549,2.3060782677448148e-07,4.366052654433827e-08,0.00014836811916993801,1.3626806554325606e-10,1.175715971484704e-08,1.9756478179144681e-08,1.8578230910493962e-06,1.2194212991653211e-11,5.9078811475921645e-15,5.5987620556800918e-06,8.0294095082370581e-09,0.0054823128788617954,0.016435150654414254,4.2959497645265803e-07,1.094168477648612e-06,6.1024230549593521e-08,2.9901978626280002e-06,2.9665509054301523e-11,1.904469631671872e-08,1.590088849177036e-07,1.0668394691720903e-10,1.56552665967038e-08,4.9636017145754773e-10
1.392949557148753e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3156343293167575,0.11239666376571432,0.013600138531097835,3.1625458183583927e-09,0.0013480855527777027,1.4632805570510199e-06,0.00063964108363663032,2.3157299003589429e-07,4.3769950558984734e-08,0.00014855622360952892,1.3719411585420248e-10,1.1775771857882207e-08,1.9830810501042292e-08,1.8630744708998892e-06,1.2248645310481052e-11,5.9513594424975587e-15,5.6019124763034441e-06,8.0730948235526686e-09,0.0054820512395317043,0.016446428871300552,4.2996023761798294e-07,1.0946304356653421e-06,6.115505233397147e-08,2.9893200835354057e-06,2.9689616797829195e-11,1.9042330202967929e-08,1.5903018311402423e-07,1.0691571538421096e-10,1.5666034220001611e-08,4.9748175547816569e-10
1.3947116912714263e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31562333024610156,0.11239526372300242,0.013592257874921737,3.1762716327719855e-09,0.0013511117960788518,1.4621411092184965e-06,0.00064110663961373991,2.3254054847222711e-07,4.387945780796423e-08,0.00014874414780043045,1.3812482346640117e-10,1.1794409841684165e-08,1.990527499439968e-08,1.8683325375547517e-06,1.2303224840518274e-11,5.9950858664852012e-15,5.6050574092236666e-06,8.1169444585462287e-09,0.005481789850402697,0.01645768922948684,4.3032500641338533e-07,1.095091576156832e-06,6.1285964254795675e-08,2.988444582338522e-06,2.9713691715779041e-11,1.9039971185569789e-08,1.5905144225139827e-07,1.071476544075966e-10,1.567676810161945e-08,4.9860422092449489e-10
1.3964738253940996e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31561234876272731,0.11239386240096602,0.013584384384845325,3.1900365873178778e-09,0.0013541403467450916,1.461005003519117e-06,0.00064257339370195181,2.335105027289034e-07,4.3989048065254498e-08,0.00014893189161451176,1.3906020225040575e-10,1.181307357867335e-08,1.997987144502398e-08,1.8735972848344073e-06,1.2357951643314082e-11,6.0390613761482088e-15,5.6081968657573617e-06,8.160958705416977e-09,0.0054815287112188367,0.016468931749424213,4.3068928312603934e-07,1.0955519006668883e-06,6.141696617546434e-08,2.9875713522476752e-06,2.9737733828117784e-11,1.9037619243709957e-08,1.5907266241465855e-07,1.0737976374111652e-10,1.5687468283591025e-08,4.9972756655015777e-10
1.3982359595167728e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3156013848464625,0.11239245980167244,0.01357651805319676,3.2038407294695102e-09,0.001357171201360956,1.4598722299207991e-06,0.00064404134422111194,2.3448285344116779e-07,4.4098721105074778e-08,0.00014911945492490639,1.4000026607659824e-10,1.1831762981291946e-08,2.005459963790499e-08,1.8788687065525767e-06,1.241282577966702e-11,6.0832869295285231e-15,5.6113308571852533e-06,8.2051378558912049e-09,0.0054812678217243506,0.016480156451545519,4.310530680438978e-07,1.0960114107351935e-06,6.1548057959532989e-08,2.9867003865017959e-06,2.9761743154866209e-11,1.9035274356678572e-08,1.5909384368844032e-07,1.0761204313876509e-10,1.5698134808017967e-08,5.0085179110995985e-10
1.399998093639446e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31559043847715323,0.11239105592718637,0.013568658872311207,3.217684106643021e-09,0.0013602043565140399,1.4587427784168517e-06,0.00064551048949229681,2.3545760123410254e-07,4.4208476701886362e-08,0.00014930683760600732,1.4094502881505082e-10,1.1850477962004409e-08,2.012945935721921e-08,1.8841467965163295e-06,1.2467847309625563e-11,6.1277634861112409e-15,5.614459394752361e-06,8.2494822012204783e-09,0.0054810071816636299,0.016491363356265363,4.3141636145568759e-07,1.0964701078974751e-06,6.1679239470714803e-08,2.9858316783682618e-06,2.9785719716099231e-11,1.9032936503849636e-08,1.5911498615712817e-07,1.0784449235478529e-10,1.5708767717068758e-08,5.019768933598947e-10
1.4035223618847925e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31556859829887579,0.11238824436088227,0.013552961932204829,3.2454887554334683e-09,0.0013662775547975358,1.4564938017924315e-06,0.00064845235758121062,2.3741429051160102e-07,4.4428234665542322e-08,0.00014968106058416562,1.4284870650665037e-10,1.1887984307682902e-08,2.0279572507810823e-08,1.894722956375878e-06,1.2578332786806631e-11,6.2174734540060264e-15,5.6207001531067315e-06,8.3386676390658785e-09,0.0054804866488218891,0.016513723855067754,4.321414749197908e-07,1.0973850696264999e-06,6.1941871130057391e-08,2.9841010081487235e-06,2.983357462258544e-11,1.9028281818763425e-08,1.5915715501573303e-07,1.0830989926014896e-10,1.5729932858045376e-08,5.0422972596006908e-10
1.407046630130139e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31554682806702378,0.11238542771851866,0.01353729350334756,3.2734509118707552e-09,0.0013723599143575388,1.4542579941012398e-06,0.00065139898456198226,2.3938057535944487e-07,4.4648320156775297e-08,0.00015005455956912066,1.4477134627434931e-10,1.192559191588797e-08,2.0430209154097209e-08,1.9053257147383475e-06,1.2689408540266753e-11,6.3081989843607249e-15,5.6269192300726999e-06,8.4285173394025952e-09,0.0054799671106520904,0.016536013408783069,4.3286462584339989e-07,1.0982967980589613e-06,6.220486006634309e-08,2.982379288290129e-06,2.9881298709238355e-11,1.9023655025287326e-08,1.5919916966133979e-07,1.0877598249609858e-10,1.5750964045175194e-08,5.064860544223598e-10
1.4105708983754855e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31552512762101559,0.11238260601651871,0.013521653524672763,3.3015709532170871e-09,0.0013784514080050078,1.4520352762066727e-06,0.00065435035704770395,2.4135646041415232e-07,4.486873138004663e-08,0.00015042733360082664,1.4671305905351925e-10,1.1963300087185911e-08,2.0581367540620719e-08,1.9159550218256269e-06,1.2801075023453474e-11,6.3999478044297054e-15,5.6331167143416446e-06,8.519033614969854e-09,0.0054794485651153751,0.016558232180070926,4.3358581656359854e-07,1.0992053053357961e-06,6.2468205194934471e-08,2.9806664659376899e-06,2.9928892138558343e-11,1.9019055961713033e-08,1.5924103076153756e-07,1.0924274010549012e-10,1.5771861618130257e-08,5.0874586883744349e-10
1.414095166620832e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3155034968005585,0.11237977927126369,0.013506041935225734,3.329849255814151e-09,0.001384552008599934,1.4498255693808823e-06,0.00065730646167132451,2.4334195015125249e-07,4.5089466543743196e-08,0.00015079938173889436,1.486739557613618e-10,1.2001108122545677e-08,2.0733045899295882e-08,1.9266108277577009e-06,1.2913332677872697e-11,6.4927276640099627e-15,5.6392926940492765e-06,8.6102187707404042e-09,0.0054789310101755672,0.016580380331298928,4.3430504942935445e-07,1.1001106035345867e-06,6.2731905433703337e-08,2.9789624886766091e-06,2.9976355073872288e-11,1.9014484467753252e-08,1.592827389804758e-07,1.0971017013513653e-10,1.5792625917573627e-08,5.1100915931499918e-10
1.4176194348661784e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31548193544564851,0.11237694749909341,0.013490458674163635,3.3582861950819402e-09,0.001390661689051369,1.4476287953054281e-06,0.00066026728508570718,2.4533704888582815e-07,4.5310523860194302e-08,0.00015117070306243044,1.5065414729252202e-10,1.2039015323354307e-08,2.0885242449537461e-08,1.9372930825541486e-06,1.3026181933109299e-11,6.5865463352566515e-15,5.6454472567807184e-06,8.7020751038647697e-09,0.0054784144437991789,0.016602458024542643,4.3502232680136168e-07,1.1010127046700046e-06,6.2995959703026878e-08,2.9772673045271554e-06,3.0023687679321832e-11,1.9009940384535455e-08,1.5932429497896835e-07,1.1017827063580931e-10,1.5813257285133505e-08,5.1327591598371504e-10
1.4211437031115249e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31546044339657053,0.11237411071630604,0.013474903680755471,3.3868821455176221e-09,0.0013967804223174519,1.4454448760718548e-06,0.00066323281396368176,2.4734176077305968e-07,4.5531901545687998e-08,0.00015154129666987597,1.5265374451471104e-10,1.2077020991432329e-08,2.103795539838829e-08,1.9480017361356301e-06,1.3139623206848183e-11,6.6814116124977146e-15,5.6515804895755683e-06,8.794604903616083e-09,0.0054778988639554126,0.016624465421585622,4.3573765105188708e-07,1.101911620694174e-06,6.3260366925783191e-08,2.9755808619398168e-06,3.0070890119851597e-11,1.900542355458299e-08,1.5936569941451616e-07,1.1064703966223937e-10,1.5833756063377771e-08,5.1554612899129374e-10
1.4281922396022178e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31541766657849563,0.11236842218386546,0.013443878254535677,3.44455257326051e-09,0.0014090449393717088,1.4411152925490947e-06,0.00066917793490188027,2.5138003983000113e-07,4.597561090884506e-08,0.00015228029722598333,1.5671159934218391e-10,1.2153324938937971e-08,2.1344923258995053e-08,1.9694980388505657e-06,1.336828342120275e-11,6.8743132720182411e-15,5.6637833108159694e-06,8.9816940203793437e-09,0.0054768706557560901,0.016668269972743888,4.3716244973454228e-07,1.103699944907762e-06,6.3790235935592237e-08,2.9722339973774363e-06,3.0164905169877549e-11,1.8996471031451499e-08,1.594480562102375e-07,1.1158657553107567e-10,1.5874357226737328e-08,5.200968847089573e-10
1.4352407760929108e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31537516507439151,0.11236271380349991,0.013412965172952582,3.5028635165215058e-09,0.0014213453444105494,1.4368362037611579e-06,0.00067514171826990501,2.5545681738637829e-07,4.642058044329834e-08,0.00015301637657542242,1.6084840648111455e-10,1.22300143888782e-08,2.1653934894867451e-08,1.991099333345267e-06,1.3599316425241936e-11,7.0714954335515424e-15,5.6759018433647774e-06,9.1715042756064439e-09,0.0054758463693854271,0.016711795273203389,4.3857946468127333e-07,1.1054756705605568e-06,6.4321503896043579e-08,2.968921491025886e-06,3.0258401559135496e-11,1.8987625665851489e-08,1.5952981456172966e-07,1.1252876225860679e-10,1.5914432166031373e-08,5.2466134803009919e-10
