Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),H2OX(23)
1.934740397433982e-06,0.09977366400000001,0.80000000000000004,0.0,0.19835225839163492,0.094751285593983547,0.056066419624944991,9.3581027678235659e-07,1.0308980514381595e-05,0.0044568589219880998,0.00050096502295362752,2.3799922400135136e-16,1.522819709929258e-12,2.2188028812903094e-09,8.7946387345446889e-25,1.436105272079386e-08,4.8857603891896029e-18,4.8911034679777497e-16,1.8159911814864511e-14,7.9926960044654953e-19,5.2047690473580979e-12,5.2264920470909384e-19,0.0029476747679116509,0.086024181969209246,1.1140387804500695e-09,6.5301948592480986e-08,0.00017831366582765664,6.4719380267402156e-12,7.4289313273458037e-06,0.00046193907013482576,0.0013297668252784569,4.199454094667241e-05,7.6368544112572163e-12,6.2964136527729657e-10,3.7799121084208436e-10
1.9453902465915306e-06,0.09977366400000001,0.80000000000000004,0.0,0.19810206967397662,0.094737065209139562,0.055937975686728925,9.5351454540965689e-07,1.0496660472379668e-05,0.0044929550128294787,0.00050601979367310469,2.4185026017500961e-16,1.5387697869890094e-12,2.2316910215147221e-09,9.0601646160063443e-25,1.4412510143925591e-08,4.9716670698635026e-18,4.9669118360132957e-16,1.8445708121434836e-14,8.1244688012753237e-19,5.2449788068286242e-12,5.3526845520531525e-19,0.0029434979985665469,0.086264547055568602,1.1169794734828637e-09,6.5709888934986415e-08,0.00017870196694170864,6.5448729731570701e-12,7.487140171670197e-06,0.00046396100804044628,0.0013410113342050085,4.2281560007303554e-05,7.7327037730625715e-12,6.3715199579572522e-10,3.8422360736951695e-10
1.956040095749079e-06,0.09977366400000001,0.80000000000000004,0.0,0.19785312267191638,0.09472280129419787,0.055810148111979964,9.7143692331134658e-07,1.0686547569397374e-05,0.0045291004106283641,0.0005110908505569831,2.457400149713307e-16,1.5547759819426437e-12,2.2445644801358769e-09,9.3319073122497372e-25,1.4463815579633593e-08,5.0584942414285022e-18,5.0433924447459089e-16,1.873397958023401e-14,8.2575629230620624e-19,5.2851948048924344e-12,5.481088384507732e-19,0.0029393395922930224,0.08650364568411853,1.1199023445232985e-09,6.6117478620315231e-08,0.00017908811178802688,6.618135866002584e-12,7.5453997745135078e-06,0.00046597675633067409,0.0013522706447349508,4.2568451997259096e-05,7.8290792644010953e-12,6.4470011652154451e-10,3.9051789054043232e-10
1.9666899449066273e-06,0.09977366400000001,0.80000000000000004,0.0,0.19760540762182,0.094708494284281936,0.055682932023813296,9.8957854071089834e-07,1.0878652054710707e-05,0.0045652945017755344,0.00051617808708618305,2.4966862714128554e-16,1.5708379515388662e-12,2.2574232450585298e-09,9.6099691176671635e-25,1.4514969981829443e-08,5.1462447755684462e-18,5.1205461410433617e-16,1.9024726770373024e-14,8.3919824382155821e-19,5.3254162480112514e-12,5.6117271494890544e-19,0.0029351994126154465,0.086741487931925043,1.1228075324505746e-09,6.6524714022239528e-08,0.0001794721199160937,6.691725255153823e-12,7.6037092042344363e-06,0.00046798635196166477,0.0013635445275848924,4.2855213673101303e-05,7.925978881315847e-12,6.5228557201440311e-10,3.9687421258343295e-10
1.9773397940641757e-06,0.09977366400000001,0.80000000000000004,0.0,0.19735891486718854,0.094694144609720254,0.055556322599084787,1.0079405226350506e-06,1.1072984114998102e-05,0.0046015366794890039,0.00052128139750823722,2.5363623473829574e-16,1.5869553547824381e-12,2.2702673047201476e-09,9.8944532500889384e-25,1.4565974294577339e-08,5.234921512619948e-18,5.1983737514471462e-16,1.9317950187170048e-14,8.5277313845553702e-19,5.3656423549486047e-12,5.7446245251564921e-19,0.0029310773244946068,0.086978083765061068,1.1256951746712983e-09,6.6931591595585094e-08,0.00017985401063325663,6.7656396970044079e-12,7.6620675425162684e-06,0.00046998983165525793,0.0013748327562894589,4.3141841858017338e-05,8.023400619625135e-12,6.599082071812634e-10,4.0329272365998979e-10
1.987989643221724e-06,0.09977366400000001,0.80000000000000004,0.0,0.19711363485715283,0.094679752696111605,0.055430315067633129,1.0265239889172092e-06,1.1269553874423104e-05,0.0046378263437222679,0.00052640067683063733,2.5764297512103437e-16,1.6031278529151588e-12,2.2830966480763078e-09,1.018546385060753e-24,1.4616829452246871e-08,5.3245272617036057e-18,5.276876082391349e-16,1.9613650243391386e-14,8.6648137695363802e-19,5.4058723565773953e-12,5.8798042619934951e-19,0.0029269731943081709,0.087213443040167524,1.1285654071376562e-09,6.7338107870639168e-08,0.00018023380300874491,6.8398777536746978e-12,7.7204738840284761e-06,0.00047198723189912441,0.0013861351071625971,4.3428333440567595e-05,8.1213424749770155e-12,6.6756786726033038e-10,4.0977357186024736e-10
1.9975745074635173e-06,0.09977366400000001,0.80000000000000004,0.0,0.19689391193490544,0.094666764207475232,0.055317419007645766,1.0434393990575077e-06,1.1448388207973894e-05,0.0046705271519244772,0.0005310215954614756,2.6128261296657568e-16,1.6177299291689501e-12,2.2946304659338082e-09,1.0453040337736117e-24,1.4662472331120053e-08,5.405969037853013e-18,5.3481057167881789e-16,1.9881898096294132e-14,8.7893312939116207e-19,5.4420820619286595e-12,6.0034371313725647e-19,0.0029232947218619876,0.087424217190192097,1.1311338422259508e-09,6.7703660800629908e-08,0.0001805738376363479,6.9069675113592991e-12,7.7730798962390421e-06,0.00047377972415760413,0.0013963191147354265,4.3686056549945195e-05,8.209933188225963e-12,6.7449308999262189e-10,4.1565975421884866e-10
2.0071593717053105e-06,0.09977366400000001,0.80000000000000004,0.0,0.19667515686713372,0.094653742149895914,0.055205003255363094,1.060535923439896e-06,1.1629050520445598e-05,0.0047032655154227868,0.00053565528898542306,2.6495415823000901e-16,1.632376115843534e-12,2.3061523476960388e-09,1.0726065584950677e-24,1.4707995811290826e-08,5.4881675681003307e-18,5.4198830719291772e-16,2.0152152482713213e-14,8.9149350042728174e-19,5.4782937646194639e-12,6.1289554234782006e-19,0.0029196305927867089,0.087634004659162462,1.1336883814755461e-09,6.8068915907427702e-08,0.00018091220143709368,6.97431719740777e-12,7.8257234261975683e-06,0.00047556734769753096,0.0014065142230691306,4.3943664364448095e-05,8.298942111771313e-12,6.8144806550550106e-10,4.2159665302557531e-10
2.0167442359471037e-06,0.09977366400000001,0.80000000000000004,0.0,0.19645736290488322,0.094640686824060682,0.055093064440481378,1.0778143676490729e-06,1.1811548062819033e-05,0.0047360410104213624,0.00054030168241575908,2.686577096133153e-16,1.6470661705572476e-12,2.3176622863331672e-09,1.1004617428302666e-24,1.4753400554359732e-08,5.5711248359596023e-18,5.4922086947854492e-16,2.0424413536880623e-14,9.0416277597774549e-19,5.5145069283695763e-12,6.256376599508957e-19,0.0029159807125396539,0.087842812411256632,1.1362291210537337e-09,6.8433870817947762e-08,0.00018124890783260253,7.0419257766795337e-12,7.8784038402757696e-06,0.00047735012863301188,0.001416720274720005,4.4201154746836146e-05,8.3883677849642597e-12,6.8843268172900095e-10,4.2758437202417079e-10
2.0253706137647176e-06,0.09977366400000001,0.80000000000000004,0.0,0.19626216455902298,0.09462890883259259,0.054992724529566259,1.0935211719678853e-06,1.1977370932591814e-05,0.0047655703564700542,0.00054449423333526904,2.7201835230610482e-16,1.6603245277900676e-12,2.3280110141715176e-09,1.1260104146066634e-24,1.4794163844877072e-08,5.6464367208226163e-18,5.5577709661210467e-16,2.067116425626139e-14,9.1565847207732639e-19,5.5470995877481673e-12,6.3726970920258207e-19,0.0029127079256374396,0.088029907431247181,1.1385040667067407e-09,6.8762071644221228e-08,0.00018155053748158584,7.1029939984842041e-12,7.9258472316465753e-06,0.00047895051250832973,0.0014259149490092867,4.4432793952274961e-05,8.4692060046854755e-12,6.9474408668874032e-10,4.3301685505557627e-10
2.0339969915823315e-06,0.09977366400000001,0.80000000000000004,0.0,0.19606773446723513,0.094617104350078599,0.054892765823884776,1.1093765636073213e-06,1.2144691407397018e-05,0.0047951291360964132,0.00054869695684221212,2.7540507086308988e-16,1.6736180482556269e-12,2.3383500579348912e-09,1.1520188538598545e-24,1.4834831963287232e-08,5.7223661911104953e-18,5.6237781480862272e-16,2.0919540470034173e-14,9.2724281655707655e-19,5.5796926217895524e-12,6.4905858939036562e-19,0.0029094465367366603,0.088216219447978167,1.1407679806246044e-09,6.9090025761686321e-08,0.0001818508449633822,7.1642703384860869e-12,7.9733195418263281e-06,0.00048054701372485085,0.0014351182489045434,4.4664334836620979e-05,8.5503795443323054e-12,7.0107932866947351e-10,4.3849065917720566e-10
2.0426233693999453e-06,0.09977366400000001,0.80000000000000004,0.0,0.19587406784448275,0.094605273589663752,0.054793185934159654,1.1253811227879206e-06,1.2313514688582671e-05,0.0048247170489825689,0.00055290979926632552,2.7881793630807361e-16,1.6869465581901126e-12,2.3486794131215938e-09,1.178492860491381e-24,1.4875405379586447e-08,5.7989146510760699e-18,5.6902306133546713e-16,2.1169542171065895e-14,9.3891601383743356e-19,5.6122856548992195e-12,6.6100558279555315e-19,0.0029061964787296286,0.088401753398536578,1.1430209310522731e-09,6.9417731537178511e-08,0.00018214983976088455,7.2257540504760928e-12,8.020820325469492e-06,0.00048213965100288715,0.0014443300631835814,4.4895775923494459e-05,8.6318873400191151e-12,7.0743832648716608e-10,4.4400585730749941e-10
2.0512497472175592e-06,0.09977366400000001,0.80000000000000004,0.0,0.19568115994734955,0.094593416762623783,0.054693982491983414,1.141535427507801e-06,1.2483845950856304e-05,0.0048543337974747336,0.00055713270724696532,2.8225701937311218e-16,1.7003098847425484e-12,2.3589990754179954e-09,1.2054382740492436e-24,1.4915884559981656e-08,5.8760834918893615e-18,5.757128726519014e-16,2.1421169319910846e-14,9.5067826708622021e-19,5.6448783162048102e-12,6.7311197459818997e-19,0.002902957685068523,0.08858651417689449,1.1452629856597092e-09,6.9745187365428619e-08,0.00018244753126435613,7.2874443902206374e-12,8.0683491422945854e-06,0.00048372844296308809,0.0014535502817207291,4.512711576149472e-05,8.7137283281581717e-12,7.1382099911112901e-10,4.4956252150800537e-10
2.059876125035173e-06,0.09977366400000001,0.80000000000000004,0.0,0.19548900607357347,0.094581534078385557,0.054595153149583762,1.1578400535447342e-06,1.2655690342324207e-05,0.0048839790865545926,0.00056136562773092375,2.8572239049941995e-16,1.7137078559685491e-12,2.3693090406945437e-09,1.2328609737100268e-24,1.4956269966936411e-08,5.9538740916827802e-18,5.8244728441621406e-16,2.1674421845206296e-14,9.625297782254559e-19,5.6774702394968162e-12,6.853790528499318e-19,0.002899730089759309,0.088770506634393037,1.1474942115496196e-09,7.0072391671907306e-08,0.00018274392877249958,7.3493406161741467e-12,8.1159055571226515e-06,0.00048531340812656669,0.0014627787954746643,4.5358352923820819e-05,8.7959014456125102e-12,7.2022726568482161e-10,4.5516072300882803e-10
2.068502502852787e-06,0.09977366400000001,0.80000000000000004,0.0,0.19529760156159134,0.094569625744546845,0.054496695579594398,1.1742955744584263e-06,1.2829052984533194e-05,0.0049136526238113716,0.00056560850797028161,2.8921411983826233e-16,1.7271403008241639e-12,2.3796093050019723e-09,1.2607668782585818e-24,1.4996562059215274e-08,6.0322878155961663e-18,5.8922633149274767e-16,2.1929299644061486e-14,9.7447074793809567e-19,5.7100610631708691e-12,6.9780810844709179e-19,0.0028965136273558069,0.088953735580214327,1.1497146752620529e-09,7.0399342910961916e-08,0.00018303904149372612,7.4114419903522392e-12,8.1634891396996877e-06,0.00048689456491522639,0.0014720154964765471,4.5589486007904277e-05,8.87840562992263e-12,7.2665704553682018e-10,4.6080053221317801e-10
2.0762662428886397e-06,0.09977366400000001,0.80000000000000004,0.0,0.19512597438480106,0.094558886483804616,0.05440839972471196,1.189235030661945e-06,1.2986381678494322e-05,0.0049403827199356728,0.00056943557242473963,2.9237927026200503e-16,1.7392588355004845e-12,2.3888712454283533e-09,1.2863002563078647e-24,1.5032745534441024e-08,6.1033940560945139e-18,5.9536566523467442e-16,2.2160079161783421e-14,9.8529427263100091e-19,5.7393915691041195e-12,7.0913381831177923e-19,0.0028936282761726274,0.089117992770153434,1.1517039454881536e-09,7.0693381397316463e-08,0.00018330355198888922,7.4675080203645683e-12,8.2063372407758586e-06,0.00048831436501048234,0.0014803354390939604,4.5797415656700237e-05,8.9529415801882785e-12,7.3246388470884608e-10,4.6591199259313809e-10
2.0840299829244924e-06,0.09977366400000001,0.80000000000000004,0.0,0.19495494710593311,0.094548126762376491,0.054320401468294206,1.2042975895095559e-06,1.3144947978810444e-05,0.0049671352527695554,0.00057327062377326066,2.9556587815991216e-16,1.7514050325604694e-12,2.3981253223812843e-09,1.3122342271438631e-24,1.5068854122735846e-08,6.1750070993821732e-18,6.0154120549412994e-16,2.2392174923889475e-14,9.9619056488945798e-19,5.7687206378922961e-12,7.2059272275027454e-19,0.0028907518431201995,0.089281638824758772,1.1536845995256472e-09,7.0987212581246291e-08,0.00018356703578118852,7.5237390890846509e-12,8.2492066964525412e-06,0.00048973110845397364,0.0014886618495640548,4.6005258896295987e-05,9.0277440605058061e-12,7.3828964584524997e-10,4.7105726171360061e-10
2.091793722960345e-06,0.09977366400000001,0.80000000000000004,0.0,0.19478451640948552,0.094537346727878446,0.054232699155192014,1.2194836645274533e-06,1.3304755564079621e-05,0.0049939100144536959,0.00057711362418840927,2.9877399407335718e-16,1.7635787691595828e-12,2.4073715333417523e-09,1.3385731877651113e-24,1.5104888151026963e-08,6.2471279138311747e-18,6.0775297606537442e-16,2.2625586791395348e-14,1.0071597684636116e-18,5.7980480152680105e-12,7.3218576862933591e-19,0.0028878842816032991,0.089444677164179143,1.1556566847382033e-09,7.1280835394297674e-08,0.00018382949940036667,7.5801346642523896e-12,8.2920972031712234e-06,0.00049114480847009989,0.001496994651359174,4.6213014753131367e-05,9.1028122976371466e-12,7.4413427050548365e-10,4.7623638919117613e-10
2.0987810889926126e-06,0.09977366400000001,0.80000000000000004,0.0,0.19463163614102108,0.094527627450231536,0.054154018747296896,1.2332570789807382e-06,1.3449646715863517e-05,0.0050180261351648022,0.00058057908990680315,3.0167972936964482e-16,1.7745585773376644e-12,2.4156863957887814e-09,1.3626281736054888e-24,1.5137255296021505e-08,6.3124715847582395e-18,6.1337456575610061e-16,2.2836782611489471e-14,1.0170945090229727e-18,5.8244410009190239e-12,7.4273498488801327e-19,0.0028853110231681117,0.089590894878556898,1.1574242739442442e-09,7.1544916898432001e-08,0.00018406484976093301,7.6310308956782666e-12,8.330716409443599e-06,0.00049241454723221434,0.0015044995748514488,4.6399919519475225e-05,9.170600294315269e-12,7.4941051279252111e-10,4.8092659338147849e-10
2.10576845502488e-06,0.09977366400000001,0.80000000000000004,0.0,0.19447923405839035,0.094517891943630181,0.054075575534602342,1.2471311747344833e-06,1.3595548931419413e-05,0.0050421599449841665,0.00058405093658463159,3.0460296352479596e-16,1.7855605047596312e-12,2.4239948831464357e-09,1.387018025674107e-24,1.5169562545423056e-08,6.3782280220027465e-18,6.1902553750384928e-16,2.3049044219413216e-14,1.0270885272151271e-18,5.8508322315810353e-12,7.5339431692426857e-19,0.0028827448797300666,0.089736625548584956,1.1591849945112053e-09,7.1808828015532866e-08,0.00018429938370559298,7.6820595608570148e-12,8.3693522067725283e-06,0.00049368184102755992,0.0015120095590337227,4.6586752040649146e-05,9.2386023648398233e-12,7.5470194483543683e-10,4.8564429800550853e-10
2.1127558210571477e-06,0.09977366400000001,0.80000000000000004,0.0,0.19432730779729487,0.094508140313313851,0.053997368336924541,1.2611062502414536e-06,1.3742464856520822e-05,0.0050663112957661047,0.00058752913704853088,3.0754373299374221e-16,1.7965844630611265e-12,2.4322969938017523e-09,1.4117460032264161e-24,1.5201810132788199e-08,6.4443979140801502e-18,6.2470590761582164e-16,2.3262371473258482e-14,1.0371419261867452e-18,5.8772215278192209e-12,7.6416445871315727e-19,0.002880185818031854,0.089881871612961808,1.1609388802378077e-09,7.2072568002489345e-08,0.00018453310587836737,7.7332202750355871e-12,8.4080043802593657e-06,0.00049494669936310358,0.0015195245495066209,4.677351163773248e-05,9.3068179464715574e-12,7.6000852427131312e-10,4.9038953812613804e-10
2.1190444504861885e-06,0.09977366400000001,0.80000000000000004,0.0,0.19419097904879445,0.094499350146640376,0.053927182683031247,1.2737704017941271e-06,1.3875558088390985e-05,0.0050880623873963545,0.00059066492759565412,3.1020544824041054e-16,1.8065247892005371e-12,2.4397634400328708e-09,1.4342929877725764e-24,1.523078214221915e-08,6.5043048854810493e-18,6.2984338953547529e-16,2.3455277001580117e-14,1.0462408406629904e-18,5.9009700936752653e-12,7.7395290316053595e-19,0.0028778886900814645,0.09001218073501692,1.1625115613557096e-09,7.2309787069446337e-08,0.00018474276557823126,7.7793775025698164e-12,8.4428051620025408e-06,0.00049608299737064106,0.0015262922766966921,4.6941532371525068e-05,9.3683940571052546e-12,7.647973618349996e-10,4.9468382578675482e-10
2.1253330799152293e-06,0.09977366400000001,0.80000000000000004,0.0,0.19405503211323114,0.094490547080093107,0.053857186403118519,1.2865168041633707e-06,1.4009476471755647e-05,0.0051098274615329967,0.00059380582316813227,3.1288142292390117e-16,1.81648282518203e-12,2.4472247188032732e-09,1.4571189076292585e-24,1.5259706181574358e-08,6.5645478027934724e-18,6.3500470851147381e-16,2.3649045456938923e-14,1.055388011171224e-18,5.9247168205517123e-12,7.8383217408526633e-19,0.0028755972476450621,0.090142101042209669,1.164078757768901e-09,7.2546866402480726e-08,0.00018495177481054175,7.8256411001284388e-12,8.4776188821050927e-06,0.00049721733719389736,0.00153306397621448,4.7109493012909976e-05,9.4301422464494093e-12,7.695984037661123e-10,4.9900047040049362e-10
