Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
7.718001535655302e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33039358607441532,0.11292701265556931,0.022108559062760002,6.6617616760362968e-12,2.5688753247376965e-11,1.5337986788459395e-06,3.6394532061242927e-06,3.7546508334623839e-14,1.6285658829317566e-20,1.4950945292020076e-08,5.5567189755835363e-29,1.1153159226438426e-08,1.4861878181140475e-21,2.0853530394584547e-17,4.6867727945422255e-17,1.5983392606365825e-19,4.3339147048560583e-14,2.4677436207932247e-21,0.0057390884638037582,0.0014223772161925722,2.6262909296116758e-09,1.5870567079962827e-10,1.2279116928438209e-05,2.1754700264249741e-13,5.4919253943612105e-09,2.0198784691489317e-07,3.9045609105545524e-10,2.1670247613958518e-08,2.9627295209369704e-12,2.1394912829663901e-15,2.8781972201137078e-15,2.3050085781767766e-15
7.753184838362232e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33038667175701908,0.1129264382518569,0.02210539392628029,6.7620307051562453e-12,2.6153852353294596e-11,1.5608354518997242e-06,3.6716455597569666e-06,3.8017761722220887e-14,1.6674629383793153e-20,1.5044828447633472e-08,5.698056010169078e-29,1.1231112413545917e-08,1.5082319430899631e-21,2.1266053860446351e-17,4.7634530794960034e-17,1.6205274344800033e-19,4.400275778715449e-14,2.5149399955210432e-21,0.0057396306142103526,0.0014286752920110836,2.6370417827421896e-09,1.6036782471864322e-10,1.2352847765538003e-05,2.1870908302806813e-13,5.5229038227379443e-09,2.0191062550092613e-07,3.9288866371578635e-10,2.2061951648993855e-08,2.9888745621281482e-12,2.1657926134037502e-15,2.9191494833437031e-15,2.3296785772925594e-15
7.788368141069162e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33037977452138123,0.11292587939351678,0.022102229375216505,6.8633696844133754e-12,2.6625066759695429e-11,1.5881839477876803e-06,3.7039678270429779e-06,3.8492927287306738e-14,1.7070722651885597e-20,1.5138933174643823e-08,5.8423839963451721e-29,1.1309271711791717e-08,1.5305111029034989e-21,2.1684587474562106e-17,4.8410241036650189e-17,1.6429115332749447e-19,4.4672854104954331e-14,2.5628349740669321e-21,0.0057401570883802936,0.0014349720670625734,2.6477906959562149e-09,1.6203688790160478e-10,1.2426468443286581e-05,2.1987279641638888e-13,5.5538301671312994e-09,2.0183417985927251e-07,3.9532746335328094e-10,2.245832524703744e-08,3.0151244236679479e-12,2.192270108474431e-15,2.9604941458454464e-15,2.3545114596636914e-15
7.823551443776092e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33037289398910391,0.11292533570073995,0.022099065409120683,6.9657856499975474e-12,2.7102441493834221e-11,1.6158452709119207e-06,3.7364199941436062e-06,3.8972021004016096e-14,1.7474024258320495e-20,1.523325926569954e-08,5.9897538467062137e-29,1.1387635154501104e-08,1.5530268811479667e-21,2.2109184075735258e-17,4.9194914835322827e-17,1.6654923514090707e-19,4.5349454958240387e-14,2.6114359904499765e-21,0.0057406682661503622,0.0014412675422568106,2.6585376660687794e-09,1.6371280853663103e-10,1.2499976608878528e-05,2.2103811779615578e-13,5.5847034570781487e-09,2.0175849723133092e-07,3.9777248652673617e-10,2.2859386624432491e-08,3.0414790882670589e-12,2.2189235948709076e-15,3.0022328794563783e-15,2.379507662322008e-15
7.858734746483022e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33036602979095153,0.112924806802911,0.022095902027552263,7.0692856568009021e-12,2.7586021513704689e-11,1.6438205033616591e-06,3.7690020468610156e-06,3.9455058843621682e-14,1.7884620159248721e-20,1.5327806512508559e-08,6.1402171375342232e-29,1.1466200765888679e-08,1.5757808660715302e-21,2.253989657555789e-17,4.9988608210423052e-17,1.6882706832086107e-19,4.603257901860253e-14,2.6607505286827383e-21,0.0057411645181637133,0.0014475617184891336,2.6692826899466736e-09,1.6539553487173922e-10,1.2573369954588018e-05,2.2220502213973856e-13,5.6155227422384482e-09,2.0168356514371992e-07,4.0022372983796892e-10,2.3265153657290999e-08,3.0679385383410774e-12,2.2457528949873113e-15,3.0443673491715725e-15,2.4046676220364907e-15
7.893918049189952e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33035918156662936,0.11292429233838581,0.022092739230077863,7.1738767784057496e-12,2.8075851705354416e-11,1.6721107049164997e-06,3.8017139706473212e-06,3.9942056774541963e-14,1.8302596636805223e-20,1.5422574705838969e-08,6.2938261148708834e-29,1.1544966561479176e-08,1.5987746505524804e-21,2.2976777956309621e-17,5.079137703232189e-17,1.7112473229359583e-19,4.6722244673847694e-14,2.7107861229176124e-21,0.0057416462060924144,0.0014538545966408067,2.6800257645081e-09,1.670850152279395e-10,1.2646646217766463e-05,2.2337348441171273e-13,5.6462870923557091e-09,2.0160937140017326e-07,4.0268118993039702e-10,2.3675643881027041e-08,3.0945027560183175e-12,2.2727578271010816e-15,3.0868992131905174e-15,2.4299917753104384e-15
7.929101351896881e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33035234896456478,0.1129237919542742,0.022089577016271185,7.2795661070723438e-12,2.8571976880265957e-11,1.700716913057069e-06,3.8345557506133868e-06,4.0433030762349002e-14,1.8728040293711193e-20,1.551756363551989e-08,6.4506337006192639e-29,1.1623930548525958e-08,1.6220098320741693e-21,2.3419881268895499e-17,5.1603277018694285e-17,1.7344230647873396e-19,4.7418470028967092e-14,2.7615503575923823e-21,0.0057421136828546037,0.0014601461775793551,2.6907668867222925e-09,1.6878119801212351e-10,1.2719803180825273e-05,2.2454347957727261e-13,5.6769955972122222e-09,2.0153590407371276e-07,4.0514486348767455e-10,2.4090874490007902e-08,3.1211717231473775e-12,2.2999382055539436e-15,3.1298301229664986e-15,2.4554805583787833e-15
7.964284654603811e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330345531641696,0.11292330530622803,0.022086415385712762,7.3863607537265481e-12,2.9074441772804497e-11,1.7296401429828846e-06,3.8675273715373392e-06,4.0927996769776634e-14,1.9161038047921704e-20,1.5612773090442399e-08,6.610693498675218e-29,1.1703090726427105e-08,1.6454880126996318e-21,2.3869259630823038e-17,5.2424363730964626e-17,1.7577987028905387e-19,4.8121272907161698e-14,2.8130508675749936e-21,0.0057425672928263808,0.0014664364621588999,2.7015060536091173e-09,1.7048403172974496e-10,1.2792838671203825e-05,2.2571498261054997e-13,5.7076473665788218e-09,2.0146315149908971e-07,4.076147472323773e-10,2.4510862337321702e-08,3.1479454213044643e-12,2.327293840931917e-15,3.1731617232585751e-15,2.4811344072054166e-15
7.999467957310741e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33033872926326485,0.11292283205823449,0.022083254337989858,7.4942678479473898e-12,2.9583291037732525e-11,1.7588813876373541e-06,3.9006288178728431e-06,4.1426970756728495e-14,1.9601677127321454e-20,1.5708202858560658e-08,6.7740598010882893e-29,1.1782445087138909e-08,1.6692107990458901e-21,2.4324966224218703e-17,5.3254692570820064e-17,1.7813750313026861e-19,4.8830670850925292e-14,2.8652953383075077e-21,0.0057430073720485791,0.0014727254512204846,2.712243262238688e-09,1.7219346499728944e-10,1.2865750561322989e-05,2.2688796850280469e-13,5.7382415301595121e-09,2.0139110226548332e-07,4.1009083792474291e-10,2.4935623934660363e-08,3.1748238318005093e-12,2.3548245402445136e-15,3.2168956521861109e-15,2.5069537574807009e-15
8.034651260017671e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3303319415026138,0.11292237188241437,0.022080093872696247,7.6032945379544814e-12,3.0098569247791839e-11,1.7884416177398202e-06,3.9338600737570942e-06,4.192996868028641e-14,2.005004506447088e-20,1.5803852726893145e-08,6.9407875942520974e-29,1.1861991615586781e-08,1.6931798022579579e-21,2.4787054293884088e-17,5.4094318776792416e-17,1.8051528440081046e-19,4.9546681123183463e-14,2.9182915059492583e-21,0.0057434342484285195,0.001479013145592386,2.7229785097309415e-09,1.7390944655452945e-10,1.2938536768524228e-05,2.2806241227051511e-13,5.7687772375308449e-09,2.0131974520944804e-07,4.1257313236145443e-10,2.5365175452316483e-08,3.2018069356880365e-12,2.3825301071030129e-15,3.2610335412857173e-15,2.5329390446191055e-15
8.069834562724601e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33032516804099038,0.1129219244588251,0.022076933989432109,7.7134479905953943e-12,3.0620320891353411e-11,1.8183217818245281e-06,3.967221123018597e-06,4.2437006494718752e-14,2.0506229691404902e-20,1.589972248152402e-08,7.1109325651240957e-29,1.1941728290073386e-08,1.7173966379825578e-21,2.5255577145391931e-17,5.4943297420908747e-17,1.8291329349162174e-19,5.026932070848795e-14,2.9720471575191674e-21,0.0057438482419368856,0.0014852995460904277,2.7337117932552208e-09,1.7563192527656198e-10,1.3011195254994649e-05,2.2923828896333416e-13,5.7992536580762202e-09,2.0124906940809856e-07,4.1506162737447645e-10,2.5799532719292814e-08,3.2288947137678577e-12,2.41041034189736e-15,3.3055770155706171e-15,2.5590907037567479e-15
8.105017865431531e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330318408567354,0.1129214894752687,0.022073774687803846,7.8247353913328906e-12,3.1148590370135178e-11,1.8485228062864207e-06,4.0007119491846944e-06,4.2948100151489021e-14,2.0970319134486465e-20,1.5995811907604636e-08,7.284551107474589e-29,1.2021653082683927e-08,1.7418629263415515e-21,2.5730588143222194e-17,5.5801683405411229e-17,1.8533160978595023e-19,5.0998606314264605e-14,3.0265701310372391e-21,0.0057442496647998453,0.0014915846535182807,2.7444431100298468e-09,1.7736085018562689e-10,1.3083724027678147e-05,2.304155736719367e-13,5.8296699809151704e-09,2.0117906417252489e-07,4.1755631982993404e-10,2.6238711223522824e-08,3.2560871465955387e-12,2.438465041972473e-15,3.3505276935923381e-15,2.5854091697494105e-15
8.140201168138461e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33031166277818802,0.11292106662710434,0.022070615967423931,7.9371639442320663e-12,3.1683421996988098e-11,1.8790455954336422e-06,4.0343325354888808e-06,4.3463265599264312e-14,2.144240180931714e-20,1.6092120789355193e-08,7.4617003281649519e-29,1.2101763959688508e-08,1.7665802919051081e-21,2.6212140708938358e-17,5.6669531459546468e-17,1.8777031265915103e-19,5.1734554372114497e-14,3.081868315665207e-21,0.0057446388216864886,0.0014978684686677551,2.7551724573216755e-09,1.7909617046270258e-10,1.3156121138172873e-05,2.3159424153573232e-13,5.8600254148276987e-09,2.0110971904142782e-07,4.2005720662703604e-10,2.6682726112200985e-08,3.2833842144876747e-12,2.4666940018027139e-15,3.395887187504641e-15,2.6118948771702015e-15
8.17538447084539e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33030493037731762,0.11292065561706532,0.022067457827910766,8.0507408719474299e-12,3.2224859993750729e-11,1.9098910315466411e-06,4.0680828648778909e-06,4.3982518783924201e-14,2.1922566415706655e-20,1.6188648910066523e-08,7.642438053454931e-29,1.2182058881941441e-08,1.7915503636646019e-21,2.6700288319404036e-17,5.7546896136424907e-17,1.9022948147849281e-19,5.2477181039166304e-14,3.1379496518463343e-21,0.0057450160098917666,0.0015041509923190892,2.7658998324456567e-09,1.8083783545887639e-10,1.3228384682615236e-05,2.3277426775045383e-13,5.890319188173722e-09,2.010410237749666e-07,4.2256428469704246e-10,2.7131592192221068e-08,3.3107858975279977e-12,2.4950970131655971e-15,3.4416571031296571e-15,2.6385482603076993e-15
8.21056777355232e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029821107573015,0.11292025615508072,0.022064300268888545,8.1654734157098581e-12,3.2772948489172373e-11,1.9410599749437622e-06,4.1019629200185805e-06,4.4505875648569449e-14,2.2410901932703621e-20,1.6285396052101953e-08,7.8268228353389398e-29,1.2262535805277433e-08,1.8167747750052704e-21,2.7195084505040057e-17,5.8433831809949896e-17,1.9270919560296964e-19,5.322650219947926e-14,3.1948221314443497e-21,0.0057453815195149718,0.0015104322252412273,2.7766252327643774e-09,1.8258579470648886e-10,1.3300512801550753e-05,2.339556275756159e-13,5.9205505488077577e-09,2.0097296834881058e-07,4.2507755100226956e-10,2.7585323930721088e-08,3.3382921755732664e-12,2.5236738653138948e-15,3.4878390400261465e-15,2.6653697531639935e-15
8.24575107625925e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33029150459140183,0.11291986795810105,0.022061143289987109,8.2813688353135209e-12,3.3327731516905027e-11,1.9725532640531948e-06,4.1359726833046168e-06,4.5033352133530852e-14,2.290749761368912e-20,1.638236199689944e-08,8.0149139579112744e-29,1.2343192680904552e-08,1.8422551636786274e-21,2.7696582848122017e-17,5.9330392671817872e-17,1.9520953438311788e-19,5.3982533465495428e-14,3.2524937978815263e-21,0.0057457356336339145,0.0015167121681920949,2.787348655687602e-09,1.8433999793004882e-10,1.3372503679791876e-05,2.3513829634183981e-13,5.9507187639888992e-09,2.0090554294838739e-07,4.2759700253513795e-10,2.8043935455733106e-08,3.3659030282590227e-12,2.5524243451462755e-15,3.5344345915598159e-15,2.692359789452786e-15
8.28093437896618e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33028481064912663,0.11291949074992848,0.022057986890841798,8.3984344091026871e-12,3.3889253013564069e-11,2.0043717154911756e-06,4.170112136862964e-06,4.5564964176378229e-14,2.3412442981535174e-20,1.647954652497368e-08,8.2067714437600908e-29,1.2424027455793878e-08,1.8679931717746484e-21,2.8204836981118523e-17,6.0236632728588467e-17,1.9773057716083694e-19,5.4745290179539873e-14,3.3109727462758828e-21,0.0057460786284748745,0.0015229908219188621,2.7980700986718036e-09,1.8610039505691743e-10,1.3444355546263111e-05,2.3632224945804032e-13,5.9808231202861469e-09,2.0083873796331899e-07,4.3012263631725469e-10,2.8507440556936329e-08,3.3936184350051418e-12,2.5813482373767759e-15,3.581445344975606e-15,2.719518802597806e-15
8.31611768167311e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027812898035125,0.11291912426105083,0.022054831071093337,8.5166774339584603e-12,3.4457556816857813e-11,2.0365161241463122e-06,4.2043812625601911e-06,4.6100727711929463e-14,2.3925827823829947e-20,1.657694941591844e-08,8.4024560603901333e-29,1.2505038073065776e-08,1.8939904456937388e-21,2.8719900585069969e-17,6.115260579882585e-17,2.0027240326921617e-19,5.5514787415367829e-14,3.3702671235774983e-21,0.0057464107735784422,0.0015292681871582065,2.8087895592197026e-09,1.8786693622776003e-10,1.3516066673833647e-05,2.3750746241847925e-13,6.0108629234792059e-09,2.0077254398204026e-07,4.3265444939853477e-10,2.897585268651173e-08,3.421438375021261e-12,2.6104453247022517e-15,3.6288728814719107e-15,2.7468472257309804e-15
8.35130098438004e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33027145932301277,0.11291876822847993,0.022051675830387717,8.6361052252854873e-12,3.5032686663785933e-11,2.0689872632699075e-06,4.2387800420085874e-06,4.6640658672259525e-14,2.4447742188171154e-20,1.6674570448409009e-08,8.6020293266740363e-29,1.2586222472372665e-08,1.9202486361184914e-21,2.9241827388008067e-17,6.2078365510310756e-17,2.0283509203236511e-19,5.6291039979757528e-14,3.4303851287039552e-21,0.0057467323319613387,0.0015355442646365646,2.8195070348797776e-09,1.8963957180676468e-10,1.3587635379137784e-05,2.3869391080967576e-13,6.0408374984548717e-09,2.0070695178659106e-07,4.3519243885635455e-10,2.944918496009653e-08,3.4493628273120015e-12,2.6397153879687347e-15,3.6767187762766536e-15,2.7743454916910328e-15
8.38648428708697e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33026480142138065,0.11291842239559353,0.022048521168376009,8.756725116998541e-12,3.5614686188906575e-11,2.1017858845721606e-06,4.2733084565721212e-06,4.7184772986709637e-14,2.4978276377529667e-20,1.6772409400204771e-08,8.8055535193321399e-29,1.2667578590278265e-08,1.9467693979852495e-21,2.9770671163415869e-17,6.3013965297324006e-17,2.054187227652487e-19,5.7074062414147385e-14,3.4913350126748705e-21,0.0057470435602743368,0.0015418190550703789,2.830222523245797e-09,1.9141825239162462e-10,1.3659060022383342e-05,2.398815703171762e-13,6.0707461890989568e-09,2.0064195234757665e-07,4.3773660179473981e-10,2.9927450157836746e-08,3.4773917706820932e-12,2.6691582063356797e-15,3.7249845987251329e-15,2.8020140330218725e-15
8.4216675897939e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33025815502590267,0.11291808651198135,0.022045367084714322,8.8785444615090897e-12,3.6203598922672169e-11,2.1349127183241136e-06,4.3079664873722254e-06,4.7733086581896471e-14,2.5517520945684618e-20,1.6870466048151892e-08,9.0130916794407224e-29,1.2749104360633188e-08,1.9735543904554774e-21,3.0306485728728631e-17,6.3959458398000533e-17,2.0802337477352672e-19,5.7863868996316597e-14,3.5531250787455441e-21,0.0057473447089563257,0.0015480925591663409,2.8409360219563289e-09,1.9320292882328506e-10,1.373033900714838e-05,2.4107041673217856e-13,6.1005883581840677e-09,2.0057753681928957e-07,4.4028693534358579e-10,3.0410660725535909e-08,3.5055251837413147e-12,2.6987735574388093e-15,3.773671912339558e-15,2.8298532819712721e-15
8.45685089250083e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33025151989305518,0.11291776033329459,0.022042213579063608,9.0015706297117912e-12,3.6799468289833806e-11,2.1683684734652262e-06,4.3427541152934146e-06,4.8285615381721325e-14,2.6065566692731676e-20,1.6968740168186185e-08,9.2247076189684963e-29,1.2830797714946822e-08,2.0006052768869596e-21,3.0849324943875027e-17,6.4914897851755269e-17,2.1064912735339737e-19,5.8660473742107665e-14,3.6157636825396923e-21,0.0057476360223846839,0.001554364777621625,2.85164752869425e-09,1.9499355219545205e-10,1.380147078016644e-05,2.4226042595801683e-13,6.1303633872530526e-09,2.0051369653498646e-07,4.4284343665790641e-10,3.0898828775898329e-08,3.5337630449093179e-12,2.7285612175509711e-15,3.8227822749102802e-15,2.8578636704894838e-15
8.49203419520776e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330244895785195,0.11291744362109933,0.022039060651089605,9.1258110109709001e-12,3.7402337607913999e-11,2.2021538377164272e-06,4.37767132098876e-06,4.8842375307379486e-14,2.6622504660665906e-20,1.7067231535336037e-08,9.4404659273413631e-29,1.2912656582755421e-08,2.0279237248048312e-21,3.1399242709859024e-17,6.5880336496779997e-17,2.1329605979144502e-19,5.9463890407189792e-14,3.67925923218127e-21,0.0057479177390219807,0.0015606357111241182,2.8623570411862643e-09,1.967900738638644e-10,1.3872453831100621e-05,2.4345157401648764e-13,6.1600706764985204e-09,2.0045042300231475e-07,4.4540610291711391e-10,3.1391966089864779e-08,3.5621053324202941e-12,2.75852096174127e-15,3.8723172385785502e-15,2.8860456302280009e-15
8.527217497914689e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33023828247041775,0.11291713614273337,0.022035908300462672,9.2512730131066963e-12,3.80122500857475e-11,2.2362694776985419e-06,4.4127180848852037e-06,4.9403382277369414e-14,2.7188426129040555e-20,1.7165939923725494e-08,9.6604319780352022e-29,1.2994678891986377e-08,2.055511405872447e-21,3.1956292967382203e-17,6.6855826967611336e-17,2.1596425136449177e-19,6.0274132488861905e-14,3.7436201884253868e-21,0.0057481900915591485,0.0015669053603526446,2.8730645572024066e-09,1.9859244545532521e-10,1.3943286692306673e-05,2.4464383705404514e-13,6.1897096446381768e-09,2.0038770789888272e-07,4.4797493132432525e-10,3.1890084118038888e-08,3.5905520243275347e-12,2.788652564032272e-15,3.9222783499207871e-15,2.9143995925383665e-15
