Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43)
2.2302088241183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437184691390752,0.089282136322007349,0.012563613177259927,4.5957567366508888e-06,0.0094366815788633606,0.017941429043527649,0.0097911279695135356,0.00079097926254907756,0.00021424830131190693,0.0086469830964292817,3.5535334065793215e-09,0.00037360231457031099,4.7022971733105353e-08,0.00060249858169022022,9.9002233043166298e-09,9.5118296868505953e-10,0.00044651624430983922,0.00012143999412998256,0.0064246291797871941,1.4360243295163153e-05,0.00031059663259207611,3.3364110872351168e-07,2.7027077270456567e-08,1.4842730862870784e-06,4.2462453925787119e-07,4.9519220851991533e-07,0.00039084163578359565,0.0010695417063291946,1.1574837966700217e-09,0.00035989340286006548,1.0419825480712466e-10,0.00019217108477476388,3.0395429048143887e-08,6.6900572945028338e-09,2.1850717467865064e-06,1.3614024103516596e-05,3.4337334225822091e-11,5.3112713379066876e-08,3.6965197837467635e-07,2.1186406474113501e-10
2.2371511112501802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372068218296706,0.089236164495537687,0.012537930278074799,4.6199402251899413e-06,0.0094630845320247837,0.017977787707401108,0.0098153384506584843,0.00079370707559197088,0.00021513661751376689,0.0086606403883784117,3.572840003882425e-09,0.00037357123644655532,4.7188832366619993e-08,0.00060299756018557065,9.9276690105848695e-09,9.5561199978931502e-10,0.00044586598289175452,0.00012227764428682111,0.006421338214320612,1.4324867220968672e-05,0.0003108788880391992,3.3311865670069393e-07,2.7014427996671836e-08,1.4873217892731093e-06,4.2581439356341251e-07,4.9596410910244793e-07,0.0003910976312907628,0.0010692758716594872,1.1602700769173294e-09,0.00036062547349378411,1.0434870989214272e-10,0.00019349665751341357,3.0470739946249114e-08,6.6956313167781833e-09,2.1926232582252903e-06,1.3709176070453844e-05,3.4574353471041369e-11,5.3158597726936242e-08,3.7118716599284153e-07,2.1272339278687537e-10
2.2440933983820604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372289444206481,0.089190295738751466,0.012512298082153758,4.644143794881295e-06,0.0094894548076062263,0.018014038343600058,0.0098394867590087826,0.00079643100664966639,0.00021602396000562608,0.00867425359987457,3.5921582454234268e-09,0.00037354011543715951,4.7354492169725338e-08,0.00060349016754833137,9.9549764767151069e-09,9.600321370287214e-10,0.00044521634553243672,0.00012311802464836334,0.0064180546614262665,1.4289619742144518e-05,0.00031116009884388522,3.3259658846308134e-07,2.7001576399202277e-08,1.4903604964114109e-06,4.2700278884600211e-07,4.9673223441805574e-07,0.00039135150622030722,0.0010690083207580403,1.1630492682653593e-09,0.00036135538015637274,1.0449810506193525e-10,0.00019482655098069493,3.0545858529036386e-08,6.7011346374851608e-09,2.2001641217954371e-06,1.380464451587675e-05,3.4812146994361161e-11,5.3203918942391915e-08,3.7272068937394882e-07,2.1358194074183531e-10
2.2510356855139405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372510587456698,0.089144529793262775,0.012486716500849527,4.6683671445881935e-06,0.0095157923802232543,0.018050181435564812,0.0098635730942888879,0.00079915102978739749,0.00021691031715298948,0.0086878228369398746,3.6114877452971879e-09,0.00037350895237061807,4.7519949637149299e-08,0.00060397642106733713,9.9821455024863045e-09,9.6444325513920742e-10,0.00044456733105369725,0.00012396112996390288,0.0064147785019208021,1.4254499953624947e-05,0.00031144027112609988,3.320749060815618e-07,2.6988523974245055e-08,1.493389237418811e-06,4.2818972389668329e-07,4.9749660627809296e-07,0.00039160327826700576,0.0010687390826807999,1.1658213932856683e-09,0.00036208313249506052,1.0464644501930424e-10,0.000196160756867545,3.0620785410370073e-08,6.7065674468798155e-09,2.2076942652774926e-06,1.3900428850604345e-05,3.5050713318098123e-11,5.3248678538954543e-08,3.7425252835832862e-07,2.1443970121982414e-10
2.2579779726458206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437273164394695,0.089098866401246438,0.012461185445563981,4.6926099746879785e-06,0.0095420972248969338,0.018086217463833994,0.0098875976554630689,0.00080186711941620007,0.00021779567739087246,0.0087013482057620179,3.6308281197869074e-09,0.00037347774806365664,4.7685203284808305e-08,0.00060445633813678264,1.0009175894008453e-08,9.6884522994304e-10,0.00044391893834419945,0.00012480695495736572,0.0064115097166743858,1.4219506961848424e-05,0.0003117194109558984,3.3155361163608579e-07,2.6975272211394008e-08,1.4964080419407074e-06,4.2937519752505269e-07,4.9825724629700149e-07,0.00039185296490867346,0.0010684681859485779,1.1685864744630036e-09,0.00036280874009930725,1.047937344580582e-10,0.0001974992668247494,3.0695521201796019e-08,6.711929936402777e-09,2.2152136174087926e-06,1.3996528482343956e-05,3.529005095733149e-11,5.3292878040030513e-08,3.7578266290599667e-07,2.1529666691587952e-10
2.2649202597777008e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372952609654959,0.089053305305436967,0.012435704827749652,4.716871987068385e-06,0.0095683693170537844,0.01812214690606944,0.009911560640736115,0.00080457925028972887,0.00021868002922383712,0.008714829812685003,3.650178987364257e-09,0.00037344650332147119,4.7850251649603919e-08,0.00060492993625496519,1.0036067463680456e-08,9.7323793834845033e-10,0.00044327116635718732,0.00012565549432772498,0.0064082482866103414,1.4184639884544814e-05,0.00031199752435396905,3.3103270721455439e-07,2.6961822593632909e-08,1.4994169395511052e-06,4.3055920855925239e-07,4.9901417589512406e-07,0.00039210058340984299,0.0010681956585586326,1.1713445341954395e-09,0.00036353221250129826,1.0493997806277537e-10,0.00019884207246359886,3.0770066512543413e-08,6.7172222986651584e-09,2.2227221078746769e-06,1.4092942815740569e-05,3.5530158420020388e-11,5.3336518978784225e-08,3.773110730967227e-07,2.1615283060559065e-10
2.271862546909581e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437317348063502,0.089007846249127415,0.012410274558911236,4.7411528851237588e-06,0.0095946086325256561,0.018157970237080611,0.0099354622475541395,0.0008072873975011061,0.0002195633612260258,0.0087282677642001125,3.6695399686893466e-09,0.00037341521893796177,4.8015093289221726e-08,0.00060539723302300067,1.0062820030148349e-08,9.7762125834918801e-10,0.00044262401410829078,0.00012650674274941235,0.006404994192704805,1.4149897850527924e-05,0.00031227461729216874,3.3051219491175201e-07,2.6948176597329726e-08,1.5024159597526478e-06,4.3174175584596244e-07,4.9976741630145281e-07,0.00039234615082536377,0.0010679215279959565,1.1740955947945261e-09,0.00036425355917643095,1.0508518050857855e-10,0.00020018916535654031,3.0844421949526991e-08,6.7224447274342243e-09,2.2302196672997914e-06,1.4189671252425755e-05,3.5771034207120279e-11,5.3379602898008625e-08,3.7883773913009328e-07,2.1700818514442859e-10
2.278804834041461e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373394253016524,0.088962488976168777,0.012384894550607048,4.7654523737512389e-06,0.0096208151475495121,0.018193687928848859,0.0099593026726054711,0.00080999153647980701,0.00022044566204119131,0.0087416621669370378,3.6889106866105458e-09,0.00037338389569596176,4.8179726781932467e-08,0.00060585824614351694,1.0089433418263654e-08,9.8199506902402602e-10,0.00044197748067340145,0.00012736069487272498,0.0064017474159863922,1.4115279999492958e-05,0.00031255069569405172,3.2999207682832338e-07,2.693433569223164e-08,1.5054051319766456e-06,4.3292283825038867e-07,5.0051698855632956e-07,0.00039258968400392299,0.001067645821244283,1.1768396784854456e-09,0.00036497278954379615,1.0522934646091306e-10,0.00020154053703782079,3.0918588117349494e-08,6.7275974176187665e-09,2.2377062272394897e-06,1.4286713191066085e-05,3.6012676812697889e-11,5.3422131349993947e-08,3.8036264132557013e-07,2.1786272346708075e-10
2.285747121173341e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373614923002452,0.088917233230968937,0.012359564714450469,4.7897701593468805e-06,0.0096469888387671465,0.018229300450551232,0.0099830821118216569,0.0008126916429885805,0.00022132692038272499,0.008755013127655269,3.7082907661641734e-09,0.00037335253436745981,4.8344150726395922e-08,0.00060631299341932219,1.0115907459042119e-08,9.8635925053620315e-10,0.00044133156518661956,0.00012821734532422833,0.0063985079375358479,1.4080785481818576e-05,0.00031282576543539023,3.2947235506978235e-07,2.6920301341461152e-08,1.5083844855831019e-06,4.3410245465624625e-07,5.0126291351408252e-07,0.00039283119959148891,0.0010673685647968119,1.1795768074071784e-09,0.00036568991296665284,1.05372480575335e-10,0.00020289617900412545,3.099256561830444e-08,6.7326805652542359e-09,2.2451817201713288e-06,1.4384068027411051e-05,3.6255084724045277e-11,5.3464105896395075e-08,3.8188576012254382e-07,2.1871643858679393e-10
2.2926894083052213e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373835486868002,0.088872078758491707,0.012334284962111331,4.8141059498017206e-06,0.0096731296832247883,0.018264808268584055,0.010006800760378519,0.00081538769312040091,0.00022220712503368068,0.008768320753235654,3.7276798345740304e-09,0.00037332113571381863,4.8508363741466702e-08,0.00060676149275205415,1.0142241989622548e-08,9.9071368413281131e-10,0.00044068626683826798,0.0001290766887071551,0.0063952757384857593,1.4046413458373676e-05,0.00031309983234468911,3.2895303174556933e-07,2.690607500151297e-08,1.511354049860737e-06,4.3528060396573973e-07,5.0200521184561742e-07,0.00039307071403468129,0.0010670897846666652,1.1823070036126728e-09,0.00036640493875289673,1.0551458749730495e-10,0.00020425608271520832,3.1066355052379147e-08,6.737694367487646e-09,2.2526460794866609e-06,1.4481735154340519e-05,3.6498256421792601e-11,5.350552810809729e-08,3.8340707608038184e-07,2.1956932359472138e-10
2.2996316954371015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374055940959112,0.088827025304256221,0.012309055205317308,4.8384594544978081e-06,0.0096992376583727013,0.018300211846586166,0.010030458812697332,0.0008180796632954536,0.00022308626484679602,0.0087815851506721516,3.7470775212507971e-09,0.00037328970048598802,4.8672364466002387e-08,0.00060720376214080712,1.0168436853225935e-08,9.9505825214411205e-10,0.00044004158487297146,0.00012993871960180044,0.0063920508000202079,1.4012163100328718e-05,0.0003133729022036928,3.2843410896813882e-07,2.6891658122251723e-08,1.5143138540270103e-06,4.3645728509954228e-07,5.0274390404095096e-07,0.00039330824358406908,0.0010668095063970913,1.1850302890690277e-09,0.00036711787615552311,1.0565567186199155e-10,0.00020562023959451819,3.1139957017258074e-08,6.7426390225622424e-09,2.2600992394823104e-06,1.4579713961911739e-05,3.6742190380019968e-11,5.3546399565080746e-08,3.8492656987846961e-07,2.204213716592768e-10
2.3065739825689816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374276281691177,0.088782072614335933,0.012283875355855251,4.8628303843041606e-06,0.0097253127420646214,0.018335511645461926,0.010054056462446063,0.00082076753025815002,0.00022396432874451021,0.0087948064270637876,3.7664834577912686e-09,0.00037325822942471237,4.8836151558673842e-08,0.00060763981968074286,1.0194491899114749e-08,9.993928379827981e-10,0.00043939751858779787,0.00013080343256591291,0.0063888331033744826,1.3978033588971422e-05,0.00031364498074788581,3.2791558885208923e-07,2.6877052146910552e-08,1.517263927228139e-06,4.3763249699676808e-07,5.0347901041169996e-07,0.00039354380429739946,0.0010665277550714111,1.1877466856576799e-09,0.00036782873437308345,1.0579573829407759e-10,0.00020698864102981722,3.1213372108326378e-08,6.7475147298019736e-09,2.267541135352332e-06,1.4678003837405853e-05,3.6986885066367988e-11,5.3586721856283681e-08,3.8644422231624798e-07,2.2127257602549421e-10
2.3135162697008617e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374496505547611,0.08873722043535788,0.01225874532557252,4.8872184515726905e-06,0.0097513549125572141,0.018370708123403884,0.010077593902540708,0.00082345127107417537,0.00022484130571897844,0.0088079846896067845,3.7858972779774845e-09,0.00037322672326073526,4.8999723697777427e-08,0.00060806968356168212,1.022040698255244e-08,1.0037173261431927e-09,0.00043875406733046067,0.00013167082213508182,0.0063856226298347786,1.3944024115526615e-05,0.00031391607366698622,3.273974735133211e-07,2.6862258512090493e-08,1.520204298539124e-06,4.3880623861494418e-07,5.0421055109351871e-07,0.00039377741204275776,0.0010662445553227219,1.1904562151746021e-09,0.00036853752255013733,1.0593479140757753e-10,0.00020836127837379435,3.1286600918673782e-08,6.75232168959578e-09,2.2749717031798638e-06,1.4776604165374009e-05,3.7232338942147347e-11,5.3626496579464622e-08,3.8796001431324288e-07,2.2212293001439354e-10
2.320458556832742e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374716609078663,0.088692468514501868,0.012233665026378258,4.9116233701340815e-06,0.0097773641485094012,0.018405801735915172,0.01010107132514668,0.00082613086312756856,0.00022571718483208316,0.0088211200455868711,3.8053186177756877e-09,0.00037319518271499715,4.9163079581049762e-08,0.00060849337206668203,1.0246181964763111e-08,1.0080316022003935e-09,0.00043811123049757907,0.00013254088282312117,0.0063824193607379016,1.3910133880980369e-05,0.00031418618660543259,3.2687976506823408e-07,2.684727864776054e-08,1.5231349969637606e-06,4.3997850892997964e-07,5.0493854604848712e-07,0.00039400908250165998,0.0010659599313433603,1.1931588993305016e-09,0.00036924424977769805,1.0607283580565678e-10,0.00020973814294467219,3.1359644039098601e-08,6.7570601033817003e-09,2.2823908799290677e-06,1.4875514327682948e-05,3.7478550462447515e-11,5.3665725341063369e-08,3.8947392690909098e-07,2.2297242702235145e-10
2.327400843964622e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374936588900027,0.088647816599499787,0.012208634370244668,4.9360448552936168e-06,0.0098033404289816686,0.018440792935831677,0.010124488921680297,0.00082880628411782906,0.00022659195521544182,0.0088342126023717819,3.824747115335184e-09,0.00037316360849883013,4.9326217925484074e-08,0.00060891090357060023,1.02718167128914e-08,1.0123355528093511e-09,0.00043746900753299572,0.00013341360912244905,0.0063792232774709896,1.3876362095908083e-05,0.00031445532516286473,3.2636246563295518e-07,2.6832113977258583e-08,1.5260560514346588e-06,4.4114930693613068e-07,5.0566301506745428e-07,0.00039423883117208151,0.0010656739068941336,1.195854759751033e-09,0.00036994892509367288,1.0620987608046231e-10,0.00021111922602680831,3.1432502058112033e-08,6.7617301736308482e-09,2.2897986034371459e-06,1.4974733703560224e-05,3.772551807624397e-11,5.370440975606146e-08,3.9098594126355857e-07,2.2382106052047887e-10
2.334343131096502e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375156441691654,0.088603264438634768,0.012183653269208243,4.9604826238269815e-06,0.009829283733435272,0.018475682173343829,0.010147846882810306,0.00083147751205705903,0.000227465606070412,0.0088472624674038984,3.8441824109870453e-09,0.00037313200131414799,4.9489137467148922e-08,0.00060932229653864426,1.0297311099962546e-08,1.016629065703894e-09,0.00043682739792614796,0.00013428899550446379,0.0063760343614712315,1.3842707980306452e-05,0.00031472349489459719,3.2584557732259495e-07,2.6816765917292979e-08,1.5289674908132604e-06,4.423186316459628e-07,5.063839777723377e-07,0.00039446667337142264,0.0010653865053133285,1.1985438179770077e-09,0.00037065155748329737,1.0634591681295376e-10,0.00021250451887129006,3.1505175561942697e-08,6.7663321038312036e-09,2.2971948124064407e-06,1.5074261669638902e-05,3.7973240226504711e-11,5.3742551447841552e-08,3.9249603865655549e-07,2.2466882405400283e-10
2.3412854182283823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44375376164196528,0.088558811780740612,0.012158721635370988,4.9849363939759968e-06,0.0098551940417314424,0.018510469896018251,0.010171145398459515,0.00083414452526712958,0.00022833812666809194,0.008860269748193093,3.8636241472426935e-09,0.00037310036185363193,4.9651836961008808e-08,0.00060972756952490945,1.0322665004842567e-08,1.0209120296956915e-09,0.00043618640121049145,0.0001351670364199167,0.006372852594225595,1.3809170763429316e-05,0.00031499070131208736,3.2532910225053926e-07,2.6801235877944877e-08,1.5318693438898509e-06,4.4348648209031309e-07,5.0710145361837467e-07,0.00039469262423941107,0.0010650977495254991,1.2012260954646225e-09,0.00037135215587956536,1.0648096257274515e-10,0.00021389401269652464,3.1577665134541313e-08,6.7708660984713192e-09,2.3045794463966318e-06,1.5174097600001907e-05,3.8221715350295718e-11,5.3780152048046116e-08,3.9400420048814223e-07,2.255157112416549e-10
2.3482277053602624e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437559575321946,0.08851445837520075,0.012133839380901604,5.0094058854443492e-06,0.0098810713341304767,0.018545156548819081,0.010194384657806458,0.00083680730237687773,0.00022920950634931894,0.0088732345523097021,3.8830719687923653e-09,0.00037306869080091121,4.9814315180746464e-08,0.00061012674117090829,1.0347878312198669e-08,1.0251843346731567e-09,0.00043554601696197559,0.0001360477262992806,0.0063696779572705656,1.3775749683627168e-05,0.00031525694988339669,3.248130425277653e-07,2.678552526267119e-08,1.5347616393835752e-06,4.4465285731824715e-07,5.0781546189633302e-07,0.00039491669874094562,0.0010648076620500405,1.2039016135856802e-09,0.00037205072916365352,1.0661501791795075e-10,0.00021528769868882239,3.1649971357585721e-08,6.7753323630238921e-09,2.3119524458169851e-06,1.5274240866225853e-05,3.847094187888517e-11,5.3817213196435871e-08,3.9551040827853214e-07,2.2636171577506435e-10
