Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CH4OX(60)
3.534290914366888e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741991969943225,0.11852917989050893,0.022818143026810164,4.8362365652353182e-22,2.5729147362151453e-15,1.3327235008642482e-14,3.9838637887435572e-13,2.7298441429498395e-17,2.3497869592172319e-36,1.0456293121703657e-10,1.8429551655034139e-38,3.5850752934464619e-11,1.4782492455970503e-26,2.3068934988706668e-18,1.2518256705254142e-27,5.5988699429139301e-29,1.5817250046715856e-14,1.1574858383671467e-28,0.00014078338761012825,6.8493287767080433e-06,8.4005772036453454e-10,3.2941848043556229e-12,3.1798757819927269e-17,8.1340017484662748e-09,5.8165213556660055e-14,2.1240009544171336e-13,1.8065561234358737e-09,5.2895783958994844e-16,3.2120315093222612e-19,5.2101027835763989e-23,1.2958539087695566e-17,3.8245090631163641e-23
3.5869763971637936e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741774497364102,0.11852710736738087,0.022818092001955892,5.1838972559336608e-22,2.6664248949197306e-15,1.3816000458225666e-14,4.1946224296884953e-13,2.8000591610507674e-17,2.5609836965550579e-36,1.0653382269049441e-10,1.9932433432633862e-38,3.6383996871930367e-11,1.5431321342465557e-26,2.4000543089528204e-18,1.3439393868224928e-27,5.9883878673504405e-29,1.6377030970152387e-14,1.2287912304448984e-28,0.00014285586859156873,6.9513783914194898e-06,8.4242194088704701e-10,3.3662627965228419e-12,3.2499131556729964e-17,8.2889699946049702e-09,5.8328913824037806e-14,2.179703741453339e-13,1.8443408142799625e-09,5.4809464987892883e-16,3.383580943187161e-19,5.4977854709858186e-23,1.3600762733044347e-17,3.9821878529987106e-23
3.639661879960699e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741557101126729,0.11852503560646631,0.02281804097787335,5.5505994144751801e-22,2.7620814747180941e-15,1.4316560999416751e-14,4.4129341112828179e-13,2.8706630749599309e-17,2.787595089737532e-36,1.0850864765185471e-10,2.1529993265851143e-38,3.6917208340916031e-11,1.6096549640825797e-26,2.495504693169121e-18,1.4413044569953947e-27,6.3983360124383183e-29,1.6948980706607764e-14,1.303198078383968e-28,0.00014492758732647943,7.0534264611965661e-06,8.4471091906064288e-10,3.4390561860808855e-12,3.3206538364830776e-17,8.4442833808122987e-09,5.8487403922735314e-14,2.2365279613349557e-13,1.8822289609451229e-09,5.6759392210164674e-16,3.5613380856103919e-19,5.7965189784056407e-23,1.4265842976954096e-17,4.1438189475348674e-23
3.6923473627576043e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741339781203944,0.11852296460748465,0.022817989954562284,5.9370687008803317e-22,2.8599094352203609e-15,1.4829073528275663e-14,4.6389402144300306e-13,2.9416446204781739e-17,3.0304927725337606e-36,1.1048728041774837e-10,2.3226431474529316e-38,3.7450387390204709e-11,1.6778260763851796e-26,2.5932674962920745e-18,1.5441355059229775e-27,6.8294399437011906e-29,1.7533219281293902e-14,1.3807839931924114e-28,0.00014699854409545781,7.1554729865032676e-06,8.4692808435913163e-10,3.5125657208396444e-12,3.392098707678641e-17,8.599931986619633e-09,5.8640921327736827e-14,2.2944804946459632e-13,1.9202172429137374e-09,5.8745602731931063e-16,3.7454202995039109e-19,6.1065485229297841e-23,1.4954304253076441e-17,4.309442199054666e-23
3.7450328455545096e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741122537568613,0.11852089437015548,0.022817938932022473,6.3440467590352254e-22,2.9599338316797149e-15,1.5353695376041054e-14,4.87278224749107e-13,3.0129929986203737e-17,3.290583706837084e-36,1.1246960103244543e-10,2.5026054290399328e-38,3.7983534067373362e-11,1.747653547078879e-26,2.6933656037995237e-18,1.6526525614497001e-27,7.2824386635788598e-29,1.8129866839716903e-14,1.4616269733197064e-28,0.0001490687391789981,7.2575179678034226e-06,8.4907670986593559e-10,3.5867921306302419e-12,3.4642486357101244e-17,8.7559063436174064e-09,5.8789692684715387e-14,2.3535679477154452e-13,1.9583024903573924e-09,6.0768132547455161e-16,3.9359450531316694e-19,6.4281211059754969e-23,1.5666677211514988e-17,4.4790975192275665e-23
3.797718328351415e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740905370193525,0.11851882489419834,0.022817887910253663,6.7722913343176765e-22,3.0621798146370345e-15,1.5890584298192945e-14,5.1146018420828254e-13,3.0846978586724134e-17,3.5688110641099548e-36,1.1445549500666492e-10,2.6933274320085088e-38,3.8516648418847657e-11,1.8191451976827975e-26,2.7958219459274243e-18,1.7670811090288296e-27,7.758084622452769e-29,1.8739043644800139e-14,1.5458053923907498e-28,0.00015113817285749068,7.3595614055606836e-06,8.5115991940673132e-10,3.6617361290899613e-12,3.5371044720020025e-17,8.9121974148311158e-09,5.8933934303945879e-14,2.413796721081174e-13,1.9964816772585003e-09,6.2827016797192945e-16,4.1330299164000368e-19,6.7614855639396873e-23,1.6403498720238621e-17,4.6528248867692891e-23
3.8504038111483203e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740688279051478,0.11851675617933294,0.022817836889255625,7.222576391770786e-22,3.1666726296178183e-15,1.6439898464310664e-14,5.3645407493474929e-13,3.156749281659994e-17,3.8661551156384339e-36,1.1644485306829711e-10,2.895261099375453e-38,3.9049730489954182e-11,1.8923086058590007e-26,2.9006595014916855e-18,1.887652146245975e-27,8.257143729292912e-29,1.9360870074297271e-14,1.6333979874472315e-28,0.00015320684541122258,7.4616033002385266e-06,8.5318069435674283e-10,3.7373984153212264e-12,3.6106670546075987e-17,9.0687965750475092e-09,5.9073852631631519e-14,2.4751729806538514e-13,2.0347519148550719e-09,6.4922289569801667e-16,4.3367925575172066e-19,7.1068925672742351e-23,1.7165311865958699e-17,4.8306643547165468e-23
3.9030892939452257e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740471264115207,0.11851468822527911,0.02281778586902811,7.6956922347517047e-22,3.2734376168779893e-15,1.7001796448682e-14,5.6227408365796953e-13,3.2291377642417301e-17,4.1836341315765154e-36,1.184375709244947e-10,3.1088691000342415e-38,3.9582780324970508e-11,1.9671511155691645e-26,3.0079013014895901e-18,2.0146022372302476e-27,8.7803953619655885e-29,1.9995466618474572e-14,1.7244838476776577e-28,0.00015527475712037733,7.5636436523002514e-06,8.5514188013753181e-10,3.8137796754360778e-12,3.6849372097473794e-17,9.2256955920367239e-09,5.9209644699813575e-14,2.5377026452411135e-13,2.0731104453829655e-09,6.7053984103609364e-16,4.5473507399984374e-19,7.4645945830932048e-23,1.7952665954510924e-17,5.0126560572892344e-23
3.955774776742131e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33740254325357427,0.1185126210317568,0.022817734849570892,8.192445623984781e-22,3.3825002111953203e-15,1.7576437221618127e-14,5.8893440842037704e-13,3.3018542030357061e-17,4.5223052887616729e-36,1.2043354903461424e-10,3.3346248710224521e-38,4.0115797967172695e-11,2.0436798468498977e-26,3.1175704324907948e-18,2.1481735669587313e-27,9.3286323772383446e-29,2.0642953878043479e-14,1.8191424036177699e-28,0.00015734190826503512,7.6656824622089819e-06,8.5704619241744665e-10,3.8908805839869886e-12,3.7599157532375598e-17,9.3828866086209828e-09,5.9341498555750625e-14,2.6013914746428213e-13,2.1115546360935587e-09,6.9222133129747463e-16,4.7648223199917264e-19,7.8348459340538094e-23,1.8766116510780061e-17,5.1988402163586604e-23
4.0084602595390364e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374003746275086,0.118510554598486,0.022817683830883714,8.7136598972198408e-22,3.4938859417033901e-15,1.8163980141433639e-14,6.1644925831505068e-13,3.374889879385729e-17,4.8832655872841019e-36,1.2243269239351328e-10,3.5730126586177268e-38,4.0648783458880854e-11,2.1219017052172575e-26,3.229690039827335e-18,2.2886139954620618e-27,9.9026611205156136e-29,2.1303452562325166e-14,1.9174534168036222e-28,0.00015940829912517256,7.7677197304276546e-06,8.5889622302925226e-10,3.9687018052926752e-12,3.8356034918156465e-17,9.5403621255728538e-09,5.9469593671620664e-14,2.6662450375534379e-13,2.1500819735558827e-09,7.1426768609492216e-16,4.989325243897801e-19,8.2179028134566315e-23,1.9606225278203728e-17,5.3892571475396295e-23
4.061145742335942e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739820676268162,0.11850848892518685,0.022817632812966351,9.2601750894486119e-22,3.6076204317652813e-15,1.8764584947055236e-14,6.4483285325166559e-13,3.4482364445709567e-17,5.267652775793188e-36,1.2443491032473031e-10,3.8245275583413476e-38,4.1181736841502489e-11,2.2018233907110776e-26,3.3442833305920123e-18,2.4361771119377215e-27,1.0503301435336551e-28,2.1977083487630449e-14,2.0194969698600418e-28,0.00016147392998066312,7.8697554574190409e-06,8.6069444561783785e-10,4.0472439946717891e-12,3.9120012243698142e-17,9.6981149852944812e-09,5.9594101335632839e-14,2.732268672049705e-13,2.1886900582195298e-09,7.3667921831958981e-16,5.2209775462661792e-19,8.6140232257119909e-23,2.0473560217889092e-17,5.5839472659235036e-23
4.113831225132847e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739603965881998,0.11850642401157958,0.02281758179581856,9.8328480535186339e-22,3.7237293988842686e-15,1.9378411751218404e-14,6.7409942374780455e-13,3.5218859054603414e-17,5.6766462855257203e-36,1.264401162830971e-10,4.0896755539442655e-38,4.1714658155573937e-11,2.2834514065898134e-26,3.4613735764540776e-18,2.5911222887750804e-27,1.113138667266404e-28,2.2663967575838951e-14,2.1253534570077459e-28,0.00016353880111127684,7.9717896436457138e-06,8.6244322103032267e-10,4.1265077995820225e-12,3.9891097430780844e-17,9.8561383562262738e-09,5.971518502531962e-14,2.7994675980905639e-13,2.2273765992105131e-09,7.5945623863467199e-16,5.4598973479473111e-19,9.0234670482282838e-23,2.1368695507374377e-17,5.7829510914686737e-23
4.1665167079297524e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739387331565002,0.11850435985738453,0.022817530779440102,1.0432552581378268e-21,3.8422386546489215e-15,2.0005621034217101e-14,7.0426321075442909e-13,3.5958306106113324e-17,6.1114681730412777e-36,1.2844822766635341e-10,4.368973555446438e-38,4.2247547440799865e-11,2.3667920676865997e-26,3.5809841163004326e-18,2.7537147354988778e-27,1.1787763699991342e-28,2.3364225853162845e-14,2.2351035749728511e-28,0.00016560291279668033,8.0738222895700722e-06,8.6414480246030445e-10,4.2064938606707353e-12,4.0669298344626081e-17,1.001442571798038e-08,5.9833000763664358e-14,2.8678468889130057e-13,2.2661394093780862e-09,7.8259905251747673e-16,5.7062028544774751e-19,9.4464960718421936e-23,2.2292211539065226e-17,5.986309254064219e-23
4.219202190726658e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33739170773289762,0.11850229646232212,0.022817479763830736,1.1060179525969324e-21,3.9631741047103272e-15,2.0646373638176683e-14,7.3533846550431069e-13,3.6700632368106291e-17,6.5733840716511207e-36,1.304591656353526e-10,4.6629494362963688e-38,4.2780404736091064e-11,2.4518515084371746e-26,3.7031383587107506e-18,2.9242255526374696e-27,1.2473292910291402e-28,2.4077979449081153e-14,2.3488283142830426e-28,0.00016766626531643729,8.175853395654335e-06,8.658013403574714e-10,4.2872028127531102e-12,4.1454622803647483e-17,1.0172970847157372e-08,5.9947697459091353e-14,2.9374113928874841e-13,2.3049764005725522e-09,8.0610795979040909e-16,5.960012354681976e-19,9.8833739162056796e-23,2.3244694918373963e-17,6.1940624982819368e-23
4.271887673523563e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738954291028905,0.11850023382611292,0.022817428748990225,1.1716636923497856e-21,4.0865617487891636e-15,2.130083076181421e-14,7.6733944937702377e-13,3.7445767760532618e-17,7.0637041515277081e-36,1.3247285494246735e-10,4.9721420697141077e-38,4.331323007960036e-11,2.538635690590263e-26,3.827859784274492e-18,3.1029317855183365e-27,1.3188848230831696e-28,2.4805349595431642e-14,2.4666089509351682e-28,0.00016972885895000787,8.2778829623605317e-06,8.6741488711327808e-10,4.3686352857119073e-12,4.2247078588461419e-17,1.0331767803788345e-08,6.0059417230016576e-14,3.0081658742904031e-13,2.343885579116907e-09,8.2998326028879876e-16,6.221444219481837e-19,1.033436608568657e-22,2.4226738461588136e-17,6.4062516878312984e-23
4.3245731563204685e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738737884754993,0.11849817194847759,0.022817377734918338,1.2402850116324212e-21,4.2124276807104222e-15,2.1969153955654977e-14,8.0028043379312857e-13,3.8193645229550272e-17,7.5837840884827938e-36,1.3448922376782086e-10,5.297101364277386e-38,4.3846023508757062e-11,2.6271504106108855e-26,3.9551719477569772e-18,3.290116477996337e-27,1.3935317131875373e-28,2.5546457625648117e-14,2.5885270384195081e-28,0.00017179069397674928,8.3799109901505053e-06,8.6898740153290135e-10,4.4507919053212106e-12,4.3046673450200062e-17,1.0490810918410273e-08,6.0168295714400459e-14,3.0801149993480068e-13,2.3828650414998487e-09,8.5422525103702979e-16,6.4906169008827613e-19,1.0799740046094604e-22,2.5238941193493241e-17,6.6229178097313578e-23
4.377258639117374e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738521554440593,0.11849611082913682,0.022817326721614826,1.3119761876600587e-21,4.3407980884639279e-15,2.2651505117682728e-14,8.3417570012815163e-13,3.8944200625922203e-17,8.1350260414027136e-36,1.3650820356298639e-10,5.6383882988070932e-38,4.4378785060299686e-11,2.7174013067869496e-26,4.0850984801219847e-18,3.4860687261211349e-27,1.4713600635288265e-28,2.6301424974131618e-14,2.7146644000864736e-28,0.00017385177067591551,8.4819374794859176e-06,8.7052075310322663e-10,4.533673294015023e-12,4.3853415118175377e-17,1.0650094779742745e-08,6.0274462365282935e-14,3.1532632045811396e-13,2.4219129702770457e-09,8.7883422388681535e-16,6.7676489311345254e-19,1.1279765115148064e-22,2.6281908344772569e-17,6.8441019782130457e-23
4.429944121914279e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738305300058269,0.11849405046781149,0.022817275709079453,1.386833253026831e-21,4.4716992542888015e-15,2.3348046489391684e-14,8.6903953963509385e-13,3.9697372587616872e-17,8.7188796383302376e-36,1.3852972890181553e-10,5.9965749566051997e-38,4.4911514770307323e-11,2.8093938660492797e-26,4.217663090418136e-18,3.691083731744997e-27,1.5524613323069812e-28,2.7070373175745005e-14,2.845103121841962e-28,0.00017591208932665745,8.5839624308282371e-06,8.7201672606616761e-10,4.6172800715917941e-12,4.4667311306937679e-17,1.0809614222897155e-08,6.0378040732981056e-14,3.2276148674570466e-13,2.461027630129719e-09,9.0381047231726008e-16,7.0526589220510778e-19,1.1774712498819915e-22,2.735625134920613e-17,7.0698454383648014e-23
4.4826296047111846e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33738089121580528,0.11849199086422255,0.02281722469731199,1.4649540081617583e-21,4.6051575547799399e-15,2.4058940652211521e-14,9.0488625339143057e-13,4.0453102426534498e-17,9.3368429711829568e-36,1.4055373733806856e-10,6.3722445590949218e-38,4.5444212674229433e-11,2.9031334305151217e-26,4.3528895675352001e-18,3.9054628560749393e-27,1.6369283345823887e-28,2.7853423865420839e-14,2.9799255451580956e-28,0.00017797165020802289,8.6859858446387563e-06,8.7347702330620185e-10,4.7016128558513103e-12,4.5488369722762333e-17,1.0969364318138209e-08,6.0479148734156999e-14,3.3031743243665878e-13,2.5002073641174559e-09,9.291542893736854e-16,7.3457655644718044e-19,1.2284855415917693e-22,2.84625878406887e-17,7.30018956953394e-23
4.53531508750809e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3373787301897993,0.11848993201809105,0.022817173686312187,1.5464380338703692e-21,4.7411994610150903e-15,2.4784350524290414e-14,9.4173015226483097e-13,4.1211334019275077e-17,9.9904635990988188e-36,1.4258016926953794e-10,6.7659914989102035e-38,4.5976878806914416e-11,2.9986252037648954e-26,4.4908017818369211e-18,4.1295136731761715e-27,1.7248552431184606e-28,2.8650698777873225e-14,3.1192142603864983e-28,0.00018003045359895665,8.788007721378566e-06,8.7490327006059226e-10,4.7866722631918622e-12,4.6316598069606171e-17,1.1129340360180082e-08,6.0577898908683947e-14,3.3799456672702027e-13,2.5394505901239881e-09,9.5486596298067761e-16,7.647087627853525e-19,1.281046896873132e-22,2.9601541650086212e-17,7.5351758884957168e-23
4.5880005703049953e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3373765699222897,0.11848787392913818,0.022817122676079809,1.6313867039123158e-21,4.8798515387009578e-15,2.5524439357607631e-14,9.7958555688023704e-13,4.1972013701859229e-17,1.0681339560399946e-35,1.4460896780836844e-10,7.1784213724785444e-38,4.6509513202636825e-11,3.0958742568618133e-26,4.6314236866771223e-18,4.3635500234270472e-27,1.8163375892211301e-28,2.9462319747405028e-14,3.2630521003617692e-28,0.00018208849977830054,8.8900280615085811e-06,8.7629701746038814e-10,4.8724589091568298e-12,4.7152004054571858e-17,1.1289537857931633e-08,6.0674398665047052e-14,3.457932941490465e-13,2.5787557974258658e-09,9.8094578362007487e-16,7.9567439599884427e-19,1.3351830141271536e-22,3.0773742801947959e-17,7.7748460524015306e-23
4.6406860531019006e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737441041300148,0.11848581659708518,0.022817071666614626,1.7199031976243584e-21,5.021140448336709e-15,2.6279370735387678e-14,1.0184667976064159e-12,4.2735090168308375e-17,1.1411120393166519e-35,1.4664007865729041e-10,7.6101510121387179e-38,4.7042115895123244e-11,3.1948855341237395e-26,4.7747793198041675e-18,4.6078920669276201e-27,1.9114722635764752e-28,3.0288408707802253e-14,3.4115221342832221e-28,0.0001841457890247934,8.9920468654895212e-06,8.7765974590992282e-10,4.9589734089178061e-12,4.7994595392904626e-17,1.1449952524720686e-08,6.0768750514228296e-14,3.537140221114165e-13,2.6181215434289721e-09,1.007394043818614e-15,8.2748534868302362e-19,1.3909217982048541e-22,3.197982751109145e-17,8.0192418615172921e-23
4.693371535898806e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737225166165974,0.11848376002165344,0.022817020657916388,1.8120925126400188e-21,5.1650929453937078e-15,2.7049308569808694e-14,1.0583882145621205e-12,4.3500514372987823e-17,1.2181508164412833e-35,1.4867344999149803e-10,8.0618085178322611e-38,4.7574686917577224e-11,3.2956638586564229e-26,4.9208928046596273e-18,4.8628663368695697e-27,2.0103575170876053e-28,3.1129087692307936e-14,3.5647076618634152e-28,0.00018620232161707125,9.0940641337819149e-06,8.7899286831217296e-10,5.0462163777316394e-12,4.8844379812556519e-17,1.1610580269000982e-08,6.0861052292922172e-14,3.6175713129695171e-13,2.6575464505906585e-09,1.0342110307914045e-15,8.601535212417856e-19,1.4482913467000428e-22,3.3220438179075005e-17,8.2684052617624892e-23
4.746057018695711e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33737009366798926,0.11848170420256438,0.022816969649984871,1.9080614776492631e-21,5.311735880510332e-15,2.783441709998049e-14,1.0993641576175794e-12,4.4268239436613481e-17,1.2994258507858306e-35,1.5070903234591388e-10,8.5340332884052325e-38,4.8107226302702768e-11,3.3982139376570411e-26,5.0697883515774839e-18,5.1288057928672161e-27,2.1130929617119136e-28,3.1984478833668585e-14,3.7226922077324222e-28,0.00018825809783366707,9.1960798668461092e-06,8.8029773314701461e-10,5.1341884313608269e-12,4.9701365058354173e-17,1.1771417185433299e-08,6.0951397376969909e-14,3.6992299714292076e-13,2.6970292034325281e-09,1.0613970344751764e-15,8.9369082188970626e-19,1.5073199436345834e-22,3.4496223390572713e-17,8.5223783470601341e-23
