Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
5.167447059598868e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230471216326518,0.11866742980428654,0.022821530820374414,0.0,5.1671903774232218e-19,9.9739187191579138e-13,1.1213202256473443e-19,3.3666968471738303e-19,1.3614601836939406e-21,4.5646938729106385e-08,4.0221226386685469e-37,4.5603410308551577e-08,9.9334367557441539e-26,1.662347689978053e-23,1.7452532806241162e-30,4.8083757283355335e-33,3.6572418721488059e-14,7.4912022950991054e-28,2.4903230836220048e-06,7.3745088166664616e-08,3.1296442811890227e-10,2.75962870465525e-14,8.5708723445145466e-14,2.5020767574961112e-10,1.4757267983394102e-19,1.9670925922902521e-17,1.6879229955782056e-29,1.1358108642844635e-13,2.3110237218978331e-14,5.2262683827792221e-12,5.3705345794376419e-23,4.1450425308029154e-29,1.2898940367519071e-24,6.2162716007016409e-26,3.8606789275179277e-35,1.9776583526296926e-34,4.7328347881812063e-30,5.3279473506617037e-27,7.2481835789853302e-33,2.4335585301672556e-17,1.5128034079057322e-24,3.5996764722299429e-14,3.142422896480552e-57,1.2446044799556548e-35,1.0528266241619223e-37,4.7063685674184049e-42,2.1917684599382593e-43,1.0214277109804937e-73
5.497858049064636e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230454820607563,0.11866726766236836,0.022821528462713684,0.0,6.2778065531827284e-19,1.129011096449382e-12,1.4320796867048003e-19,4.0537854163490971e-19,1.6286975941922933e-21,4.8568063076976877e-08,5.8289631960296675e-37,4.8519098724607322e-08,1.2719669499130354e-25,2.1043912283920269e-23,2.2275382689696442e-30,6.5425405473742581e-33,4.1442094156497653e-14,1.0191893146372793e-27,2.6495299141611905e-06,7.846037697512699e-08,3.3407773680291272e-10,3.1060686256924397e-14,9.5495823239281895e-14,2.6349482400658413e-10,1.7116842409911124e-19,2.368945758159643e-17,2.441323226885176e-29,1.1969416478761458e-13,2.4358235645666636e-14,5.8852797584535783e-12,6.4346023743629488e-23,5.5240207227161065e-29,1.6523847532950349e-24,8.3754899776718369e-26,5.9383842664830678e-35,2.7045629316042594e-34,6.3746347160312309e-30,6.7886474668198339e-27,1.0131968155559302e-32,2.754840224216877e-17,1.6978230505622166e-24,4.0742323588660336e-14,5.4467904893640368e-57,1.8005891042042172e-35,1.6197849868428638e-37,7.5943713171295024e-42,3.5832682474736657e-43,2.2897035450147785e-73
5.828269038530405e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230438425221509,0.11866710552363778,0.022821526105054342,0.0,7.5398150588899955e-19,1.2687841963381794e-12,1.8022640408714475e-19,4.8284232319134046e-19,1.9275141041623153e-21,5.1489442628908325e-08,8.266428048154466e-37,5.143475917753658e-08,1.6053445922583042e-25,2.6258451847063514e-23,2.8024137396374815e-30,8.7400160328296828e-33,4.6621095599920028e-14,1.3617826616119418e-27,2.8087335527012735e-06,8.3175661495380738e-08,3.5530916605358004e-10,3.4708680470280617e-14,1.0564888093975323e-13,2.7649668286701273e-10,1.9655533359544635e-19,2.8220920686145441e-17,3.4553394038829612e-29,1.2567598131222722e-13,2.5579585782535628e-14,6.5785462786096085e-12,7.6250163654730305e-23,7.2307274711430456e-29,2.086336788062917e-24,1.1079849536664229e-25,8.9070498277391106e-35,3.6303194789249716e-34,8.4340240524679366e-30,8.5259725225134404e-27,1.3869608520517847e-32,3.0960505315869542e-17,1.8919903213783273e-24,4.5781606455193678e-14,9.1284373926952579e-57,2.549121945134469e-35,2.4300706194458097e-37,1.1910342969811887e-41,5.692972095513669e-43,4.8612581874679478e-73
6.1586800279961736e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230422030168049,0.11866694338809475,0.022821523747396405,0.0,8.9631157542418423e-19,1.4167110260476038e-12,2.2386916545075928e-19,5.6958413892353613e-19,2.25941731095754e-21,5.4411071920301479e-08,1.1499426808141981e-36,5.435039166811733e-08,2.0001857597216003e-25,3.2347674301514633e-23,3.4807546892933696e-30,1.1486416068928278e-32,5.211021762379278e-14,1.7905129184497219e-27,2.9679339993063381e-06,8.7890941718886008e-08,3.7665651537843333e-10,3.8537060855794363e-14,1.1614827528384117e-13,2.8921946853203067e-10,2.237156189726393e-19,3.3296086050032249e-17,4.7972152833412448e-29,1.3152939281641674e-13,2.6774879083675654e-14,7.3053324860385586e-12,8.9475738952179833e-23,9.3148318368084813e-29,2.600562076084293e-24,1.4420789004035239e-25,1.3063750601958555e-34,4.7929243007559679e-34,1.0982817353310563e-29,1.0571478912691724e-26,1.8637056726031151e-32,3.4571917741758738e-17,2.095115923060953e-24,5.1114609403795127e-14,1.4849896060631293e-56,3.5399704234944608e-35,3.5649120530412418e-37,1.8211475791099279e-41,8.8171386350393478e-43,9.8835436501111678e-73
6.489091017461942e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230405635446841,0.11866678125573923,0.022821521389739897,0.0,1.0557584241569266e-18,1.5727914400657277e-12,2.7484830563348561e-19,6.6612688025339969e-19,2.6258844975332302e-21,5.7332945604475924e-08,1.5723804941238475e-36,5.7265996197119327e-08,2.4635799344638028e-25,3.9394206914153376e-23,4.2739886113358112e-30,1.4876943768180089e-32,5.7910240930003555e-14,2.3205853944801769e-27,3.1271312540404659e-06,9.260621763705452e-08,3.9811763201156134e-10,4.2542680883864293e-14,1.2697542723178268e-13,3.0166926236311632e-10,2.5262942442374219e-19,3.8945718208497652e-17,6.5465685804895312e-29,1.3725719876109815e-13,2.7944690941277645e-14,8.0649188756058525e-12,1.0408039797577342e-22,1.1829426937290857e-28,3.2043820022300384e-24,1.8497954560232604e-25,1.8782105154375414e-34,6.2348980465842109e-34,1.4099811691489938e-29,1.2958162239692247e-26,2.4632256523192781e-32,3.8382662373131693e-17,2.3070206380162746e-24,5.6741328516426486e-14,2.3560801992032126e-56,4.8320879243586824e-35,5.1265059016380784e-37,2.7227892287663311e-41,1.3351671894595123e-42,1.9415949050849606e-72
6.819502006927711e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230389241057567,0.11866661912657113,0.022821519032084851,0.0,1.2333070545657161e-18,1.7370252929031072e-12,3.3390561858970507e-19,7.7299322773313048e-19,3.0283635006382779e-21,6.0255058451250666e-08,2.1168631631908228e-36,6.0181572765304298e-08,3.0029962735477217e-25,4.7482634751892237e-23,5.1940929967016711e-30,1.9016613359840373e-32,6.4021932501997639e-14,2.9688428016745652e-27,3.286325316967737e-06,9.7321489241249928e-08,4.1969041033297539e-10,4.6722455641170185e-14,1.3811277016155053e-13,3.1385201252456269e-10,2.8327501069614632e-19,4.5200575419901182e-17,8.796199402477452e-29,1.428621399296635e-13,2.9089584146146118e-14,8.8566016986960081e-12,1.2011995451237381e-22,1.4830966172946244e-28,3.9076271394173945e-24,2.3419225394480918e-25,2.6520640069266596e-34,8.0034150693624858e-34,1.787086471318261e-29,1.5720441400725591e-26,3.2075930458480134e-32,4.2392761702031713e-17,2.5275350392762801e-24,6.2661759875116042e-14,3.6539202523653668e-56,6.4942182926259071e-35,7.2403163326111101e-37,3.9886627679667395e-41,1.9807892984615855e-42,3.6906031256774163e-72
7.1499129963934795e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230372846999928,0.11866645700059038,0.022821516674431285,0.0,1.4299393732667732e-18,1.9094124390923831e-12,4.0181139259307454e-19,8.9070567236232894e-19,3.4682749377877216e-21,6.3177405343453368e-08,2.810100620499205e-36,6.3097121373426057e-08,3.6262821239690773e-25,5.6699225547341534e-23,6.2535886888286804e-30,2.4020808431063153e-32,7.0446045977048197e-14,3.7538759880852815e-27,3.4455161881522281e-06,1.0203675652278933e-07,4.4137279045057155e-10,5.1073360146152643e-14,1.4954367341756296e-13,3.2577353802702483e-10,3.1562941844173741e-19,5.2091409667102194e-17,1.165399552707845e-28,1.4834688990236761e-13,3.0210116521807258e-14,9.679692487930788e-12,1.3764568494628681e-22,1.8379123409262665e-28,4.7206367506756412e-24,2.9300810644790748e-25,3.6841949100898765e-34,1.0150623585368457e-33,2.2389105671444949e-29,1.889411809271346e-26,4.1212862784263574e-32,4.6602237870166329e-17,2.7564987493770711e-24,6.8875899561959712e-14,5.5431237502469713e-56,8.6063194928774854e-35,1.0060341112520699e-36,5.7365975034652673e-41,2.8848159299689428e-42,6.7887394700018697e-72
7.480323985859248e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230356453273601,0.11866629487779695,0.022821514316779219,0.0,1.646634070591521e-18,2.0899527331881191e-12,4.7936396787324759e-19,1.0197865214941512e-18,3.9470130062574997e-21,6.6099981275549188e-08,3.6828694664727574e-36,6.6012642022230772e-08,4.3416623920976379e-25,6.7131858335829479e-23,7.4655377781379505e-30,3.0015494541235014e-32,7.7183321793148579e-14,4.6960680536071179e-27,3.6047038676580173e-06,1.0675201947294367e-07,4.6316275763565344e-10,5.5592428686815857e-14,1.6125241488052541e-13,3.3743953031251871e-10,3.4966863799657476e-19,5.9648966658633505e-17,1.5243801799219568e-28,1.5371406327441188e-13,3.1306829430791258e-14,1.0533517873794309e-11,1.56709494471497e-22,2.2536728422852064e-28,5.654258552136752e-24,3.6267260325253911e-25,5.0422681224666711e-34,1.2733773216320292e-33,2.7755003066871715e-29,2.2516362165313381e-26,5.2312740835775002e-32,5.1011112673190756e-17,2.9937601772500444e-24,7.5383743659121425e-14,8.25008557994425e-56,1.1260214999444307e-34,1.3771861130726457e-36,8.1125775275566943e-41,4.130691953345203e-42,1.2155606313698477e-71
7.810734975325016e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230340059878305,0.11866613275819077,0.022821511959128672,0.0,1.884366196402164e-18,2.2786460297663539e-12,5.673883822057171e-19,1.1607579215721132e-18,4.4659477759531477e-21,6.9022781349877515e-08,4.7705739344899032e-36,6.8928134712456991e-08,5.1577379383847468e-25,7.8869730662839224e-23,8.8435371234887067e-30,3.7137814521048721e-32,8.423448759115972e-14,5.8177157354711752e-27,3.7638883555491741e-06,1.1146727808293919e-07,4.8505834076663857e-10,6.0276753001294534e-14,1.7322410225253684e-13,3.4885555760967591e-10,3.8536816883930916e-19,6.7903985829951882e-17,1.9707675190461364e-28,1.5896622912543171e-13,3.2380239638469052e-14,1.1417419066419143e-11,1.7736658888443809e-22,2.7369592815247606e-28,6.7198482137471115e-24,4.4451527199780022e-25,6.8078125135352363e-34,1.5815565934444597e-33,3.4076564079561832e-29,2.6625669917816571e-26,6.5671388440297096e-32,5.5619407572469767e-17,3.239175757940444e-24,8.218528824883416e-14,1.2076123096525714e-55,1.4561281128093659e-34,1.8598204055586522e-36,1.129801862495508e-40,5.8240372324217194e-42,2.1239493563230971e-71
8.141145964790785e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230323666813727,0.11866597064177174,0.022821509601479665,0.0,2.1441072041744047e-18,2.4754921834245022e-12,6.6673611986186376e-19,1.314141860216575e-18,5.0264256459966431e-21,7.1945800775702334e-08,6.1135073023338743e-36,7.1843599444836061e-08,6.0834851039936571e-25,9.2003339312678701e-23,1.0401717537302344e-29,4.5536229117437011e-32,9.1600258317360698e-14,7.1430612912133642e-27,3.9230696518897707e-06,1.1618253234395776e-07,5.0705761194327236e-10,6.5123481817421232e-14,1.8544465738107571e-13,3.6002706602736111e-10,4.2270300991357682e-19,7.6887200344574038e-17,2.520666201328421e-28,1.6410589598658581e-13,3.3430869103044291e-14,1.2330751712044941e-11,1.9966278745289353e-22,3.2946452792404281e-28,7.9292691808351568e-24,5.3994939481616494e-25,9.0772787708498266e-34,1.9464248232058018e-33,4.1469362189154535e-29,3.1261855630939255e-26,8.1611392385376691e-32,6.0427143698038027e-17,3.492609795140452e-24,8.9280529413400133e-14,1.7389657556940762e-55,1.8629031536975533e-34,2.4803662095429508e-36,1.551322001799333e-40,8.0952178303972037e-42,3.6240710047530924e-71
8.471556954256555e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230307274079584,0.11866580852853982,0.02282150724383222,0.0,2.4268247106369258e-18,2.6804910487809133e-12,7.7828372288256344e-19,1.4804601891572177e-18,5.6297715406317935e-21,7.4869034865375629e-08,7.7574778765961393e-36,7.4759036220091995e-08,7.1282540492741937e-25,1.066241856786065e-22,1.2154738042134386e-29,5.5371113223846616e-32,9.9281336634566661e-14,8.6984186027345708e-27,4.0822477567438742e-06,1.2089778224713841e-07,5.291586849356044e-10,7.0129818991943358e-14,1.9790074087105063e-13,3.709593839893627e-10,4.6164803824472624e-19,8.6629337095400931e-17,3.1923361243132806e-28,1.6913550430237829e-13,3.4459245546149385e-14,1.3272885377750736e-11,2.2363711924930093e-22,3.9338761412253599e-28,9.2948921865297738e-24,6.5047208251309523e-25,1.1965086662962216e-33,2.3753975698547825e-33,5.0056701684827898e-29,3.6466011562871041e-26,1.0048326534491617e-31,6.5434341860581698e-17,3.7539337324780827e-24,9.6669463235191693e-14,2.4655528815768378e-55,2.3599038251428544e-34,3.2701884197741735e-36,2.1026770796214436e-40,1.1106036212881542e-41,6.0481415282885676e-71
8.801967943722324e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230290881675611,0.11866564641849493,0.022821504886186349,0.0,2.7334826201573088e-18,2.8936424804747999e-12,9.0293270884490723e-19,1.6602346218929497e-18,6.2772890112678767e-21,7.7792479033882922e-08,9.7540571440300971e-36,7.7674445038941768e-08,8.301768464474099e-25,1.2282481678187188e-22,1.4117786280954828e-29,6.681481479464604e-32,1.0727841297234997e-13,1.0512190002927654e-26,4.2414226701755518e-06,1.2561302778357741e-07,5.5135971500967586e-10,7.5293023288526563e-14,2.1057974857907284e-13,3.8165772275293776e-10,5.0217790132221536e-19,9.716111670589341e-17,4.0062526021487638e-28,1.7405745273019891e-13,3.546584112014557e-14,1.4243203525425621e-11,2.4934757361479436e-22,4.6620653929610734e-28,1.0829595126740364e-23,7.7766375231212955e-25,1.5604655215347791e-33,2.8764861651488693e-33,5.9969611024692169e-29,4.2280505877561459e-26,1.2266593088980114e-31,7.0641022552848739e-17,4.0230261314832297e-24,1.0435208579665142e-13,3.4508776690246457e-55,2.9623386874621521e-34,4.2658725047584472e-36,2.8159201631744895e-40,1.5052684462776462e-41,9.9049559117591356e-71
9.132378933188094e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230274489601524,0.11866548431163705,0.022821502528542075,0.0,3.0650409357593428e-18,3.1149463331657595e-12,1.0416080935701743e-18,1.8539867584459776e-18,6.9702624940510874e-21,8.0716128794724329e-08,1.2161293064449682e-35,8.0589825902095564e-08,9.6141237704336511e-25,1.4069850687003879e-22,1.6306572968399838e-29,8.0052286241804294e-32,1.1559216596933254e-13,1.261500371488305e-26,4.4005943922488674e-06,1.3032826894432992e-07,5.7365889720243549e-10,8.0610406376346264e-14,2.2346973410744161e-13,3.9212718116609271e-10,5.4426735480435213e-19,1.0851325353142662e-16,4.9854040582637184e-28,1.7887410271459906e-13,3.6451108937796034e-14,1.5241102910440768e-11,2.7684913872560499e-22,5.486870560422536e-28,1.2546762562858768e-23,9.2318782065602252e-25,2.0152192495742723e-33,3.4583374475766523e-33,7.1346987737712218e-29,4.874894148103758e-26,1.4856796954148366e-31,7.6047205962505518e-17,4.2997719125156714e-24,1.1232839318029289e-13,4.7715984486944063e-55,3.6872910543191558e-34,5.510269178177737e-36,3.7295074683073e-40,2.0174668579354419e-41,1.5927395718733897e-70
9.462789922653863e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230258097857051,0.11866532220796606,0.022821500170899414,0.0,3.4224558795644612e-18,3.3444024615337945e-12,1.1952585695025654e-18,2.0622380788706581e-18,7.7099571353483014e-21,8.3639979759909074e-08,1.5043943501603359e-35,8.3505178810256725e-08,1.1075787002713453e-24,1.6033935531203798e-22,1.8737333163763293e-29,9.5281073280395823e-32,1.2422326247565203e-13,1.5039716504363059e-26,4.5597629230278803e-06,1.3504350572040989e-07,5.9605446629441892e-10,8.607933282495979e-14,2.3655941479382583e-13,4.0237274566612416e-10,5.8789114276084926e-19,1.2071645566041859e-16,6.155330141608519e-28,1.8358774062946895e-13,3.7415586636163415e-14,1.6265993516117837e-11,3.0615266728667105e-22,6.4161932179386241e-28,1.4460285641372159e-23,1.0887901498807422e-24,2.578761684591232e-33,4.1302345275266013e-33,8.4335575856160582e-29,5.591615896196316e-26,1.7862795325586951e-31,8.1652911972143918e-17,4.5840623933099618e-24,1.2059838146870065e-13,6.5149091899332204e-55,4.553748210649802e-34,7.0527501328409336e-36,4.8886574869243264e-40,2.6758015801856674e-41,2.5166235069479865e-70
9.793200912119633e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230241706441932,0.11866516010748196,0.022821497813258373,0.0,3.8066797552615175e-18,3.5820107202787762e-12,1.3648547722987821e-18,2.2855099708545351e-18,8.4976211651954549e-21,8.6564027635450204e-08,1.8474291348571862e-35,8.6420503764122001e-08,1.269759483166515e-24,1.8184193021215741e-22,2.1426820790187547e-29,1.1271199633011817e-31,1.3317235803768064e-13,1.7821566181538747e-26,4.7189282625766508e-06,1.3975873810279185e-07,6.1854469507743749e-10,9.1697217909213532e-14,2.4983809022427167e-13,4.1239929547973126e-10,6.3302429818140439e-19,1.3380142491568188e-16,7.5444707368856217e-28,1.8820059301276557e-13,3.8359762489135589e-14,1.7317298060008796e-11,3.3729875694836266e-22,7.4581505030721258e-28,1.658456158299538e-23,1.27629833591304e-24,3.2719270896053562e-33,4.9021408746762979e-33,9.9090090134044475e-29,6.3828193285852792e-26,2.1331577494863747e-31,8.7458160173337966e-17,4.8757945323965672e-24,1.2916204674453106e-13,8.797432774960572e-55,5.5828636321189819e-34,8.9505085786821252e-36,6.3468965488318374e-40,3.5147075360386601e-41,3.9138257874035313e-70
1e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230231447478181,0.11866505865293722,0.022821496337648441,0.0,4.0612226704514871e-18,3.7348738288699237e-12,1.4795569721002447e-18,2.4331271144120948e-18,9.015563889433023e-21,8.8394241936220399e-08,2.0935269191389443e-35,8.824514598578195e-08,1.3799117351433282e-24,1.9628968678436368e-22,2.3249443511309776e-29,1.2484141491032682e-31,1.3893554523536032e-13,1.9761045050028736e-26,4.8185457438461818e-06,1.4270992631058764e-07,6.3266838851514991e-10,9.528802538696028e-14,2.5824064442158532e-13,4.1856544978161623e-10,6.6202935194593836e-19,1.4245342398339949e-16,8.5392884112725503e-28,1.9103741020847285e-13,3.8940526922807482e-14,1.7988480910417124e-11,3.5777553500160261e-22,8.1713085659285705e-28,1.8027961688239748e-23,1.4056493905455662e-24,3.7821722838074804e-33,5.4408607036126449e-33,1.0929533528332338e-28,6.9180168498239291e-26,2.376029576903823e-31,9.1193111772081142e-17,5.0621279643212511e-24,1.3467133476413063e-13,1.0567140716148937e-54,6.3200294712165109e-34,1.0347751272828388e-35,7.439070127474635e-40,4.1494503352395032e-41,5.1224645447967895e-70
1.0123611901585402e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523022531535591,0.11866499801018462,0.022821495455618984,0.0,4.2186610884552748e-18,3.827770964120493e-12,1.551389632228344e-18,2.5243237179968141e-18,9.3344853770509402e-21,8.9488268221951094e-08,2.2532343437933777e-35,8.9335800764381738e-08,1.449075367828738e-24,2.0530143787045626e-22,2.4392310906208153e-29,1.3256904902482974e-31,1.4244009683731176e-13,2.0998155079333921e-26,4.8780904109592374e-06,1.444739660824107e-07,6.411278946308182e-10,9.7461527893452128e-14,2.6329566009063716e-13,4.2221160193665845e-10,6.7964198203745888e-19,1.4779885685551577e-16,9.1841697979847977e-28,1.9271487426688837e-13,3.9283946076709548e-14,1.8394452156355998e-11,3.7039878922855e-22,8.6210799634509261e-28,1.8934493654280171e-23,1.4876211817419274e-24,4.1184575045991203e-33,5.7846955391892376e-33,1.1577317982293067e-28,7.2532283003958467e-26,2.5313270507915242e-31,9.3462969864801655e-17,5.1748711229502667e-24,1.3801938509051204e-13,1.1773084339363696e-54,6.79796071187501e-34,1.1268742181185934e-35,8.1663624582914563e-40,4.5747685025930083e-41,6.001259309862121e-70
