Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53)
6.700717070869949e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435732493009753,0.11022605192394641,0.022361792907820196,0.0,3.2721864094222515e-12,0.00025427798077455875,6.5969120872341207e-05,6.2171608251956229e-07,2.3991683659668523e-16,0.00058141851793022203,1.7324983638005991e-14,0.00029629291406713419,2.3985591203401949e-11,4.3367389360958194e-14,3.4884872840818618e-12,4.5390463290575641e-14,1.5459695176135528e-11,1.1695116581096598e-09,0.0077830605457296859,0.00085357350619261728,8.0332290449446615e-05,1.1572419589741521e-10,3.9688823993332219e-08,6.7817934335240018e-11,4.1027310452957486e-07,1.1762809363953943e-05,1.3206207659094209e-10,4.847865034217406e-06,3.2342930487395436e-09,1.8442326322594594e-09,2.0469193535104173e-10,2.9556462652657193e-14
6.716999427427243e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44357008015692989,0.11022312309549163,0.022360698041197075,0.0,3.2999287396746745e-12,0.00025545626594581413,6.6333138628776837e-05,6.2597175443359145e-07,2.4232102472463945e-16,0.00058275551006797886,1.7528178331102209e-14,0.00029660017710754109,2.4155636167921656e-11,4.3887581533867818e-14,3.5116035261441541e-12,4.5772238704722204e-14,1.5567217406231556e-11,1.1808164902403732e-09,0.007784277198145062,0.00085539920495663723,8.0433330527087885e-05,1.1611834446326048e-10,3.9777889096055556e-08,6.7992458529350885e-11,4.1085887478040291e-07,1.1764721600090368e-05,1.3254736806834358e-10,4.8710285686859458e-06,3.241572441326713e-09,1.8620764301889254e-09,2.0582006774590369e-10,2.9702600684771328e-14
6.733281783984538e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44356692544399934,0.11022020730859627,0.022359603243791278,0.0,3.3278325897118824e-12,0.00025663651786216762,6.6697992772664914e-05,6.3024515134462532e-07,2.4474214371307398e-16,0.00058409193480645958,1.7733209316714862e-14,0.000296906320953166,2.4326424995046464e-11,4.4412551242816977e-14,3.5347922500612023e-12,4.6156035893580767e-14,1.5675167336565273e-11,1.1922012661900023e-09,0.0077854805219564798,0.00085722392890221703,8.053422061703717e-05,1.1651276785504744e-10,3.9866916139075778e-08,6.8166907326896234e-11,4.1144346163020653e-07,1.1766617250833977e-05,1.3303323250433278e-10,4.8942322021753132e-06,3.2488479595415625e-09,1.8800465388794985e-09,2.0695078638451405e-10,2.9849086033765791e-14
6.749564140541832e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44356378502989058,0.11021730443403291,0.022358508515526856,0.0,3.3558984721951434e-12,0.00025781873298626369,6.706368262895471e-05,6.3453629344586191e-07,2.4718026238765951e-16,0.00058542779118385326,1.7940087971410485e-14,0.00029721134976958799,2.4497958632243355e-11,4.4942328273516762e-14,3.5580533867656515e-12,4.6541858834733435e-14,1.5783545212180713e-11,1.2036663344259455e-09,0.007786670647663238,0.000859047678856273,8.0634961436856981e-05,1.1690746534461434e-10,3.9955905060063407e-08,6.8341281669334806e-11,4.1202687711261241e-07,1.1768496626899091e-05,1.3351967067570952e-10,4.9174758609005375e-06,3.2561195985543034e-09,1.8981435095368975e-09,2.0808408916443443e-10,2.9995919015764774e-14
6.765846497099127e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435606587836089,0.1102144143438475,0.022357413856328567,0.0,3.3841268999096724e-12,0.00025900290779250906,6.7430207529060759e-05,6.388452008187738e-07,2.4963544966184164e-16,0.00058676307824322691,1.8148825705293254e-14,0.00029751526770686556,2.467023802181945e-11,4.5476942500438251e-14,3.5813868672967099e-12,4.6929711499289905e-14,1.589235127571925e-11,1.2152120438535313e-09,0.0077878477044873509,0.00086087045563792563,8.0735553698126701e-05,1.1730243620492865e-10,4.0044855796985591e-08,6.851558248231438e-11,4.1260913305503567e-07,1.1770360032154333e-05,1.3400668333771765e-10,4.9407594713259292e-06,3.2633873535637569e-09,1.9163678940613025e-09,2.0921997400310157e-10,3.0143099944769793e-14
6.782128853656421e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355754657544433,0.11021153691134671,0.022356319266121801,0.0,3.4125183857624263e-12,0.00026018903876700602,6.7797566810732872e-05,6.4317189343321748e-07,2.5210777453685012e-16,0.00058809779503251594,1.8359433961927242e-14,0.00029781807889959556,2.4843264100926965e-11,4.6016423886672705e-14,3.6047926227980791e-12,4.7319597851924002e-14,1.6001585767429777e-11,1.2268387438135936e-09,0.0077890118203860458,0.00086269226005864213,8.0835998106519426e-05,1.1769767971014816e-10,4.0133768288115365e-08,6.8689810674602358e-11,4.1319024108068135e-07,1.1772207763753362e-05,1.3449427122409983e-10,4.9640829601635541e-06,3.2706512197967263e-09,1.9347202450435145e-09,2.1035843883745334e-10,3.0290629130679785e-14
6.798411210213716e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355444827695989,0.11020867201108552,0.022355224744832609,0.0,3.4410734427798688e-12,0.00026137712240748581,6.8165759817928528e-05,6.4751639114754467e-07,2.5459730610172834e-16,0.00058943194060451416,1.8571924218258085e-14,0.00029811978746697358,2.5017037801568118e-11,4.6560802483790748e-14,3.6282705845159195e-12,4.7711521850908978e-14,1.6111248925178761e-11,1.2385467840800464e-09,0.0077901631220640821,0.00086451309292237706,8.0936295361875758e-05,1.1809319513563073e-10,4.0222642472065107e-08,6.8863967137882392e-11,4.137702126116894e-07,1.1774040112262153e-05,1.349824350473907e-10,4.9874462543717595e-06,3.2779111925079277e-09,1.9532011157611174e-09,2.1149948162353055e-10,3.0438506879923031e-14
6.81469356677101e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355136376097742,0.11020581951885518,0.02235413029238769,0.0,3.4697925841057336e-12,0.00026256715522324464,6.8534785900686683e-05,6.5187871370871239e-07,2.5710411353335683e-16,0.00059076551401686492,1.8786307984534243e-14,0.00029842039751285188,2.5191560050600203e-11,4.7110108431701152e-14,3.6518206837968268e-12,4.8105487448152311e-14,1.6221340984460215e-11,1.2503365148574612e-09,0.0077913017349860083,0.00086633295502571111,8.1036446158276829e-05,1.1848898175795151e-10,4.0311478287770566e-08,6.9038052747250371e-11,4.1434905887220843e-07,1.1775857361785147e-05,1.3547117549914685e-10,5.0108492811536974e-06,3.2851672669800804e-09,1.9718110601746383e-09,2.1264310033608103e-10,3.0586733495125821e-14
6.8472582798856e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44354523557403247,0.11020015126775999,0.02235194159374063,0.0,3.527725172831063e-12,0.00026495305447521759,6.9275334722706763e-05,6.6065691180309603e-07,2.6216983314358015e-16,0.00059343094061738079,1.9220802253954141e-14,0.00029901833837916092,2.5542853875572322e-11,4.8223623380372168e-14,3.6991370209243093e-12,4.8899559213418735e-14,1.6442812737794285e-11,1.2741624509022444e-09,0.0077935413902912995,0.00086996977010145543,8.1236311122170757e-05,1.1928136570558303e-10,4.048903457177632e-08,6.9386014822246007e-11,4.1550341950697606e-07,1.1779447668728114e-05,1.3645038895095661e-10,5.0577742424666936e-06,3.2996677024773908e-09,2.0094203893233259e-09,2.1493805753083904e-10,3.0884234515670464e-14
6.87982299300019e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353916102191188,0.1101945311886553,0.02234975316960686,0.0,3.5863202593511954e-12,0.00026734670882613707,7.0019208194023892e-05,6.6950664346839542e-07,2.6730548853957059e-16,0.00059609406739181514,1.9663009515210512e-14,0.00029961193402472749,2.5897152887997542e-11,4.9357211613312161e-14,3.7467410868853027e-12,4.9701844636948e-14,1.6666002864313831e-11,1.2983193621057874e-09,0.0077957317656730156,0.00087360271151624232,8.1435598438371444e-05,1.2007482579055325e-10,4.066643665800193e-08,6.9733703574177328e-11,4.1665340893573216e-07,1.1782980832885368e-05,1.374319167023253e-10,5.1048572665688714e-06,3.3141524891067855e-09,2.047552677687294e-09,2.1724329457935499e-10,3.1183134540535428e-14
6.91238770611478e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44353313913128661,0.11018895833114835,0.022347565019422571,0.0,3.6455819528168156e-12,0.00026974809076017438,7.0766401321346333e-05,6.7842806268154757e-07,2.7251163629921991e-16,0.00059875488697487425,2.011302304105426e-14,0.00030020121673402775,2.6254464318042203e-11,5.0511117415410175e-14,3.7946323358626046e-12,5.0512375108219485e-14,1.689091316357598e-11,1.3228100653618395e-09,0.0077978738214248304,0.00087723178539108855,8.1634313459385562e-05,1.2086935627077616e-10,4.0843684069450531e-08,7.0081125424032636e-11,4.1779911013724898e-07,1.1786458906985958e-05,1.3841576355700762e-10,5.1520977797519407e-06,3.3286215901294301e-09,2.0862123811466223e-09,2.1955879591442149e-10,3.1483435860463596e-14
6.944952419229371e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352716894781574,0.1101834317634879,0.022345377142633675,0.0,3.7055143640482367e-12,0.00027215717294049317,7.1516909197116043e-05,6.874213216480877e-07,2.7778883440648702e-16,0.00060141339207789941,2.057093662935512e-14,0.00030078621855166303,2.6614795314055732e-11,5.1685586471176671e-14,3.842810223453463e-12,5.1331181917943802e-14,1.711754539812567e-11,1.3476373842229767e-09,0.0077999684991346806,0.00088085699774179604,8.1832461452181505e-05,1.2166495142498081e-10,4.1020776334221779e-08,7.0428286545892703e-11,4.1894060321331729e-07,1.1789883851924936e-05,1.3940193400797092e-10,5.1994952120889875e-06,3.3430749692476661e-09,2.125403966141737e-09,2.21884546232419e-10,3.178514070959413e-14
6.977517132343961e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44352124953577121,0.11017795057220026,0.022343189538695643,0.0,3.7661216054677517e-12,0.00027457392820732417,7.2270726995877151e-05,6.9648657080588801e-07,2.831376422516079e-16,0.00060406957548854489,2.1036844600460049e-14,0.00030136697128419848,2.6978152942745192e-11,5.2880865860057426e-14,3.8912742066071425e-12,5.2158296258989693e-14,1.7345901293805169e-11,1.3728041488237015e-09,0.0078020167220490275,0.00088447835448296312,8.2030047600240521e-05,1.224616055530985e-10,4.1197712985490538e-08,7.0775192873629328e-11,4.2007796548194228e-07,1.1793257540392548e-05,1.4039043224567966e-10,5.2470489973915567e-06,3.3575125906029444e-09,2.1651319095516615e-09,2.2422053048209416e-10,3.2088251266385628e-14
7.010081845458551e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351537997767154,0.11017251386173216,0.022341002207073309,0.0,3.8274077910327378e-12,0.00027699832957607892,7.3027849970749658e-05,7.0562395882894387e-07,2.8855862063123772e-16,0.00060672343007045254,2.1510841794521066e-14,0.00030194350650198829,2.7344544189353112e-11,5.4097204051706402e-14,3.9400237435637066e-12,5.2993749227266387e-14,1.7575982540060867e-11,1.3983131958037006e-09,0.0078040193954302985,0.00088809586143188621,8.2227077005542551e-05,1.232593129766266e-10,4.1374493561493659e-08,7.1121850107581331e-11,4.2121127156876172e-07,1.179658176040004e-05,1.4138126216637257e-10,5.294758573167727e-06,3.3719344187738195e-09,2.2054006985725151e-09,2.2656673385366194e-10,3.2392769654567347e-14
7.042646558573141e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443509559373922,0.11016712075410005,0.022338815147240686,0.0,3.8893770361694841e-12,0.00027943035023550065,7.3788273450007706e-05,7.1483363263120773e-07,2.9405233174852315e-16,0.00060937494876292454,2.1993023568792661e-14,0.00030251585554098549,2.7713975957838722e-11,5.5334850901217575e-14,3.9890582937939205e-12,5.3837571822562194e-14,1.7807790790247294e-11,1.4241673682312731e-09,0.0078059774069076096,0.0008917095243123472,8.2423554690488345e-05,1.2405806803897725e-10,4.1551117605505731e-08,7.1468263721225444e-11,4.2234059349680371e-07,1.179985821870223e-05,1.423744273803713e-10,5.3426233805811214e-06,3.3863404187739371e-09,2.2462148305962877e-09,2.2892314176823272e-10,3.2698697944135581e-14
7.075211271687732e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350378684246194,0.11016177038854676,0.022336628358680777,0.0,3.9520334577077312e-12,0.00028186996354585234,7.4551992833766086e-05,7.2411573737046913e-07,2.9961933921313067e-16,0.00061202412458059147,2.2483485794898162e-14,0.00030308404950453774,2.8086455071062627e-11,5.6594057644315274e-14,4.0383773179403528e-12,5.468979494933882e-14,1.8041327661928386e-11,1.4503695155269329e-09,0.0078078916268205789,0.0008953193487582869,8.2619485599757578e-05,1.248578651057994e-10,4.1727584665816258e-08,7.1814438967788946e-11,4.2346600077423937e-07,1.180308854411386e-05,1.4336993122033521e-10,5.3906428644108671e-06,3.4007305560499765e-09,2.2875788130898872e-09,2.3128973986757662e-10,3.3006038152372355e-14
7.107775984802322e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349806151841858,0.11015646192120447,0.022334441840885434,0.0,4.0153811738158955e-12,0.0002843171430371427,7.5319003590774693e-05,7.3347041645228636e-07,3.0526020804124532e-16,0.00061467095061308033,2.29823248560648e-14,0.00030364811926516855,2.8461988270974748e-11,5.7875076892502465e-14,4.0879802777599352e-12,5.5550449417482333e-14,1.8276594737175906e-11,1.4769224933871915e-09,0.0078097629085562992,0.00089892534031736388,8.2814874602104671e-05,1.2565869856527747e-10,4.1903894295709242e-08,7.2160380886792003e-11,4.2458756048011565e-07,1.1806274290719707e-05,1.4436777674946239e-10,5.4388164730124999e-06,3.4151047964796089e-09,2.32949716347447e-09,2.3366651400422226e-10,3.331479224488115e-14
7.140340697916912e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349238255376894,0.11015119452476498,0.022332255593355131,0.0,4.0794243039369347e-12,0.00028677186240738662,7.6089301255318335e-05,7.4289781153396111e-07,3.1097550465553816e-16,0.00061731542002467813,2.34896376443285e-14,0.00030420809546634266,2.8840582218805522e-11,5.9178162628168862e-14,4.1378666360682211e-12,5.6419565943012843e-14,1.8513593562865202e-11,1.5038291637085265e-09,0.0078115920888796875,0.00090252750445439847,8.300972649209652e-05,1.2646056282840913e-10,4.2080046053440591e-08,7.2506094310531186e-11,4.257053373481056e-07,1.1809416940981355e-05,1.4536796676963021e-10,5.4871436582797319e-06,3.4294631063694177e-09,2.3719744090050643e-09,2.3605345023188301e-10,3.3624962136646779e-14
7.172905411031502e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348674911700786,0.11014596738815556,0.022330069615598837,0.0,4.1441669687248911e-12,0.00028923409552089889,7.6862881424218576e-05,7.5239806252856248e-07,3.1676579688509376e-16,0.00061995752605399439,2.4005521557709229e-14,0.00030476400852421899,2.9222243495260206e-11,6.0503570199659605e-14,4.1880358566853206e-12,5.7297175148755062e-14,1.8752325650968266e-11,1.5310923945115306e-09,0.0078133799882574642,0.00090612584655471015,8.3204045991795602e-05,1.2726345232926445e-10,4.2256039502215258e-08,7.2851583870486608e-11,4.2681939384828971e-07,1.1812517908743506e-05,1.4637050382946613e-10,5.5356238756070519e-06,3.4438054524528276e-09,2.4150150866504773e-09,2.3845053479620078e-10,3.3936549693108452e-14
7.205470124146092e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348116039282187,0.11014077971622185,0.022327883907133847,0.0,4.2096132899820873e-12,0.00029170381640661975,7.7639739753936486e-05,7.6197130760899294e-07,3.2263165396530176e-16,0.00062259726201361926,2.4530074497357224e-14,0.00030531588862938699,2.9606978600716328e-11,6.1851556316305752e-14,4.2384874043835441e-12,5.818330756497105e-14,1.8992792478844236e-11,1.5587150598652453e-09,0.0078151274111758293,0.00090972037192734616,8.3397837752390477e-05,1.2806736152522704e-10,4.2431874210164523e-08,7.3196854003653795e-11,4.2792979026695511e-07,1.1815578542141253e-05,1.4737539023233658e-10,5.5842565838531119e-06,3.4581318018880047e-09,2.4586237429734993e-09,2.4085775412580137e-10,3.4249556731247658e-14
7.238034837260682e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434756155817709,0.11013563072941648,0.02232569846748559,0.0,4.2757673905969805e-12,0.00029418099925647179,7.8419871957775334e-05,7.7161768321210058e-07,3.2857364653771706e-16,0.0006252346212897833,2.5063394864670366e-14,0.00030586376574859113,2.9994793955424096e-11,6.3222379043416079e-14,4.2892207448367982e-12,5.9077993629956299e-14,1.9234995489527324e-11,1.5867000398116901e-09,0.0078168351464519403,0.00091331108580820482,8.3591106355775471e-05,1.2887228489721698e-10,4.2607549750323078e-08,7.3541908958787273e-11,4.2903658478437552e-07,1.1818600126409236e-05,1.483826280442415e-10,5.6330412453049011e-06,3.4724421222557587e-09,2.5028049340114098e-09,2.4327509482366203e-10,3.456398502068562e-14
7.270599550375273e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347011389997487,0.11013051966349388,0.022323513296187501,0.0,4.3426333944826411e-12,0.00029666561842374791,7.9203273803181673e-05,7.8133732404283521e-07,3.3459234664989504e-16,0.00062786959734201047,2.5605581558382959e-14,0.00030640766962643988,3.0385695899709974e-11,6.4616297797231613e-14,4.3402353445718476e-12,5.9981263690599993e-14,1.9478936092012149e-11,1.6150502202905812e-09,0.0078185039675393118,0.00091689799336305258,8.3783856316081202e-05,1.2967821694989626e-10,4.278306570060542e-08,7.3886752802548339e-11,4.3013983355055828e-07,1.1821583886594174e-05,1.4939221910160291e-10,5.6819773256426471e-06,3.4867363815574255e-09,2.5475632251567876e-09,2.4570254365878289e-10,3.4879836284786893e-14
7.303164263489863e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346465457880818,0.11012544576921117,0.02232132839278084,0.0,4.4102154265158423e-12,0.00029915764842152761,7.9989941109142692e-05,7.9113036307844728e-07,3.4068832775520289e-16,0.00063050218370277284,2.6156733971626548e-14,0.00030694762978710031,3.0779690694182919e-11,6.6033573339843125e-14,4.3915306709215153e-12,6.0893148002911434e-14,1.9724615661536602e-11,1.6437684930642468e-09,0.0078201346328272293,0.00092048109969043832,8.3976092081158423e-05,1.304851522118577e-10,4.2958421643782295e-08,7.4231389425553747e-11,4.3123959075897269e-07,1.1824530990172981e-05,1.5040416501893997e-10,5.7310642939054452e-06,3.5010145482127422e-09,2.5929031910386241e-09,2.4814008755815805e-10,3.5197112201767276e-14
7.335728976604453e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345923686459815,0.11012040831203483,0.022319143756814572,0.0,4.4785176124768014e-12,0.00030165706392112251,8.0779869743677517e-05,8.0099693157273099e-07,3.4686216471260603e-16,0.0006331323739771418,2.6716951988963131e-14,0.00030748367553598002,3.1176784519943729e-11,6.7474467774072476e-14,4.4431061919798259e-12,6.1813676732513806e-14,1.9972035539862201e-11,1.6728577556427404e-09,0.0078217278859343334,0.0009240604098245096,8.4167818034017216e-05,1.3129308523579878e-10,4.3133617167456992e-08,7.4575822548320962e-11,4.3233590871826911e-07,1.182744254957853e-05,1.514184671964242e-10,5.7803016224575694e-06,3.5152765910577202e-09,2.638829415403761e-09,2.5058771359903746e-10,3.5515814405803213e-14
