Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HOCXO(25),HO2X(135),C2H6X(39)
0.00017389944782756565,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024666070266195814,0.099119087695125771,0.014908899600453315,1.1576955599011114e-05,0.0015340063182127091,0.00012371080187638836,0.00058369488765273815,2.1463193313980781e-09,5.8891473160474347e-14,1.4120625252747743e-11,0.0,3.1271209129526397e-14,1.0787115799536494e-19,1.5612772922384705e-10,1.0032193457790458e-15,1.4026527937279234e-14,9.5295543694617046e-15,7.2759854522044752e-27,4.5333648591874418e-06,0.16780012795548732,1.2076702319487583e-09,5.4119093159065224e-06,0.0001380757885057959,5.6769789106066725e-10,4.607121482162357e-05,5.6581036877677111e-09,2.5381354442156901e-12,0.00023500241466180042,2.6696167510690785e-08,7.0160105702329953e-08,5.2948892196971344e-10,5.4596243475692724e-13,3.5266373614800898e-07,9.8165136474913114e-14
0.0001742168468465533,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024644836197619289,0.099118008430295251,0.014896558057290211,1.1612665578499921e-05,0.0015362785940215289,0.00012369199573788236,0.00058462023557065261,2.1504231423798036e-09,5.8973648225788349e-14,1.4131596790502139e-11,0.0,3.1268281146355069e-14,1.083303356149878e-19,1.5646007544465698e-10,1.0040537222489065e-15,1.4054873991539191e-14,9.5328362187009421e-15,7.3273570927405239e-27,4.5294129375075964e-06,0.16782137153422089,1.2075553836187888e-09,5.4122045329621688e-06,0.00013794697364513463,5.6708550545140423e-10,4.6024788903084256e-05,5.6523734555308057e-09,2.5380334067935005e-12,0.00023517097113018353,2.67154715920499e-08,7.0203544147235381e-08,5.3066494930380461e-10,5.4685427246197712e-13,3.5343713249171495e-07,9.8268162409440327e-14
0.00017453424586554093,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024623661782328967,0.09911693000080149,0.014884247922956366,1.1648405387882767e-05,0.0015385488668395227,0.00012367323620191605,0.00058554490165704613,2.1545261713259797e-09,5.9055743275407339e-14,1.4142552100791459e-11,0.0,3.1265360682889797e-14,1.0879053135088813e-19,1.567924080311927e-10,1.004887262398784e-15,1.4083216203441073e-14,9.5361107602976223e-15,7.378986919902023e-27,4.525472102381756e-06,0.16784255526384217,1.2074404955894515e-09,5.412498862562383e-06,0.00013781853889774311,5.6647514327498574e-10,4.5978510991875481e-05,5.6466605115742107e-09,2.53793180213209e-12,0.00023533918520854687,2.6734736442894499e-08,7.024688238815833e-08,5.3184081503971615e-10,5.4774547808386753e-13,3.5421054568881207e-07,9.8371067794464385e-14
0.00017516904390351624,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024581490843408851,0.099114775639389988,0.014859721327331758,1.1719974265207019e-05,0.0015430834261933001,0.00012363585656176101,0.0005873921944816909,2.1627298823534566e-09,5.9219694312108883e-14,1.4164414213503686e-11,0.0,3.1259542199154844e-14,1.0971397755530873e-19,1.5745703202854824e-10,1.0065518381090188e-15,1.413988911664594e-14,9.5426380360374282e-15,7.4830241828802007e-27,4.5176234932676837e-06,0.16788474424843847,1.2072106036759842e-09,5.4130848790406184e-06,0.00013756280271072629,5.6526044630652287e-10,4.5886396104301947e-05,5.6352861796616734e-09,2.5377298750791067e-12,0.00023567459199925561,2.6773149117883516e-08,7.0333260191692161e-08,5.3419206137295342e-10,5.4952599870439181e-13,3.5575742141940341e-07,9.8576518411771424e-14
0.00017580384194149155,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024539555329644306,0.099112624594107593,0.014835318715230004,1.1791661771033845e-05,0.0015476100414053098,0.00012359866219490505,0.00058923677835831013,2.1709304630194384e-09,5.9383328227291592e-14,1.4186211938057518e-11,0.0,3.125375344741531e-14,1.1064149736844996e-19,1.5812160067545972e-10,1.0082130816590249e-15,1.4196546709576576e-14,9.5491364258003146e-15,7.5881033444185938e-27,4.5098186378820469e-06,0.16792669703797078,1.2069805626293134e-09,5.4136674041661551e-06,0.00013730856598976183,5.6405371510887779e-10,4.5794864041291344e-05,5.6239800785540794e-09,2.5375296314495953e-12,0.00023600864655625963,2.6811406855519633e-08,7.0419242949567087e-08,5.3654266032677765e-10,5.5130400780764912e-13,3.573043609088394e-07,9.8781491301623769e-14
0.00017643863997946686,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024497853147516714,0.099110476848305359,0.014811039001814153,1.1863467449059908e-05,0.0015521287572111543,0.00012356165232597522,0.00059107866542145978,2.1791279119504457e-09,5.9546646958046459e-14,1.4207945618636415e-11,0.0,3.1247994198281123e-14,1.1157309153780218e-19,1.5878611343990072e-10,1.0098710018112106e-15,1.4253189014494328e-14,9.5556061558146746e-15,7.6942305169176311e-27,4.5020571471437645e-06,0.1679684157347304,1.2067503787666067e-09,5.4142464760363142e-06,0.00013705581495259501,5.6285486587095567e-10,4.5703908774748317e-05,5.612741601451567e-09,2.5373310402950524e-12,0.00023634136026617962,2.6849510960116297e-08,7.0504834449942434e-08,5.3889261133013696e-10,5.5307951648074674e-13,3.5885136175245592e-07,9.8985989412246415e-14
0.00017707343801744217,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024456382229363454,0.099108332385467596,0.0147868811155466,1.1935390846588004e-05,0.0015566396179552361,0.00012352482616605437,0.00059291786770979777,2.1873222278591239e-09,5.9709652422117203e-14,1.4229615596470364e-11,0.0,3.1242264223896267e-14,1.1250876079862024e-19,1.5945056979812606e-10,1.0115256073405754e-15,1.4309816063249273e-14,9.5620474494708855e-15,7.8014118218498154e-27,4.4943386367764644e-06,0.16800990241502417,1.2065200583030459e-09,5.414822132039684e-06,0.00013680453598710791,5.6166381599476941e-10,4.5613524364436446e-05,5.6015701481577734e-09,2.5371340713117637e-12,0.00023667274438202,2.6887462720679285e-08,7.0590038433260096e-08,5.4124191388198748e-10,5.5485253571230685e-13,3.6039842157145418e-07,9.919001566562346e-14
0.00017770823605541748,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024415140532969556,0.099106191189210491,0.01476284399798003,1.2007431514487098e-05,0.0015611426675951783,0.00012348818291346077,0.00059475439716724816,2.1955134095428145e-09,5.987234651816915e-14,1.4251222209871391e-11,0.0,3.1236563297954785e-14,1.134485058740213e-19,1.6011496923452894e-10,1.0131769070341131e-15,1.4366427887290185e-14,9.5684605273737637e-15,7.9096533897112018e-27,4.4866627272326136e-06,0.16805115912958501,1.2062896073536136e-09,5.4153944088739465e-06,0.00013655471564877269,5.6048048407372563e-10,4.5523704956356851e-05,5.5904651250075213e-09,2.5369386948275398e-12,0.00023700281002522787,2.692526341114235e-08,7.0674858592989453e-08,5.4359056754972966e-10,5.5662307639260124e-13,3.6194553801249468e-07,9.9393572957816389e-14
0.0001783430340933928,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024374126041167048,0.099104053243280393,0.014738926603552272,1.2079589007152934e-05,0.0015656379497061867,0.00012345172175450003,0.00059658826564414503,2.2037014558821378e-09,6.0034731126054139e-14,1.4272765794268448e-11,0.0,3.1230891195715602e-14,1.1439232747508089e-19,1.6077931124150082e-10,1.0148249096901815e-15,1.4423024517674228e-14,9.5748456073934937e-15,8.0189613599731293e-27,4.4790290436190678e-06,0.1680921879039749,1.2060590319348266e-09,5.4159633425635536e-06,0.00013630634065814548,5.5930478987131361e-10,4.5434444781160395e-05,5.5794259447949561e-09,2.5367448817883683e-12,0.00023733156818771397,2.6962914290598823e-08,7.0759298576359308e-08,5.4593857196769395e-10,5.5839114931557293e-13,3.6349270874729938e-07,9.9596664159278168e-14
0.0001789778321313681,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024333336761441626,0.099101918531552646,0.014715127899384948,1.215186288246921e-05,0.0015701255074853566,0.00012341544186418972,0.0005984194848983631,2.2118863658396116e-09,6.0196808107070581e-14,1.4294246682241832e-11,0.0,3.1225247694016027e-14,1.1534022630092919e-19,1.6144359531929497e-10,1.0164696241178596e-15,1.4479605985076421e-14,9.5812029047146759e-15,8.1293418810341923e-27,4.4714372156239982e-06,0.16813299073897978,1.2058283379664369e-09,5.4165289684767277e-06,0.00013605939789840179,5.5813665430022618e-10,4.5345738152592781e-05,5.5684520267020295e-09,2.5365526037454007e-12,0.00023765902973383229,2.7000416603528105e-08,7.0843361985074311e-08,5.4828592683563674e-10,5.6015676518060636e-13,3.6503993147226264e-07,9.9799292115159622e-14
0.0001796126301693434,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024292770725547086,0.099099787038029907,0.014691446865085989,1.22242527017693e-05,0.0015746053837559324,0.0001233793424069567,0.00060024806659643144,2.2200681384582856e-09,6.0358579304219378e-14,1.4315665203557069e-11,0.0,3.121963257128378e-14,1.1629220303884606e-19,1.6210782097589221e-10,1.018111059136285e-15,1.4536172319798946e-14,9.5875326318841684e-15,8.240801110172453e-27,4.4638868774452525e-06,0.16817356961099764,1.205597531273104e-09,5.4170913213418722e-06,0.00013581387441291321,5.5697599940190224e-10,4.5257579465972863e-05,5.5575427962275037e-09,2.5363618328421974e-12,0.0002379852054023212,2.7037771580018543e-08,7.0927052376019816e-08,5.5063263191728371e-10,5.6191993459343188e-13,3.6658720390806974e-07,1.0000145964561315e-13
0.00018024742820731872,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024252425989127049,0.099097658746840983,0.014667882492555951,1.2296758029798591e-05,0.0015790776209715076,0.00012334342253730795,0.00060207402231462603,2.2282467728604062e-09,6.0520046542455022e-14,1.4337021685198275e-11,0.0,3.1214045607547402e-14,1.1724825836435571e-19,1.6277198772687042e-10,1.0197492235739647e-15,1.4592723551780205e-14,9.5938349988581813e-15,8.3533452134979341e-27,4.4563776677200693e-06,0.1682139264724187,1.2053666175860301e-09,5.4176504352636523e-06,0.00013556975740286527,5.5582274832648778e-10,4.5169963196704085e-05,5.5466976851163684e-09,2.5361725418021457e-12,0.0002383101058082097,2.7074980435985807e-08,7.101037326195357e-08,5.5297868703890263e-10,5.6368066806783021e-13,3.6813452379932408e-07,1.0020316954609123e-13
0.00018088222624529403,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024212300631344056,0.099095533642239317,0.014644433785798033,1.2369378434677299e-05,0.0015835422612201751,0.00012330768140047607,0.00060389736354004371,2.2364222682460975e-09,6.0681211628932675e-14,1.4358316451400965e-11,0.0,3.120848658444552e-14,1.1820839294132044e-19,1.6343609509527612e-10,1.0213841262680652e-15,1.4649259710603616e-14,9.6001102130484367e-15,8.466980365905313e-27,4.4489092294561579e-06,0.16825406325199826,1.2051356025445603e-09,5.4182063437384847e-06,0.00013532703422491584,5.5467682531320689e-10,4.5082883898817481e-05,5.5359161312897714e-09,2.5359847039161599e-12,0.00023863374144468918,2.7112044373387289e-08,7.1093328112185132e-08,5.5532409208791277e-10,5.6543897602703578e-13,3.6968188891418178e-07,1.0040442458764081e-13
0.00018151702428326934,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024172392754515503,0.0990934117086016,0.01462109976073162,1.2442113487863864e-05,0.0015879993462286229,0.00012327211813304052,0.00060571810167166001,2.2445946238920716e-09,6.0842076353250993e-14,1.4379549823684338e-11,0.0,3.120295528523502e-14,1.1917260742203406e-19,1.641001426114995e-10,1.0230157760636809e-15,1.4705780825506319e-14,9.6063584793670374e-15,8.5817127510269041e-27,4.4414812099640646e-06,0.16829398185522265,1.2049044916977551e-09,5.4187590796695652e-06,0.00013508569238889241,5.5353815567112398e-10,4.4996336203545487e-05,5.5251975787754198e-09,2.5357982930305909e-12,0.000238956122684949,2.7148964580432396e-08,7.1175920353242904e-08,5.5766884701151923e-10,5.6719486880487919e-13,3.7122929704399369e-07,1.0060522751719332e-13
0.00018215182232124465,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024132700483756517,0.099091292930426511,0.014597879445009348,1.2514962764118849e-05,0.0015924489173661817,0.0001232367318635255,0.00060753624802137123,2.2527638391503558e-09,6.1002642487690481e-14,1.44007221208831e-11,0.0,3.1197451494798002e-14,1.2014090244731423e-19,1.6476412981315174e-10,1.024644181813101e-15,1.476228692538757e-14,9.6125800002701775e-15,8.6975485611858348e-27,4.4340932607908079e-06,0.16833368416466835,1.2046732905059288e-09,5.4193086753815284e-06,0.0001348457195555273,5.5240666576029343e-10,4.4910314817925847e-05,5.5145414776384927e-09,2.5356132835353571e-12,0.00023927725978397721,2.7185742231789021e-08,7.125815336952899e-08,5.6001295181538136e-10,5.6894835664729204e-13,3.7277674600295517e-07,1.0080558105784979e-13
0.00018278662035921996,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024093221966629497,0.099089177292333297,0.014574771877837562,1.2587925841469379e-05,0.0015968910156488178,0.00012320152171297564,0.00060935181381501966,2.2609299134470438e-09,6.1162911787448391e-14,1.4421833659178773e-11,0.0,3.1191974999647633e-14,1.2111327864659429e-19,1.6542805624494499e-10,1.026269352375058e-15,1.4818778038816973e-14,9.6187749758008735e-15,8.8144939973495188e-27,4.4267450376547693e-06,0.16837317204035429,1.2044420043421579e-09,5.4198551626346134e-06,0.00013460710353423161,5.5128228297329007e-10,4.4824814523434957e-05,5.5039472839131045e-09,2.5354296503522962e-12,0.00023959716288032845,2.7222378488786211e-08,7.1340030503962361e-08,5.6235640656231e-10,5.7069944971357061e-13,3.7432423362776257e-07,1.0100548790916198e-13
0.00018342141839719527,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024053955372800234,0.09908706477906061,0.014551776109800145,1.2661002301174032e-05,0.0016013256817430819,0.00012316648679550868,0.00061116481019340095,2.2690928462810702e-09,6.1322885990869164e-14,1.4442884752130527e-11,0.0,3.11865255879329e-14,1.2208973663801467e-19,1.6609192145857506e-10,1.0278912966139682e-15,1.4875254194042552e-14,9.6249436036308356e-15,8.9325552690833113e-27,4.4194362003817904e-06,0.16841244732008767,1.2042106384937619e-09,5.4203985726384063e-06,0.00013436983228090558,5.5016493571711177e-10,4.4739830174650283e-05,5.4934144595342406e-09,2.5352473689237544e-12,0.0002399158419978598,2.7258874499612923e-08,7.142155505861058e-08,5.6469921137099119e-10,5.7244815807754277e-13,3.7587175777727688e-07,1.0120495074740929e-13
0.00018405621643517058,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.024014898893700506,0.099084955375465092,0.014528891202685646,1.2734191727688312e-05,0.0016057529559700004,0.00012313162621884814,0.00061297524821325613,2.277252637223002e-09,6.1482566819671135e-14,1.4463875710705556e-11,0.0,3.118110304944246e-14,1.2307027702851326e-19,1.6675572501260663e-10,1.0295100233991666e-15,1.493171541899856e-14,9.6310860791013588e-15,9.0517385945044354e-27,4.4121664128424941e-06,0.16845151181980297,1.2039791981637516e-09,5.4209389360652366e-06,0.00013413389389578637,5.4905455339544839e-10,4.4655356697940911e-05,5.4829424722703044e-09,2.5350664152013828e-12,0.0002402333070474338,2.7295231399513229e-08,7.1502730295310045e-08,5.6704136641474274e-10,5.74194491728935e-13,3.7741931633219452e-07,1.0140397222587161e-13
0.0001846910144731459,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.023976050742196851,0.099082849066520054,0.014506116229317566,1.2807493708630526e-05,0.0016101728783089208,0.00012309693908483515,0.00061478313884824858,2.2854092859138533e-09,6.1641955979169343e-14,1.4484806843308988e-11,0.0,3.1175707175607527e-14,1.2405490041391522e-19,1.674194664723605e-10,1.0311255416041318e-15,1.4988161741313183e-14,9.637202595263235e-15,9.1720502002361434e-27,4.4049353428907293e-06,0.16849036733389514,1.2037476884722478e-09,5.4214762830631337e-06,0.00013389927662133119,5.4795106639130708e-10,4.457138909018572e-05,5.4725307956561774e-09,2.534886765635162e-12,0.00024054956782858992,2.7331450310977929e-08,7.1583559436275162e-08,5.6938287192029174e-10,5.759384605745489e-13,3.7896690719472431e-07,1.0160255497509786e-13
0.0001853258125111212,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.023937409152265585,0.099080745837314479,0.014483450273387804,1.2880907834748208e-05,0.0016145854884013131,0.00012306242448992033,0.00061658849298992585,2.2935627920639198e-09,6.1801055158494631e-14,1.4505678455813315e-11,0.0,3.1170337759503823e-14,1.250436073790223e-19,1.6808314540980355e-10,1.0327378601057116e-15,1.5044593188315984e-14,9.6432933429157427e-15,9.2934963213621027e-27,4.3977426623031906e-06,0.16852901563554618,1.2035161144578825e-09,5.4220106432684066e-06,0.00013366596884013601,5.468544060499841e-10,4.4487922417518442e-05,5.4621789089268417e-09,2.5347083971626405e-12,0.00024086463403118598,2.7367532343932623e-08,7.1664045664696946e-08,5.717237281665873e-10,5.7768007443939436e-13,3.805145282882708e-07,1.018007016031709e-13
0.0001859606105490965,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.023898972378673763,0.099078645673051469,0.014460892429293154,1.2954433699884963e-05,0.0016189908255545139,0.00012302808152563714,0.0006183913214486633,2.3017131554516299e-09,6.1959866030809127e-14,1.4526490851587414e-11,0.0,3.1164994595852763e-14,1.2603639849770128e-19,1.6874676140344106e-10,1.0343469877833467e-15,1.5101009787045195e-14,9.6493585106447618e-15,9.4160832013810121e-27,4.3905880467201423e-06,0.16856745847704602,1.2032844810791585e-09,5.4225420458178884e-06,0.00013343395907288862,5.4576450466238033e-10,4.4404951814098983e-05,5.451886296951602e-09,2.5345312871983796e-12,0.00024117851523700978,2.7403478595922394e-08,7.1744192125330627e-08,5.7406393548363145e-10,5.7941934306795171e-13,3.8206217755712478e-07,1.0199841469596827e-13
0.00018659540858707182,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02386073869666595,0.099076548559047239,0.014438441801974823,1.3028070900947813e-05,0.0016233889287454314,0.00012299390927905684,0.00062019163495459766,2.3098603759224195e-09,6.2118390253517937e-14,1.4547244331525126e-11,0.0,3.1159677481021718e-14,1.2703327433297181e-19,1.6941031403821094e-10,1.0359529335182889e-15,1.5157411564254877e-14,9.6553982848600728e-15,9.5398170921614592e-27,4.3834711755872164e-06,0.16860569759010746,1.2030527932157909e-09,5.4230705193608217e-06,0.00013320323597635622,5.4468129544865336e-10,4.4322472480910536e-05,5.441652450168845e-09,2.5343554136236226e-12,0.00024149122092136037,2.7439290152292939e-08,7.1824001925072765e-08,5.7640349425133863e-10,5.8115627612528177e-13,3.8360985296615841e-07,1.0219569681741884e-13
0.00018723020662504713,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.023822706401656932,0.099074454480729865,0.014416097506760843,1.3101819037874972e-05,0.001627779836624197,0.00012295990683322533,0.00062198944415854164,2.318004453387627e-09,6.2276629468477514e-14,1.456793919407339e-11,0.0,3.1154386213023624e-14,1.2803423543709382e-19,1.7007380290538033e-10,1.0375557061928234e-15,1.521379854642182e-14,9.6614128498318208e-15,9.6647042538970024e-27,4.3763917320983136e-06,0.16864373468617483,1.2028210556700252e-09,5.4235960920703637e-06,0.00013297378834140625,5.436047125421946e-10,4.4240479684581989e-05,5.4314768645214185e-09,2.5341807547761651e-12,0.00024180276045460144,2.7474968086368782e-08,7.1903478133528648e-08,5.787424048984226e-10,5.8289088319810007e-13,3.8515755250052834e-07,1.0239255050975669e-13
