Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),CH3OHX(46),H2OX(35),CH3OX(44),DME(448),DMEX(462),SX(449),C4H7X(197),C4H7(208),C4H7X(496)
0.32126661127260286,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103520489123742,0.099950835903771545,9.8841382672422177e-28,0.099965259733998918,8.0341064758293358e-11,2.4305573857684072e-07,1.5216749407865204e-09,2.6610651102088098e-06,1.3304604320076436e-22,8.380444623594474e-06,6.8597579506098178e-13,1.1205197786721314e-12,1.6981218506392444e-09,8.9678661849926722e-12,3.0110333853131888e-23,6.1960960039070082e-22,1.1191544361551262e-18,1.8138663617114864e-10,3.4733731398760229e-05,3.4738743797504252e-05,2.2981691278534597e-10,1.4837436558686437e-05,8.4463853269041806e-11,4.2660305392401748e-12,5.7473763924900832e-11,9.2474184827825811e-10,2.005486063706835e-16,6.3033336756784195e-14,9.9663046436659678e-12,9.195365673890229e-09,2.9034039048578997e-10,1.0089565578004846e-13,1.1714056736274e-08,3.1691202758526048e-10,1.1012951656888433e-13,3.5703416214582343e-08,2.1441563357077149e-08,7.5665739352137457e-10,2.6294462079875965e-13,1.2771568062090378e-10,4.4382241560920212e-14,2.3838218828146749e-16,1.2848056090730637e-08,7.9560453430886952e-08,5.0551400832468755e-10,1.7567024415990458e-13,1.1876283061946074e-20,4.8030447602465361e-21,1.2430834286237724e-14,3.4468569629678188e-10,5.2879446335797255e-13,3.1164067048981051e-15,2.7919175833690264e-14,6.6758570408211128e-15,8.4759419896747869e-13,2.9454590318227665e-16,1.087311081236893e-09,1.0556934161014473e-17,8.9385088453055787e-11,1.0556924605082939e-17
0.3220526081705978,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103519185654887,0.099950827315990073,9.871210626581096e-28,0.099965259730840833,8.0567598436920582e-11,2.434567587539637e-07,1.5267109931972299e-09,2.6667931320199918e-06,1.3380834312142952e-22,8.3739256159822658e-06,6.891793503416338e-13,1.1214445013016768e-12,1.7013480853461074e-09,8.9835936214055224e-12,3.023353184418958e-23,6.2327143453631349e-22,1.1213363471237871e-18,1.8159087088132221e-10,3.473372653610572e-05,3.4738741917811094e-05,2.2963812971975089e-10,1.4849670925601954e-05,8.4603206479047499e-11,4.2591996294360138e-12,5.7334457253356082e-11,9.2673233250194384e-10,2.0092961211949937e-16,6.3104306573313282e-14,9.9519414830099475e-12,9.2136523465498659e-09,2.9069373008483774e-10,1.0101843871240723e-13,1.1739524255417629e-08,3.1735525681992978e-10,1.1028353638243251e-13,3.5823198472919207e-08,2.1505001994718955e-08,7.5864086229377989e-10,2.6363387813268229e-13,1.2799493248144703e-10,4.4479281456822623e-14,2.3949543694115815e-16,1.2893525185081077e-08,8.0088469638859992e-08,5.0847569177881873e-10,1.7669944378107052e-13,1.1886075777718466e-20,4.8189403900630074e-21,1.2454649606286495e-14,3.4506151188645492e-10,5.3054450399021028e-13,3.1218719486133427e-15,2.7997896622174007e-14,6.6871196889424355e-15,8.483640461233236e-13,2.9481341541056155e-16,1.0917299176026918e-09,1.0563255719646228e-17,8.9438618277647445e-11,1.0563246232906753e-17
0.3228386050685927,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103517882236125,0.099950818735203367,9.9069530501038561e-28,0.099965259727678488,8.0794462883804257e-11,2.4385806306572724e-07,1.5317511959030755e-09,2.6725100692273096e-06,1.345732854120095e-22,8.3674165518879854e-06,6.9238648275151419e-13,1.1223691153263211e-12,1.7045665672207971e-09,8.9993292132944098e-12,3.0356967570296995e-23,6.269453715086946e-22,1.1235194654186249e-18,1.8179395892551718e-10,3.4733721675956063e-05,3.4738740038178231e-05,2.2945961935513559e-10,1.4861903876820688e-05,8.4742658413233112e-11,4.2523854252557301e-12,5.7195609504245436e-11,9.2871896452200543e-10,2.0130970218921423e-16,6.3174877906557813e-14,9.9376089965922303e-12,9.2318956166796729e-09,2.9104515119843338e-10,1.0114055494240316e-13,1.17649317788353e-08,3.1779616854639182e-10,1.1043675082664103e-13,3.5942801159987503e-08,2.1568327702196487e-08,7.6061745103118581e-10,2.6432074452452252e-13,1.2827307898449206e-10,4.4575937221602265e-14,2.4060992856234906e-16,1.2938929469906271e-08,8.061785793567636e-08,5.1144148062212649e-10,1.7773006994743214e-13,1.1895867360328244e-20,4.834849118234296e-21,1.2478479086775318e-14,3.4543713356375033e-10,5.3229598669531823e-13,3.1273400258381829e-15,2.8076732346853728e-14,6.6983834800194533e-15,8.4913282139037389e-13,2.9508055512049683e-16,1.0961527616335314e-09,1.0569489180915999e-17,8.9491402187039819e-11,1.0569479762937813e-17
0.32354600227678815,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103516709202391,0.099950811018449548,9.9266973386267746e-28,0.099965259724828823,8.0998924746926907e-11,2.4421947982084641e-07,1.5362909264435091e-09,2.6776458590069414e-06,1.3526399576945036e-22,8.3615668961267719e-06,6.9527594366909374e-13,1.1232011752018452e-12,1.7074565889865382e-09,9.0134983036567019e-12,3.0468263072307351e-23,6.3026227093534235e-22,1.1254853144055908e-18,1.8197576215813708e-10,3.473371730395375e-05,3.4738738346579425e-05,2.2929919319191078e-10,1.4872912323496816e-05,8.4868249542148317e-11,4.2462668758250772e-12,5.7071036743467214e-11,9.3050364791865959e-10,2.0165100232466329e-16,6.3238052929658416e-14,9.9247359546197682e-12,9.2482775435859401e-09,2.9135979715153e-10,1.0124989204048813e-13,1.1787747379129303e-08,3.1819101618561807e-10,1.1057395820861611e-13,3.6050289779407516e-08,2.1625224280645182e-08,7.6239050721561006e-10,2.6493688306300304e-13,1.2852246813505734e-10,4.4662599804403101e-14,2.4161402795119433e-16,1.2979737779482048e-08,8.1095476516579354e-08,5.1411416824656452e-10,1.7865884191908803e-13,1.1904678816622344e-20,4.8491781714323253e-21,1.2499937820018695e-14,3.4577503032558491e-10,5.3387355396447377e-13,3.1322637474351957e-15,2.8147783135807353e-14,6.7085219175380575e-15,8.4982381270774157e-13,2.9532066584587436e-16,1.1001367432208575e-09,1.0575024445301238e-17,8.9538273948424624e-11,1.0575015088842911e-17
0.3242533994849836,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103515536209846,0.09995080330731286,9.8809662236952236e-28,0.099965259721975674,8.1203656485192784e-11,2.4458112660380669e-07,1.5408340179837078e-09,2.6827727142138244e-06,1.3595685216487174e-22,8.3557252947093816e-06,6.9816827103802848e-13,1.1240331472977637e-12,1.7103403621160478e-09,9.0276741566434187e-12,3.0579751298190664e-23,6.3358898898426494e-22,1.1274521602875506e-18,1.8215664475086733e-10,3.4733712933960309e-05,3.4738736655049723e-05,2.2913898791873755e-10,1.4883919625113068e-05,8.4993920595539936e-11,4.2401617994061322e-12,5.6946834791371275e-11,9.3228522630717018e-10,2.0199156444014351e-16,6.3300908016900448e-14,9.9118877015949904e-12,9.2646244873570324e-09,2.916729026104058e-10,1.0135869379389992e-13,1.1810514616495654e-08,3.1858400253710096e-10,1.1071051876484761e-13,3.6157632458309457e-08,2.1682029382523624e-08,7.6415800697641664e-10,2.6555109063980296e-13,1.2877096638062353e-10,4.4748952782155592e-14,2.4261912335783609e-16,1.302049334550192e-08,8.1574199005147281e-08,5.1679012094858896e-10,1.7958874844149553e-13,1.1913489356378842e-20,4.8635178319657213e-21,1.2521408196344469e-14,3.4611277565876086e-10,5.3545228905584869e-13,3.1371898186250399e-15,2.8218927701693131e-14,6.7186613700379339e-15,8.5051395442079028e-13,2.9556048130397586e-16,1.1041239625077767e-09,1.0580489228211609e-17,8.9584548947142097e-11,1.0580479932929906e-17
0.32496079669317907,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103514363258818,0.099950795601770712,9.9331711782635108e-28,0.09996525971911914,8.1408659009595852e-11,2.4494300334464035e-07,1.5453804701737901e-09,2.6878906556074719e-06,1.366518573104814e-22,8.3498917472544683e-06,7.0106345025894723e-13,1.1248650316845828e-12,1.7132179013216851e-09,9.041856844974735e-12,3.0691432323242255e-23,6.3692553291707881e-22,1.1294200118302656e-18,1.8233661054155293e-10,3.4733708565972919e-05,3.4738734963547723e-05,2.2897900352573123e-10,1.4894925782148601e-05,8.511967154899973e-11,4.2340701619713666e-12,5.6823000546748268e-11,9.3406370690058957e-10,2.0233139027352874e-16,6.3363444502036816e-14,9.8990642104076531e-12,9.2809365296534358e-09,2.9198447391583731e-10,1.0146696240614709e-13,1.1833233601304908e-08,3.1897513508030394e-10,1.1084643509470312e-13,3.6264828974989872e-08,2.1738743009787325e-08,7.6591995824664305e-10,2.6616337001193296e-13,1.2901857583078456e-10,4.4834996887978034e-14,2.4362520970846216e-16,1.3061196054588678e-08,8.205402186383031e-08,5.1946931035396371e-10,1.805197796543769e-13,1.1922298979982857e-20,4.8778680987172475e-21,1.254289029591689e-14,3.4645037218677171e-10,5.3703219184672359e-13,3.1421182646785611e-15,2.8290166361053972e-14,6.7288018790067473e-15,8.5120325524685247e-13,2.9580000452436168e-16,1.1081144155278919e-09,1.0585883941812604e-17,8.963023067295087e-11,1.0585874707363444e-17
0.3256681939013745,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103513190349643,0.099950787901800758,1.008209047612592e-27,0.099965259716259178,8.1613933222320072e-11,2.4530510997154717e-07,1.5499302826639902e-09,2.6929997039074439e-06,1.3734901392072522e-22,8.3440662531142687e-06,7.0396146679337292e-13,1.1256968284125551e-12,1.7160892212866326e-09,9.0560464404714524e-12,3.0803306222829192e-23,6.4027190999463953e-22,1.1313888777442337e-18,1.8251566335101507e-10,3.4733704199988009e-05,3.4738733272097337e-05,2.2881923999468003e-10,1.4905930794887335e-05,8.5245502377623334e-11,4.2279919084094755e-12,5.6699531646432656e-11,9.3583909690082873e-10,2.026704815590024e-16,6.3425663712868072e-14,9.8862654519358307e-12,9.2972137519773008e-09,2.9229451738206766e-10,1.0157470007161266e-13,1.1855904443740356e-08,3.1936442126526427e-10,1.1098170978716965e-13,3.6371879113623449e-08,2.1795365166548288e-08,7.676763690654395e-10,2.6677372397343863e-13,1.2926529860151811e-10,4.4920732857254281e-14,2.4463228195084969e-16,1.3101845795892596e-08,8.2534941560043694e-08,5.2215170821308005e-10,1.8145192574051671e-13,1.1931107687659022e-20,4.8922289705905598e-21,1.2564384198352095e-14,3.4678782250276647e-10,5.3861326221600081e-13,3.1470491105532545e-15,2.8361499427413727e-14,6.738943485573516e-15,8.5189172368306526e-13,2.9603923845976241e-16,1.1121080983552041e-09,1.0591208996089079e-17,8.9675322597077276e-11,1.0591199822130259e-17
0.32637559110957,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103512017482662,0.09995078020738106,9.9681655956221675e-28,0.099965259713395718,8.1819480016872538e-11,2.4566744640822075e-07,1.5544834551046005e-09,2.6980998797930906e-06,1.3804832471228101e-22,8.338248811376071e-06,7.0686230616344199e-13,1.1265285375125485e-12,1.7189543366655508e-09,9.0702430139583405e-12,3.0915373072367446e-23,6.4362812747704153e-22,1.1333587666647392e-18,1.8269380698279715e-10,3.473369983598553e-05,3.4738731580776446e-05,2.2865969729945661e-10,1.4916934663437427e-05,8.5371413055031958e-11,4.2219270339359113e-12,5.6576430966410898e-11,9.3761140349714702e-10,2.0300884002722776e-16,6.3487566971161522e-14,9.8734913960601563e-12,9.3134562356750924e-09,2.9260303929297947e-10,1.0168190897413352e-13,1.1878527253801308e-08,3.1975186850776908e-10,1.1111634541921149e-13,3.6478782664205579e-08,2.1851895859047265e-08,7.6942724756047186e-10,2.6738215534913781e-13,1.2951113681236104e-10,4.5006161426638229e-14,2.4564033505420123e-16,1.3142442461065381e-08,8.3016954566254072e-08,5.2483728638002328e-10,1.8238517691854048e-13,1.1939915479492229e-20,4.9066004464996905e-21,1.2585889982548382e-14,3.4712512916992119e-10,5.4019550004376523e-13,3.1519823808607924e-15,2.8432927211294704e-14,6.7490862297358113e-15,8.5257936809171703e-13,2.9627818601591064e-16,1.1161050071035579e-09,1.0596464798854528e-17,8.9719828172322071e-11,1.0596455685051812e-17
0.32708298831776544,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410351084465826,0.099950772518489814,9.8076291010695223e-28,0.099965259710528914,8.2025300278152678e-11,2.4603001256237469e-07,1.5590399871459233e-09,2.7031912039032914e-06,1.3874979240404991e-22,8.332439420879567e-06,7.0976595395164717e-13,1.1273601590160571e-12,1.7218132620820634e-09,9.0844466352733665e-12,3.1027632947419178e-23,6.469941926236204e-22,1.1353296869783679e-18,1.8287104522325777e-10,3.4733695473958243e-05,3.4738729889487898e-05,2.2850037540975602e-10,1.4927937387734974e-05,8.5497403548933219e-11,4.2158755177500178e-12,5.6453694759398159e-11,9.3938063385799833e-10,2.0334646740582493e-16,6.3549155592809191e-14,9.8607420153051248e-12,9.3296640619332428e-09,2.9291004590516489e-10,1.0178859128785553e-13,1.1901102141298282e-08,3.2013748419279017e-10,1.1125034455749328e-13,3.6585539422474785e-08,2.190833509562247e-08,7.7117260195880788e-10,2.6798866699803882e-13,1.2975609258817563e-10,4.5091283334511301e-14,2.4664936400754543e-16,1.3182985944228575e-08,8.3500057360028517e-08,5.2752601682612897e-10,1.8331952344848273e-13,1.1948722355438032e-20,4.9209825253080949e-21,1.26074077253885e-14,3.4746229472173628e-10,5.4177890520596167e-13,3.1569180998714448e-15,2.8504450020127955e-14,6.7592301506792802e-15,8.5326619691340663e-13,2.9651685012650426e-16,1.1201051379260028e-09,1.0601651755743787e-17,8.9763750833215065e-11,1.0601642701761018e-17
0.3277903855259609,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103509671876838,0.099950764835105482,1.0227462349426745e-27,0.099965259707658807,8.2231394882520198e-11,2.4639280833936936e-07,1.5635998784382139e-09,2.7082736968361666e-06,1.3945341971714808e-22,8.326638080216932e-06,7.1267239580057448e-13,1.1281916929434333e-12,1.7246660121285231e-09,9.0986573735198209e-12,3.1140085923650387e-23,6.5037011269295015e-22,1.1373016469806555e-18,1.8304738184228848e-10,3.4733691113927373e-05,3.4738728198127623e-05,2.2834127428824929e-10,1.4938938967532167e-05,8.5623473826245788e-11,4.2098372784428725e-12,5.6331318122659097e-11,9.4114679513906425e-10,2.036833654186562e-16,6.3610430887982103e-14,9.8480172808520899e-12,9.3458373117715254e-09,2.9321554345386089e-10,1.0189474917962423e-13,1.1923629215844037e-08,3.205212756820909e-10,1.1138370976061689e-13,3.6692149189826575e-08,2.1964682886675955e-08,7.7291244060769132e-10,2.6859326182110897e-13,1.3000016806283691e-10,4.5176099322392184e-14,2.4765936382073571e-16,1.322347614193942e-08,8.3984246424065416e-08,5.3021787167184232e-10,1.8425495564220487e-13,1.1957528315297397e-20,4.9353752058889631e-21,1.2628937502964076e-14,3.477993216623369e-10,5.4336347757860692e-13,3.1618562915985355e-15,2.8576068158410298e-14,6.7693752884421603e-15,8.5395221841072284e-13,2.9675523366320044e-16,1.1241084870143721e-09,1.0606770270243415e-17,8.9807093996076437e-11,1.0606761275735412e-17
0.3284270430133368,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103508616410602,0.099950757924750472,1.0137445911045936e-27,0.099965259705072584,8.2417115307392523e-11,2.4671952080091378e-07,1.5677066524716987e-09,2.7128404068104923e-06,1.4008853302595704e-22,8.3214237548594513e-06,7.1529057056831262e-13,1.1289399985729992e-12,1.7272282192683835e-09,9.1114531793310718e-12,3.1241458766335694e-23,6.534168727128978e-22,1.139077306962473e-18,1.8320531701509802e-10,3.4733687191574838e-05,3.4738726676120961e-05,2.2819827199404547e-10,1.494883941044458e-05,8.5737005268515043e-11,4.2044142240992725e-12,5.6221492250431951e-11,9.4273372214420056e-10,2.0398595144352518e-16,6.3665311837358408e-14,9.8365860627609673e-12,9.3603637406264853e-09,2.9348920612328776e-10,1.0198984468275147e-13,1.1943862793310412e-08,3.2086513438718866e-10,1.1150319853143999e-13,3.6787972143604202e-08,2.2015317722948286e-08,7.744735863738021e-10,2.691357606909893e-13,1.3021908509575598e-10,4.525217276285241e-14,2.485691896325733e-16,1.3259871677272757e-08,8.442094243996322e-08,5.3264318941441535e-10,1.8509776487209877e-13,1.1965452895619225e-20,4.9483376820913625e-21,1.2648324656674551e-14,3.4810252944263554e-10,5.4479059058485062e-13,3.166302797927162e-15,2.8640606239056102e-14,6.7785069851549855e-15,8.5456895399539188e-13,2.9696954121303541e-16,1.1277142496947926e-09,1.0611318746843467e-17,8.9845610180788263e-11,1.0611309805586288e-17
0.3289342609366243,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103507775557764,0.09995075242251765,1.0060717854714853e-27,0.099965259703010262,8.2565236663081507e-11,2.4697994198792031e-07,1.5709804206099732e-09,2.7164735560490122e-06,1.4059577559462569e-22,8.317274224736643e-06,7.173780457702591e-13,1.1295361145434292e-12,1.7292659366792475e-09,9.1216516532421216e-12,3.1322333405018297e-23,6.5584991326957776e-22,1.1404925669820919e-18,1.8333062351430121e-10,3.4733684067813768e-05,3.4738725463551671e-05,2.2808447159194369e-10,1.4956726318950107e-05,8.5827500718216686e-11,4.2001014231090403e-12,5.6134203437817303e-11,9.4399623761029987e-10,2.0422659736278708e-16,6.3708854624845028e-14,9.8274931930438557e-12,9.3719168261461727e-09,2.9370636188810699e-10,1.0206530448609397e-13,1.1959955057495169e-08,3.2113803305753722e-10,1.1159802910742374e-13,3.6864227806141884e-08,2.2055604934113161e-08,7.7571414522712969e-10,2.6956685540377145e-13,1.30392985805415e-10,4.5312603068626604e-14,2.4929459525169619e-16,1.3288836597369658e-08,8.4769479276201006e-08,5.3457719470218607e-10,1.8576984068535716e-13,1.197176578894432e-20,4.9586708872495072e-21,1.2663777243071917e-14,3.4834401397241499e-10,5.4592823213234581e-13,3.169846738537385e-15,2.8692078593017231e-14,6.7857828517190367e-15,8.5505984086271537e-13,2.9714011795690578e-16,1.1305887823116415e-09,1.0614903217135111e-17,8.9875963265423046e-11,1.0614894318109575e-17
0.3294414788599118,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410350693472757,0.09995074692308771,1.007978792990478e-27,0.099965259700946191,8.2713500222502378e-11,2.4724048109445511e-07,1.5742559153275251e-09,2.7201021926383561e-06,1.4110413212916758e-22,8.3131288306953097e-06,7.1946693827475099e-13,1.1301321854656343e-12,1.731300498788212e-09,9.1318538767795982e-12,3.1403307422370098e-23,6.5828803018008305e-22,1.1419083725691209e-18,1.8345547150538697e-10,3.473368094506327e-05,3.4738724251003739e-05,2.2797078462178394e-10,1.4964612638308869e-05,8.5918037139643309e-11,4.1957954172183179e-12,5.6047099592521372e-11,9.4525718480742312e-10,2.044668706129141e-16,6.3752238074134769e-14,9.8184129524233497e-12,9.3834522439499412e-09,2.9392275013229824e-10,1.0214049756473476e-13,1.1976022887224218e-08,3.2141000369811713e-10,1.1169253717917979e-13,3.6940407644318037e-08,2.2095845150407109e-08,7.7695187975832459e-10,2.6999696861228526e-13,1.3056643681373973e-10,4.5372877095423789e-14,2.5002049334429828e-16,1.3317773989091042e-08,8.5118569863471641e-08,5.3651276902980728e-10,1.864424617057895e-13,1.1978078210699711e-20,4.9690095414931609e-21,1.2679236117890256e-14,3.4858543053951945e-10,5.4706647360081137e-13,3.1733919819282858e-15,2.8743600360341881e-14,6.7930593953325184e-15,8.5555032346142812e-13,2.9731055420261259e-16,1.1334649644637326e-09,1.0618453037704885e-17,8.9906022972588089e-11,1.0618444180739851e-17
0.3299486967831993,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103506093920188,0.099950741426453146,1.0094679282260132e-27,0.099965259698880329,8.2861906298140734e-11,2.4750113807998189e-07,1.5775331364952173e-09,2.7237263241188345e-06,1.4161360363549383e-22,8.3089875719120151e-06,7.2155724286538913e-13,1.1307282113253443e-12,1.7333319109362945e-09,9.1420598742884723e-12,3.1484380846375967e-23,6.6073122611918588e-22,1.1433247266805629e-18,1.8357986235656717e-10,3.473367782331719e-05,3.4738723038488082e-05,2.2785721106085193e-10,1.4972498368218213e-05,8.6008614518722103e-11,4.1914961993578468e-12,5.5960180326321615e-11,9.4651656635629337e-10,2.0470677182472507e-16,6.3795462660703749e-14,9.8093453284715305e-12,9.3949700236987472e-09,2.9413837311876188e-10,1.0221542470507713e-13,1.1992066322658166e-08,3.21681048982559e-10,1.1178672367582751e-13,3.7016511592006838e-08,2.213603837823338e-08,7.7818679315880697e-10,2.7042610142567881e-13,1.3073943891261633e-10,4.5432995118453907e-14,2.5074688209766319e-16,1.3346683817352868e-08,8.5468212911970327e-08,5.3844990226502225e-10,1.8711562441226383e-13,1.1984390160643469e-20,4.9793536444159982e-21,1.2694701308232783e-14,3.4882678003043735e-10,5.4820531494553996e-13,3.1769385365599225e-15,2.8795171649618479e-14,6.8003366295766075e-15,8.5604040464631418e-13,2.9748085094221063e-16,1.1363427947955509e-09,1.0621968354565108e-17,8.9935790538531364e-11,1.0621959539491406e-17
